Title,Autor,Year
Exploring the Explicit Teaching Strategies in STEAM Program of Climate Change,Young Shin Park and Jo Hoon Park,2020
Examining Teacher Perspectives on Computational Thinking in K-12 Classrooms,"Burke, Quinn and Roschelle, Jeremy and Bailey, Cinamon and Angevine, Colin and Weisgrau, Josh and Mills, Kelly",2020
Computational Thinking in Augmented Reality: An Investigation of Collaborative Debugging Practices,"Chung, Cheng-Yu and Hsiao, I-Han",2020
Combining Data-Driven Models and Expert Knowledge for Personalized Support to Foster Computational Thinking Skills,"Lall\'{e}, S\'{e}bastien and Yal\c{c}\i{}n, \""{O}zge Nilay and Conati, Cristina",2021
A narrative review of methods used to examine digital gaming impacts on learning and cognition during middle childhood,Rachel M. Flynn and Erica Kleinknecht and Ashley A. Ricker and Fran C. Blumberg,2021
Digital intelligence: A must-have for project managers,Carl Marnewick and Annlizé Marnewick,2021
Challenges and Unexpected Affordances of Physical Computing Going Remote,"Chakarov, Alexandra Gendreau and Bush, Jeffrey and Biddy, Quentin L and Jacobs, Jennifer and Elliott, Colin Hennessy and Sumner, Tamara",2021
An adaptive educational computer game: Effects on students' knowledge and learning attitude in computational thinking,Danial Hooshyar and Liina Malva and Yeongwook Yang and Margus Pedaste and Minhong Wang and Heuiseok Lim,2021
Examining theoretical and pedagogical foundations of computational thinking in the context of higher education,"Agbo, Friday Joseph and Yigzaw, Samuel T. and Sanusi, Ismaila Temitayo and Oyelere, Solomon Sunday and Mare, Alem Habte",2021
Digital competence in higher education research: A systematic literature review,Yu Zhao and Ana María {Pinto Llorente} and María Cruz {Sánchez Gómez},2021
Demonstrating Concepts Through Visual Simulators: Two Cases in the Programming Domain,"Sychev, Oleg and Anikin, Anton and Terekhov, Grigory",2021
Conceptualization and measurement of digital citizenship across disciplines,Laure Lu Chen and Sheena Mirpuri and Nirmala Rao and Nancy Law,2021
An investigation of barriers to Hong Kong K-12 schools incorporating Artificial Intelligence in education,Tianchong Wang and Eric Chi Keung Cheng,2021
Draw2Code: Low-Cost Tangible Programming for Creating AR Animations,"Im, Hyejin and Rogers, Chris",2021
Development of CT Using Need Assessment and Gamification: A Systematic Review,"Aroonsiwagool, Athit and Tuntiwongwanich, Somkiat",2021
Assessing implicit computational thinking in Zoombinis puzzle gameplay,Elizabeth Rowe and Ma Victoria Almeda and Jodi Asbell-Clarke and Richard Scruggs and Ryan Baker and Erin Bardar and Santiago Gasca,2021
Developing students’ digital competences through collaborative game design,Noora L. Laakso and Tiina S. Korhonen and Kai P.J. Hakkarainen,2021
Development and Preliminary Validation of the Assessment of Computing for Elementary Students (ACES),"Parker, Miranda C. and Kao, Yvonne S. and Saito-Stehberger, Dana and Franklin, Diana and Krause, Susan and Richardson, Debra and Warschauer, Mark",2021
Computing and Gestures in High School Biology Education,"Musaeus, Line Have and Musaeus, Peter",2021
Computational thinking in elementary classrooms: Using classroom dialogue to measure equitable participation,"Larimore, Rachel and Yadav, Aman and Rich, Kathryn and Shah, Niral",2021
Active Learning Strategies: A Computing Course for Undergraduates,"Duan, Zhuojun and Russell, Ingrid and Jung, Andrew",2021
Chapter 18 - Conservation behavior: effects of light pollution on insects,Brett Seymoure and Elizabeth K. Peterson and Rachel Y. Chock,2021
Accembly at Home: Accessible Spatial Programming for Children with Visual Impairments and their Families,"Rocha, Filipa and Pires, Ana Cristina and Neto, Isabel and Nicolau, Hugo and Guerreiro, Tiago",2021
Computational thinking competences training for primary education teachers,"Collado-S\'{a}nchez, Mar\'{\i}a and Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e} and Pinto-Llorente, Ana Mar\'{\i}a",2021
Computational Thinking in the Mathematics Classroom: Fostering Algorithmic Thinking and Generalization Skills Using Dynamic Mathematics Software,"van Borkulo, Sylvia and Chytas, Christos and Drijvers, Paul and Barendsen, Erik and Tolboom, Jos",2021
COEDU-IN Project: an inclusive co-educational project for teaching computational thinking and digital skills at early ages,"González-González, Carina S. and Caballero-Gil, Pino and García-Holgado, Alicia and García-Peñalvo, Francisco J. and Molina, Jezabel and del Castillo-Olivares, José M. and San Juan, Bernardo Candela and Cuesta, Sara García and Perdomo, Inmaculada and Caballero-Gil, Cándido and Gutíerrez-Vela, Francisco and Paderewski, Patricia and Holz, Verónica Violant and Iranzo, Rosa Gil and Ramos, Sofía",2021
Conceptualizing AI literacy: An exploratory review,Davy Tsz Kit Ng and Jac Ka Lok Leung and Samuel Kai Wah Chu and Maggie Shen Qiao,2021
Examining the materiality and spatiality of design scaffolds in computational making,Breanne K. Litts and Kristin A. Searle and Yasmin B. Kafai and Whitney E. Lewis,2021
Advanced modelling and digital manufacturing: Parametric design tools for the optimization of UHPFRC (ultra high-performance Fiber reinforced concrete) shading panels,Mattia Federico Leone and Giovanni Nocerino,2021
Attractive Educational Robotics Motivates Younger Students to Learn Programming and Computational Thinking,"Jormanainen, Ilkka and Tukiainen, Markku",2021
Diversified Teaching Evaluation of Python Programming Based on OBE Concept,"Gou, Pingzhang and Han, Yuyue and Zhang, WenXuan",2021
Computational Thinking and Block-Based Programming for Beginning Engineering Students: Systematic Review of the Literature,"Curasma, Ronald Paucar and Villalba-Condori, Klinge Orlando and Jara, Nolan Jara and Llamoca, Rosa Quispe and Chávez, Julio Cesar Cabrera and Ponce-Aranibar, María Del Pilar",2021
Choose Your Own Adventure - Designing Equity-focused CS/CT modules for K-5 Elementary Schools,"Bevan, Katie and Zeitz, Melissa and Chouinard, Rachel and Rita, Laura and Wohler, Scott",2021
Assessment Methods and Interventions to Develop Computational Thinking — A Literature Review,"Vinu Varghese, V.V. and Renumol, V.G.",2021
Envisioning Arduino Action: A collaborative tool for physical computing in educational settings,Geert Jacob Roumen and Ylva Fernaeus,2021
Computational Thinking Work System Method: A problem-solving method for small and medium enterprises,"Nuar, Ahmad Najmi Amerhaider and Rozan, Mohd Zaidi Abd and Bahari, Mahadi",2021
Developing Interactive Visualizations Focusing on Computational Thinking in K-12 Computer Science Education,"\v{S}iaulys, Tomas",2021
Evaluation of an Online Intervention to Teach Artificial Intelligence with LearningML to 10-16-Year-Old Students,"Rodr\'{\i}guez-Garc\'{\i}a, Juan David and Moreno-Le\'{o}n, Jes\'{u}s and Rom\'{a}n-Gonz\'{a}lez, Marcos and Robles, Gregorio",2021
Designing domain-specific blocks for diffusion: The dialogue between pedagogical principles and design decisions,"Fernandez, Cassia and Fuhrmann, Tamar and de Deus Lopes, Roseli and Blikstein, Paulo",2021
Can an online educational game contribute to developing information literate citizens?,Soeun Yang and Jae Woo Lee and Hyoung-Jee Kim and Minji Kang and EunRyung Chong and Eun-mee Kim,2021
Adapting an OER Textbook for the Inverted Classroom Model — How To Flip the Classroom with BBC micro:bit Example Tasks,"Kastner-Hauler, Oliver and Tengler, Karin and Demarle-Meusel, Heike and Sabitzer, Barbara",2021
Does the digital divide matter? Factors and conditions that promote ICT literacy,Mustafa Aydin,2021
A strategy to assess computational thinking,"Gonzalez-Torres, Antonio and Sancho-Chavarria, Lilliana and Zuniga-Cespedes, Magaly and Monge-Fallas, Jorge and Navas-Su, Jose",2021
Abstracts,Duncan J. Melville and Laura Martini and Kim Plofker,2021
Augmented reality applications for K-12 education: A systematic review from the usability and user experience perspective,Effie Lai-Chong Law and Matthias Heintz,2021
Exploration of recursive algorithm teaching based on BOPPPS model,"Li, Jinli and Zhang, Xuebo and Wang, Lin and Sun, ChunJuan",2021
Extending Computational Thinking into Information and Communication Technology Literacy Measurement: Gender and Grade Issues,"Kim, Han Sung and Kim, Soohwan and Na, Wooyoul and Lee, Woon Jee",2021
Computing Effect Sizes of a Science-first-then-didactics Computational Thinking Module for Preservice Elementary School Teachers,"Repenning, Alexander and Lamprou, Anna and Basawapatna, Ashok",2021
Exploring Computational Thinking Across Disciplines Through Student-Generated Artifact Analysis,"Zhang, Yifan and Mohammad Mirzaei, Amanda and Pollock, Lori and Mouza, Chrystalla and Guidry, Kevin",2021
Digital gender gap in university education in Spain. Study of a case for paired samples,Ascensión Palomares-Ruiz and Antonio Cebrián-Martínez and Eduardo García-Toledano and Emilio López-Parra,2021
Evaluating Aspects of Usability in Video Game-Based Programming Learning Platforms,Jaime Díaz and Jeferson Arango López and Samuel Sepúlveda and Gabriel Mauricio {Ramírez Villegas} and Danay Ahumada and Fernando Moreira,2021
Design of Social Story Teaching Aid for Autistic Children Based on Computational Thinking and Its Case Study,"Li, Xin-Zhu and Chen, Chun-Ching and Kang, Xin",2021
Curriculum Design of Artificial Intelligence in Middle School - Taking Posture Recognition as an Example,"Deng, Wei and Huang, Xinglei and Liu, Qingtang and Wang, Zhibin",2021
Collaborative Game-Based Environment and Assessment Tool for Learning Computational Thinking in Primary School: A Case Study,"Zapata-C&#x00E1;ceres, Mar&#x00ED;a and Mart&#x00ED;n-Barroso, Estefan&#x00ED;a and Rom&#x00E1;n-Gonz&#x00E1;lez, Marcos",2021
Exploring the Concept of Computational Thinking in STEM Education,"Revana, Guruswamy and Kavita, K. and Madhavi, V.",2021
CT 2.0,"Tedre, Matti and Denning, Peter and Toivonen, Tapani",2021
Combining Computational Thinking and Chibitronics and Makey Makey to Develop a Social Story Teaching Aid System to Improve Social Reciprocity and Emotional Expression Skills for Autistic Children,"Li, Xin-Zhu and Kang, Xin",2021
Artificial intelligence and computational pathology,Miao Cui and David Y. Zhang,2021
Enabling Peer-Led Coding Camps by Creating a Seed Effect in Young Students,"Fronza, Ilenia and Corral, Luis and Iaccarino, Gennaro and Pahl, Claus",2021
Computer Science Instruction and Academic Outcomes in Other Subjects,"Crasto, Ethan and Mirakhur, Zitsi",2021
Coding Training Proposal from Kindergarten to High School,"Benetti, Elisa and Mazzini, Gianluca",2021
Behavioral-pattern exploration and development of an instructional tool for young children to learn AI,Ting-Chia Hsu and Hal Abelson and Natalie Lao and Yu-Han Tseng and Yi-Ting Lin,2021
Educational Robotics as a boundary object: Towards a research agenda,Laura Malinverni and Cristina Valero and Marie Monique Schaper and Isabel Garcia {de la Cruz},2021
Developing STEM and Team-working Skills Through Collaborative Space Robotics Missions,"Su, Karen and Bonnet, Evgeniia and Mondada, Francesco",2021
Chapter 4 - Challenges and solutions for big data in personalized healthcare,Tim Hulsen,2021
Developing Computational Thinking Skills With Algorithm-Driven Spreadsheeting,"Csernoch, Mária and Biró, Piroska and Máth, János",2021
An alternative approach for measuring computational thinking: Performance-based platform,Emre Çoban and Özgen Korkmaz,2021
Development and Implementation of an Online Adaptive Gamification Platform for Learning Computational Thinking,"Ng, Andrew Keong and Atmosukarto, Indriyati and Cheow, Wean Sin and Avnit, Karin and Yong, Mun Hin",2021
A Game Development to Promote Computational Thinking,"Prompolmaueng, Waraporn and Wetmaha, Apisit and Jamsri, Pornsuree",2021
A Redesigned Reconstruction Kit for Rapid Collaborative Debugging and Designing of E-Textiles,"Fields, Deborah A. and Lin, Yuhan and Jayathirtha, Gayithri and Kafai, Yasmin B.",2021
Design and Implementation of Virtual Experiment on Character Encoding,"Yang, Junsheng and Song, Guohui",2021
Evaluating a Computational Thinking and Computing Attitudes Instrument for Educational Purposes,"Oliveira, Eduardo C. and Correia, Ronaldo C. M. and Bittencourt, Roberto A.",2021
An Advanced Intrusion Detection System for IIoT Based on GA and Tree Based Algorithms,"Kasongo, Sydney Mambwe",2021
Advances in Computational thinking and robotics in education,"Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e} and Conde, Miguel \'{A}ngel and Gon\c{c}alves, Jos\'{e} and Lima, Jos\'{e}",2021
An Investigation into the Relationship Between Structured Dance Activities and Computational Thinking Skills,"Fairlie, Fiona",2021
Exploring the Programming Concepts Practiced by Scratch Users: an Analysis of Project Repositories,"Zeevaarders, Ad and Aivaloglou, Efthimia",2021
Digital Design Literacy in K-9 Education: Experiences from Pioneer Teachers,"Van Mechelen, Maarten and Wagner, Marie-Louise and Baykal, G\""{o}k\c{c}e Elif and Charlotte Smith, Rachel and Iversen, Ole Sejer",2021
Computational thinking in programming language and compiler design (keynote),"Aho, Alfred V.",2021
8 Computational Heterogeneity: A Radical Reflection,"Sengupta, Pratim and Dickes, Amanda and Farris, Amy Voss",2021
Comparing Pre-tertiary Curricula to Investigate the Timing of Computing Exposure,"Varoy, Elliot and Lee, Kerry and Luxton-Reilly, Andrew and Giacaman, Nasser",2021
Developing instructional technology standards for educators: A design-based research study,Helen Crompton and Carolyn Sykora,2021
AI Quality Cultivation and Application Ability Training for Normal University Students,"Liu, Song and Xie, Xiaoyao",2021
Developing a didactic sequence for introducing computational thinking in the early years of elementary school,"Silva, Diego S. and Melo, Sérgio L. and Basto Diniz, Juliana R.",2021
Before You Write Code ... Putting Data and Ethics at the Center of Introductory Computing,"Rentz, Zach and Clements, John and Wood, Zo\""{e} and Keen, Aaron",2021
A novel UML-based methodology for modeling adventure-based educational games,Rafael {P. De Lope} and Nuria Medina-Medina and Matías Urbieta and Alejandra B. Lliteras and Antonio {Mora García},2021
Equalities between Combinators to Evaluate Expressions,Larisa Ismailova and Viacheslav Wolfengagen and Sergey Kosikov,2021
Block-based Programming Enabling Students to Gain and Transfer Knowledge with a No-code Approach,"Corral, Luis and Fronza, Ilenia and Pahl, Claus",2021
Conversational agents in MOOCs: reflections on first outcomes of the colMOOC project,Stavros Demetriadis and Santi Caballé and Pantelis M. Papadopoulos and Eduardo Gómez-Sánchez and Allison Kolling and Stergios Tegos and Thrasyvoulos Tsiatsos and Georgios Psathas and Konstantinos Michos and Armin Weinberger and Christian Winther Bech and Anastasios Karakostas and Costas Tsibanis and George Palaigeorgiou and Matthew Hodges,2021
A Robotics-based Learning Environment Supporting Computational Thinking Skills — Design and Development,"Tengler, Karin and Kastner-Hauler, Oliver and Sabitzer, Barbara",2021
CARES Model for Computing Education,"Chan, Henry C. B.",2021
Analyzing Students’ Computational Thinking Practices in a First-Year Engineering Course,"Cruz Castro, Laura M. and Magana, Alejandra J. and Douglas, Kerrie A. and Boutin, Mireille",2021
Design of Java Interactive System Pattern based on Computational Thinking,"Yang, Jian",2021
Elementary Students’ Debugging Behaviors in a Game-based Environment,"Yan, Wei and Israel, Maya and Liu, Tongxi",2021
Fostering Computational Thinking and Systems Thinking through Aquaponics Capstone Projects,"Ng, Andrew Keong and Mahkeswaran, R",2021
Augmented Reality and programming education: A systematic review,Anastasios Theodoropoulos and George Lepouras,2021
Deciphering Inclusivity for the Design of K-12 Computing Pathways,"Mills, Kelly and Ruiz, Pati and Coenraad, Merijke and Burke, Quinn and Roschelle, Jeremy",2021
Exploration and practice of online and offline mixed teaching mode based on PBL in basic computer courses,"Liu, Huanjun and Li, Siming and Xiao, Yangchun",2021
A Semantic Model for Indexing in the Hidden Web,Larisa Ismailova and Viacheslav Wolfengagen and Sergey Kosikov,2021
Are Maternal Personality Traits an Etiological Factor in Adolescents with Functional Chest Pain?,Fatih Hilmi Çetin and Serkan Fazlı Çelik and Merve {Çıkılı Uytun} and Zehra Babadağı,2021
Computational Thinking for Digital Culture Development: discussions based on a practical experience,"Ortiz, Julia and Moreira, Carolina and Menezes, Krissia and Ferrari, Bernardo and Junior, Deogenes and Pereira, Roberto",2021
Beyond Programming: A Computer-Based Assessment of Computational Thinking Competency,"Lai, Rina P. Y.",2021
A Systematic Review of Empowerment in Child-Computer Interaction Research,"Van Mechelen, Maarten and Have Musaeus, Line and Iversen, Ole Sejer and Dindler, Christian and Hjorth, Arthur",2021
Frame Shifting as a Challenge to Integrating Computational Thinking in Secondary Mathematics Education,"Huang, Wendy and Chan, Shiau Wei and Looi, Chee Kit",2021
Characterizing Student Artifacts in a Multi-disciplinary Biomimicry and Robotics Unit,"Shaw, Fayette and Kshirsagar, Khushbu and Wendell, Kristen and Danahy, Ethan and Bernstein, Debra and Puttick, Gillian and Cassidy, Michael",2021
An Engineering Computational Thinking Diagnostic: A Psychometric Analysis,"Diaz, Noemi V. Mendoza and Trytten, Deborah A. and Meier, Russ and Yoon, So Yoon",2021
A Computational-thinking-oriented Progressive Teaching Mode for Python Course,"Ren, Haodong and Yang, Li and Jiang, Liheng and Bai, Yu and Lu, Wei and Chang, Jie",2021
An Accelerated CS0 for Online Mature-Age Part-Time Students,"Billingsley, William and Vitale, Jonathan",2021
Computational thinking skills of gifted and talented students in integrated STEM activities based on the engineering design process: The case of robotics and 3D robot modeling,Ceylan Sen and Zeynep Sonay Ay and Seyit Ahmet Kiray,2021
Education intervention using a ground robot with programmed directional controls: observational analysis of the development of computational thinking in early childhood education,Marta Terroba and Juan Miguel Ribera and Daniel Lapresa and M. Teresa Anguera,2021
First Steps Towards Automatically Defining the Difficulty of Maze-Based Programming Challenges,"Kanellopoulou, Ioanna and Garaizar, Pablo and Guenaga, Mariluz",2021
Development and Evaluation of Quizzes Aimed at Quantifying Computational Thinking,"Tanioka, Hiroki and Yano, Rina",2021
Current trends in robotics in education and computational thinking,"Jos\'{e} Garc\'{\i}a-Pe\~{n}alvo, Francisco and Conde, Miguel \'{A}ngel and Gon\c{c}alves, Jos\'{e} and Lima, Jos\'{e}",2021
Bluetooth Communications in Educational Robotics,"Oprea, Marin and Mocanu, Mariana",2021
Concurrent predictors of science core knowledge in preschool,Lauren Westerberg and Ellen Litkowski and Jennifer K. Finders and Hope K. Gerde and Robert J. Duncan and Sara A. Schmitt and David J. Purpura,2021
Chapter 5 - Battery state-of-charge estimation methods,Shunli Wang and Yongcun Fan and Daniel-Ioan Stroe and Carlos Fernandez and Chunmei Yu and Wen Cao and Zonghai Chen,2021
A Typology of Models for Integrating Computational Thinking in Science (CT+S),"Krakowski, Ari and Greenwald, Eric and Comstock, Meghan and Roman, Natalie and Duke, Jacob",2021
Formalizing Problem Solving in Computational Thinking : an Ontology approach,"Mercier, Chloé and Roux, Lisa and Romero, Margarida and Alexandre, Frédéric and Viéville, Thierry",2021
CS-Materials: A system for classifying and analyzing pedagogical materials to improve adoption of parallel and distributed computing topics in early CS courses,Alec Goncharow and Matthew Mcquaigue and Erik Saule and Kalpathi Subramanian and Paula Goolkasian and Jamie Payton,2021
Ethical machines: The human-centric use of artificial intelligence,Bruno Lepri and Nuria Oliver and Alex Pentland,2021
Educational Robotics Applied to Computational Thinking Development: A Systematic Mapping Study,"Souza, Isabelle M. L. and Andrade, Wilkerson L. and Sampaio, Lívia M. R.",2021
Building Conceptual Models and Engineering Design Thinking in K12 Students,"Ruzycki, Nancy Jean and Dela Fuente Imperial, Lorelie and Dulany, Krista and Carter, Jared and Kerr, Seleka Naomi and Danger, Christine Angel and Arnold, Leigh",2021
Empirical Evidence of the Usage of Programming Languages in the Educational Process,"Vinueza-Morales, Mariuxi and Borrego, Diana and A. Galindo, José and Benavides, David",2021
Executive control in dual language learning preschoolers: The association between Hot and cool executive control and science achievement,Elizabeth M. Frechette and Brooke M. Rumper and Daryl B. Greenfield,2021
Developing a Real World Escape Room for Assessing Preexisting Debugging Experience of K12 Students,"Michaeli, Tilman and Romeike, Ralf",2021
Diverse Approaches to School-wide Computational Thinking Integration at the Elementary Grades: A Cross-case Analysis,"Sherwood, Heather and Yan, Wei and Liu, Ruohan and Martin, Wendy and Adair, Alexandra and Fancsali, Cheri and Rivera-Cash, Edgar and Pierce, Melissa and Israel, Maya",2021
Collaboration and engagement based coding training to enhance children’s computational thinking self-efficacy,Meltem Özmutlu and Derin Atay and Barış Erdoğan,2021
Development of Computational Thinking Skills: An Experience With Undergraduate Students,"Laura-Ochoa, Leticia and Bedregal-Alpaca, Norka",2021
Delivering Virtual K-8 Computing Professional Development in Rural KY,"Ruiz, Pati and Iwatani, Emi and Burke, Quinn and Tackett, Traci",2021
A Method of Modifying a ScratchJr Project by Resorting to JSON Stored Project Data,"Spasic, Aleksandar J. and Jankovic, Dragan S. and Djordjevic, Andjelija I.",2021
Exploring The Psychometric Properties of Computational Thinking Assessment in Introductory Programming,"Anistyasari, Yeni and Ekohariadi, Ekohariadi and Asto Buditjahjanto, I. G. P and Hidayati, Shintami C",2021
Computational thinking for professionals,"Denning, Peter J. and Tedre, Matti",2021
Exploring Teachers’ PCK for Computational Thinking in Context,"Yeni, Sabiha and Grgurina, Natasa and Hermans, Felienne and Tolboom, Jos and Barendsen, Erik",2021
Cognitive System to Clarify the Semantic Vulnerability and Destructive Substitutions,Larisa Ismailova and Viacheslav Wolfengagen and Sergey Kosikov,2021
Build your own robot,"Plaza, Pedro and Castro, Manuel and Sancristobal, Elio and García-Loro, Félix and Gil, Rosario and Menacho, Antonio and Blázquez, Manuel and Quintana, Blanca and Martin, Sergio and Mur, Francisco and Macho, Alejandro and Baizán, Pablo and Carrasco, Ramón and Carro, German and López-Rey, África and Pérez, Clara and Meier, Russ and Tovar, Edmundo",2021
Developing Middle School Students' AI Literacy,"Lee, Irene and Ali, Safinah and Zhang, Helen and DiPaola, Daniella and Breazeal, Cynthia",2021
Educational Digital Games and Computational Thinking for students with Intellectual Disabilities - Guidelines for accessibility,"Dutra, Taynara Cerigueli and Felipe, Daniel and Gasparini, Isabela and Maschio, Eleandro",2021
Exploration of Teaching Reform for C Programming Course Based on OBE-BOPPPS Model and Rain Classroom,"Yongfen, Wu and Weiwei, Chen and Zhigang, Li and Yong, Li and Lei, Shi and Ying, Liu",2021
A systematic mapping study on teaching and learning Computational Thinking through programming in higher education,Christina Tikva and Efthimios Tambouris,2021
Approaching informal learning about #feminism on Twitter,Verónica {Valcarce de Veer} and Paloma Valdivia-Vizarreta,2021
Data Enrichment in the Information Graphs Environment Based on a Specialized Architecture of Information Channels,Sergey Kosikov and Larisa Ismailova and Viacheslav Wolfengagen,2021
Cognitive abilities and computational thinking at age 5: Evidence for associations to sequencing and symbolic number comparison,Anaclara Gerosa and Víctor Koleszar and Gonzalo Tejera and Leonel Gómez-Sena and Alejandra Carboni,2021
About the authors,Sin Valor,2022
Block-based abstractions and expansive services to make advanced computing concepts accessible to novices,Corey Brady and Brian Broll and Gordon Stein and Devin Jean and Shuchi Grover and Veronica Cateté and Tiffany Barnes and Ákos Lédeczi,2022
Bringing Computational Thinking Skills Into Physics Classroom Through Project-Based Learning,"Handayani, Rif’Ati Dina and Lesmono, Albertus Djoko and Prastowo, Srihandono Budi and Supriadi, Bambang and Dewi, Nila Mutia",2022
AP-Coach: formative feedback generation for learning introductory programming concepts,"Duong, Ta Nguyen Binh and Shar, Lwin Khin and Shankararaman, Venky",2022
ExposAR: Bringing Augmented Reality to the Computational Thinking Agenda through a Collaborative Authoring Tool,"Lunding, Mille Skovhus and Gr\o{}nb\ae{}k, Jens Emil Sloth and Bilstrup, Karl-Emil Kj\ae{}r and S\o{}rensen, Marie-Louise Stisen Kjerstein and Petersen, Marianne Graves",2022
A review of Project-Based Learning (PBL) and Computational Thinking (CT) in teaching and learning,Aslina Saad and Suhaila Zainudin,2022
Do Structured Flowcharts Outperform Pseudocode? Evidence From Eye Movements,"Andrzejewska, Magdalena and Stolińska, Anna",2022
Characterizing the research-practice gap in children’s interactive storytelling systems,Trystan Loustau and Sharon Lynn Chu,2022
Children's social interactions within a socioenactive scenario,Ricardo Caceffo and Diego {Addan Gonçalves} and Rodrigo Bonacin and Julio Cesar dos Reis and José A. Valente and Maria Cecília Calani Baranauskas,2022
Exploring Coding Attitudes of Chinese Elementary Students: A Preliminary Study,"Zhang, Shuhan and Wong, Gary K. W. and Sun, Xiaojing",2022
Examining the Realities and Nuances of ‘Low-stakes’ Interest-Driven Learning Environments,"Worsley, Marcelo",2022
AlfaDatizando: a Data Visualization Platform to work Computational Thinking in Digital Humanities,"Beatriz, Lliteras Alejandra and Alejandro, Artopoulos and Alejandro, Fernández and Jimena, Huarte",2022
CoTinker - A Toolkit for Supporting Computational Thinking and Collaboration in High School Education.,"Musaeus, Line Have and Petersen, Marianne Graves and Klokmose, Clemens Nylandsted and Iversen, Ole Sejer",2022
Artificial intelligence-based robots in education: A systematic review of selected SSCI publications,Shih-Ting Chu and Gwo-Jen Hwang and Yun-Fang Tu,2022
Future Lower Primary School Teachers Taking an Online Algorithmization and Programming Course and Self-Assessing their Performance,"Havlaskova, T. and Javorcik, T.",2022
End-user Development and Closed-Reading: an Initial Investigation,"Abdollahinami, Sevda and Ducceschi, Luca and Zancanaro, Massimo",2022
A Case Study of Middle Schoolers' Use of Computational Thinking Concepts and Practices during Coded Music Composition,"Zhang, Yifan and Krug, Douglas Lusa and Mouza, Chrystalla and Shepherd, David C. and Pollock, Lori",2022
Computational Thinking in PreK-5: Empirical Evidence for Integration and Future Directions,Sin Valor,2022
Educational Multi-Purpose Kit for Coding and Robotic Design,"Thongpool, Atikhun and Hormdee, Daranee and Chutipakdeevong, Raksit and Tansakul, Wasan",2022
An Intelligent Pedagogical Agent to Foster Computational Thinking in Open-Ended Game Design Activities,"Yal\c{c}in, \""{O}zge Nilay and Lalle, Sebastien and Conati, Cristina",2022
Exploring Threshold Concepts for Intermediate Students,"McSkimming, Brian M. and Decker, Adrienne",2022
Construction of Evaluation Index System for College Students' Text Programming Computational Thinking,"Zhang, Wei and Wang, Jihan and Zeng, Xinyao",2022
Artificial intelligence in early childhood education: A scoping review,Jiahong Su and Weipeng Yang,2022
Analysis of Student Performance and Social-economic Data in Introductory Computer Science Courses at the University of Brasília,"Fonseca Silveira, Rodrigo and Holanda, Maristela and Ramos, Guilherme N. and Victorino, Marcio and Da Silva, Dilma",2022
Factors affecting Industry 4.0 adoption – A hybrid SEM-ANN approach,Shreyanshu Parhi and Kanchan Joshi and Thorsten Wuest and Milind Akarte,2022
A cognitive definition of computational thinking in primary education,Katerina Tsarava and Korbinian Moeller and Marcos Román-González and Jessika Golle and Luzia Leifheit and Martin V. Butz and Manuel Ninaus,2022
An Integration of Computational Thinking and Language Arts: The Contribution of Digital Storytelling to Students’ Learning,"Yeni, Sabiha and Nijenhuis-Voogt, Jacqueline and Hermans, Felienne and Barendsen, Erik",2022
A Guide Towards a Definition of Computational Thinking in K-12,"Ismail, Redar and Steinbach, Theresa A. and Miller, Craig S.",2022
Bringing Automatics and Robotics closer to pre-university students,Á. Hoyo and F.J. Mañas-Álvarez and E. Rodríguez-Miranda and J.D. Gil and M. Castilla and J.L. Guzmán,2022
Exploring Math + CS in a Secondary Education Methods Course,"Kalathas, Paris and Parham-Mocello, Jennifer and Elliot, Rebekah and Lockwood, Elise",2022
A preliminary study on interdisciplinary programming learning based on cloud computing low-code development platform,"Wang, Chung-Hsiang and Wu, Ko-Chiu",2022
CALRECOD — A software for Computed Aided Learning of REinforced COncrete structural Design,Luis Fernando Verduzco and Jaime Horta and Miguel A. Pérez Lara y Hernández and Juan Bosco Hernández,2022
Exploring Threshold Concepts for Intermediate Students,"McSkimming, Brian M. and Decker, Adrienne",2022
Examining the Use of Computational Thinking Skills When Solving Bebras Tasks,"De Jong, Imke and Sichterman, Bo and Jeuring, Johan",2022
Capitalizing on a Small Dataset to Refine a Mixed Methods Study,"Polasik, Alison",2022
Assessing digital self-efficacy: Review and scale development,Anna-Sophie Ulfert-Blank and Isabelle Schmidt,2022
Cybersecurity Based Simulation of Connected Automated Vehicles for Instructional Use,"Mohd, Tauheed Khan and Majumdar, Subhrajit and Mathur, Akshay and Javaid, Ahmad",2022
Developing Computational Thought in Mathematics through Educational Robotics in Basic Education: A practical research analysis,"Oliveira, Janaina Fonsêca and Quarto, Cicero Costa and Silva Dos Santos, André Luís and Belfort, Iran Charles Pereira and de Jesus Viana Sá, Eveline and Santos, Jhonny Robert Sousa",2022
Design Factors Affecting the Social Use of Programmable Robots to Learn Computational Thinking in Kindergarten,"Bakala, Ewelina and Gerosa, Anaclara and Hourcade, Juan Pablo and Pascale, Maria and Hergatacorzian, Camila and Tejera, Gonzalo",2022
Examples of Culturally Responsive Teaching in Computational Thinking Curriculum,"Saito-Stehberger, Dana",2022
Designing and evaluating a high interactive augmented reality system for programming learning,Gloria {Yi-Ming Kao} and Cheng-An Ruan,2022
