0,1,2,3
How Immersion and Self-Avatars in VR Affect Learning Programming and Computational Thinking in Middle School Education,"Parmar, Dhaval and Lin, Lorraine and DSouza, Nikeetha and Jörg, Sophie and Leonard, Alison E. and Daily, Shaundra B. and Babu, Sabarish V.",2023,Sin Valor
How Many Abilities Can We Measure in Computational Thinking? A Study on Bebras Challenge,"Araujo, Ana Liz Souto O. and Andrade, Wilkerson L. and Guerrero, Dalton D. Serey and Melo, Monilly Ramos Araujo",2019,"While several approaches have been proposed to assess computational thinking (CT) abilities, it is still unclear how many and which these abilities are. Despite the undisputed importance of assessment, the fact is that there is not enough evidence on which abilities are merely theoretical and which can be empirically observed in the context of CT. This paper is part of a larger investigation in which we try to answer a simple question: can CT abilities be quantitatively defined and measured? In this particular study, we try to answer a simple question: How many CT abilities can be empirically observed using factor analysis? We approach this question, using a dataset containing answers of 1564 students from Lithuania in the Bebras Challenge from 2015. Firstly, we used confirmatory factor analysis to verify a theory that claims that five CT abilities are assessed by the contest. Our analysis shows the theory is not statistically supported. Secondly, we used principal component analysis as an exploratory analysis to try to derive an appropriate number of factors from the data. Surprisingly, the analysis suggests there are only two main recognizable factors. Finally, we briefly discuss these factors and hypothesize that the first is called evaluation ability, which would include abstraction, generalization, and decomposition, while factor 2 is algorithmic thinking and logical reasoning."
How Student Background and Topic Impact the Doer Effect in Computational Thinking MOOCs,"Maiyuran, Jitesh and Bajwa, Ayesha and Bell, Ana and Hemberg, Erik and O’Reilly, Una-May",2019,Sin Valor
How Useful TutorBot+ is for Teaching and Learning in Programming Courses: a Preliminary Study,"Martínez-Araneda, Claudia and Gutiérrez Valenzuela, Mariella and Gómez Meneses, Pedro and Maldonado Montiel, Diego and Segura Navarrete, Alejandra and Vidal-Castro, Christian",2023,Sin Valor
How Various Educational Features Influence Programming Performance in Primary School Education,"Choi, Wan-Chong and Lam, Chan-Tong and Mendes, António José",2024,Sin Valor
How a Research-Practice Partnership Refined its Strategy for Integrating CS/CT into K-5 Curricula: An Experience Report,"Adrion, W. Richards and Bevan, Katie and Foster, Paul and Matuszczak, Denise and Miller, Rachel and Rita, Laura and Sullivan, Florence R. and Veeragoudar, Sneha and Wohlers, Scott and Zeitz, Melissa",2022,"Massachusetts defined K-12 Digital Literacy/Computer Science (DLCS) standards in 2016 and developed a 5-12 teacher licensure process, expecting K-4 teachers to be capable of teaching to the standards under their elementary license. An NSF CSforAll planning grant led to the establishment of an NSF 4-year Research-Practice Partnership (RPP) of district and school administrators, teachers, university researchers, and external evaluators in 2018. The RPP focused on the 33 K-5 serving schools to engage all students in integrated CS/CT teaching and learning and to create a cadre of skilled and confident elementary classroom teachers ready to support their students in learning CS/CT concepts and practices. The pandemic exacerbated barriers and inequities across the district, which serves over 25,000 diverse students (9.7% white/non-Hispanic, 83.7% high needs). Having observed a lack of awareness and expertise among many K-5 teachers for implementing CS/CT content and practices and seeing barriers to equitable CS/CT teaching and learning, the RPP designed an iterative, teacher-led, co-design of curriculum supported by equity-focused and embedded professional learning. This experience report describes how we refined our strategies for curriculum development and diffusion, professional learning, and importantly, our commitment to addressing diversity, equity, and inclusion beyond just reaching all students. The RPP broadened its focus on understanding race and equity to empower students to understand how technology affects their identities and to equip them to critically participate in the creation and use of technology."
How a child entangles empathy and computational thinking in reasoning about fairness,Erin Ronayne Sohr and Ayush Gupta and Andrew Elby and Jennifer Radoff,2023,"In this work, we argue for expanding the scope of K-12 computational thinking (CT) integration contexts to include everyday scenarios involving moral reasoning. Epistemic overlap between computational thinking practices and moral reasoning suggest that these contexts are potentially rich sites to see “seeds of CT” in children's reasoning and can provide rich educational pathways for children into CT. Taking a case-study approach, we examine the reasoning of a second-grader, Ollie, on a task involving fair allocation of resources to victims of a natural disaster. Our analysis finds that Ollie's reasoning was rich with seeds of CT (e.g., problem formulation, abstraction, complex-systems thinking) and that empathy served as an important supporting role to the CT. This work has implications for curricular design, suggesting that fairness and resource allocation scenarios with built-in opportunities for empathy might provide rich sandboxes for CT integration."
How are Elementary Students Demonstrating Understanding of Decomposition within Elementary Mathematics?,"Israel, Maya and Li, Jiehan and Yan, Wei and Elagha, Noor A. and Huggins-Manley, Corinne A. and Luo, Feiya and Franklin, Diana",2023,"Decomposition is a foundational computational thinking construct that is often introduced early as students are learning computer science in the elementary grades. Although decomposition is often described in early computational activities, little research exists about how to teach and assess students’ understanding of decomposition. In this mixed-methods research study, 173 third-grade students from eight elementary school classrooms in the Midwest were taught eight lessons that integrated decomposition as well as other computational thinking practices into their mathematics instruction. They completed a computational thinking assessment after the first four lessons and again after the second four lessons. Analyses included the distribution of correct decomposition item responses, confirmatory factor analysis, and item-level error analysis. Results indicate wide variability in students’ performance on the decomposition assessment items as well as in performance on items contextualized within mathematics. This study highlights the need for additional considerations about assessing computational understanding, implications for assessment within integrated contexts, and the use of paper-and-pencil tests compared to embedded assessments."
"How block-based, text-based, and hybrid block/text modalities shape novice programming practices",David Weintrop and Uri Wilensky,2018,"There is growing diversity in the design of introductory programming environments. Where once all novices learned to program in conventional text-based languages, today, there exists a growing ecosystem of approaches to programming including graphical, tangible, and scaffolded text environments. To date, relatively little work has explored the relationship between the design of novice programming environments and the programming practices they engender in their users. This paper seeks to shed light on this dimension of learning to program through the careful analysis of novice programmers’ experiences learning with a hybrid block/text programming environment. Specifically, this paper is concerned with how novices leverage the various affordances designed into programming environments and programming languages to support their early efforts to author programs. We explore this relationship through the construct of modality using data from a study conducted in a high school computer science classroom in which students spent five weeks working in block-based, text-based, and hybrid block/text programming environments. This paper uses a detailed vignette of a novice writing a program in the hybrid environment as a way to characterize emerging programming practices, then presents analyses of programming trends from the full study population to speak to the generality of the practices identified in the vignette. The analyses focus not only on characterizing authoring strategies but also on identifying patterns in novices’ help-seeking behaviors. By focusing on how modality influences novices’ emerging programming practices, this paper contributes to our understanding of the relationship between programming environment and learning, illuminating the role of design in shaping introductory programming experiences."
How can a simulation game support the development of computational problem-solving strategies?,"Pellas, Nikolaos and Vosinakis, Spyridon",2017,Sin Valor
How can unplugged approach facilitate novice students’ understanding of computational thinking? An exploratory study from a Nigerian university,Friday Joseph Agbo and Linda Ojone Okpanachi and Patrick Ocheja and Solomon Sunday Oyelere and Godwin Sani,2024,"Computational thinking (CT) has been relevant in teaching STEM courses, and educators are incorporating both plugged and unplugged CT activities in their modules to prepare new entrants for advanced knowledge. However, additional empirical data are needed to understand how an unplugged activities approach can lead to an improved understanding of CT concepts. Therefore, this study investigates the impact of unplugged activities on novice students' CT skills and unravels the characteristics of students' CT competency from performing unplugged activities. The experimental aspect of this study was conducted with a cohort of 210 students participating in an introductory programming course at a University in Nigeria. A mixed-method research approach and a quasi-experimental design were applied in this study to understand how the unplugged approach in teaching CT could help students improve their CT competency. A paired-sample t-test of familiarity score for each CT concept showed a significant increase in the score before and after the intervention. Furthermore, Latent Dirichlet Allocation (LDA) was used for topic modeling of the text describing students’ solutions. Topic modeling allows for more insights into the steps taken by the students to solve CT problems. Only 27.62 % of students' solution descriptions contained CT concepts, 56.90 % of the students solved the puzzle with an optimal score, and 72.41 % of students who applied CT concepts of problem abstraction and decomposition were able to solve the puzzle correctly. Indeed, CT unplugged activities significantly increased the number of students who gained CT competency. In addition, this study provides recommendation for computer science educators and highlight future direction."
"How can we improve Science, Technology, Engineering, and Math education to encourage careers in Biomedical and Pathology Informatics?",Rahul Uppal and Gunasheil Mandava and Katrina M. Romagnoli and Andrew J. King and Amie J. Draper and Adam L. Handen and Arielle M. Fisher and Michael J. Becich and Joyeeta Dutta-Moscato,2016,"The Computer Science, Biology, and Biomedical Informatics (CoSBBI) program was initiated in 2011 to expose the critical role of informatics in biomedicine to talented high school students.[1] By involving them in Science, Technology, Engineering, and Math (STEM) training at the high school level and providing mentorship and research opportunities throughout the formative years of their education, CoSBBI creates a research infrastructure designed to develop young informaticians. Our central premise is that the trajectory necessary to be an expert in the emerging fields of biomedical informatics and pathology informatics requires accelerated learning at an early age. In our 4th year of CoSBBI as a part of the University of Pittsburgh Cancer Institute (UPCI) Academy (http://www.upci.upmc.edu/summeracademy/), and our 2nd year of CoSBBI as an independent informatics-based academy, we enhanced our classroom curriculum, added hands-on computer science instruction, and expanded research projects to include clinical informatics. We also conducted a qualitative evaluation of the program to identify areas that need improvement in order to achieve our goal of creating a pipeline of exceptionally well-trained applicants for both the disciplines of pathology informatics and biomedical informatics in the era of big data and personalized medicine."
How character customization affects learning in computational thinking,"Lin, Lorraine and Parmar, Dhaval and Babu, Sabarish V. and Leonard, Alison E. and Daily, Shaundra B. and J\""{o}rg, Sophie",2017,"The ability to select or customize characters in educational applications and games has been shown to influence factors related to learning effects such as transfer, self-efficacy, and motivation. Most previous conclusions on the perception of virtual characters and the effect of character assignment in interactive applications have been reached through short, one-task experiments. To investigate more long-term effects of assigning versus customizing characters as well as explore perceptions of personal character appearance, we conduct a study in which sixth and seventh grade students are introduced to programming concepts with the software VEnvI (Virtual Environment Interactions) in seven one-hour sessions over two weeks. In VEnvI, students create performances for virtual characters by assembling blocks. With a between-subjects design, in which some of the students can alter their character and others are not given that possibility, we examine the influence of the presence or absence of character choice options on learning.We hypothesize that students have higher learning outcomes when they can choose and customize how their character looks compared to when they are assigned a character. We confirm this hypothesis for a category of learning (Remember and Understand) and give insights on students' relationships with their character."
How do Bebras Tasks Explore Algorithmic Thinking Skill in a Computational Thinking Contest?,"Oliveira, Ana Liz Souto and Andrade, Wilkerson L. and Guerrero, Dalton D. Serey and Melo, Monilly Ramos Araujo",2021,Sin Valor
How do children acquire knowledge about voice assistants? A longitudinal field study on children’s knowledge about how voice assistants store and process data,Jessica M. Szczuka and Clara Strathmann and Natalia Szymczyk and Lina Mavrina and Nicole C. Krämer,2022,"Voice assistants (VAs) are available in the family context and are easy to interact with. Due to the opaqueness of these assistants, however, children in particular might be unaware of potential negative consequences (e.g., with regard to privacy). To gain a deeper understanding of children’s knowledge about VAs, of how to facilitate knowledge regarding VA technology (focusing here on parental interventions), and of how children’s knowledge and understanding affects their communicative behavior towards VAs (focusing here on telling a secret to the VA), we conducted a longitudinal field study with 16 families (N=20 children). The emphasis was on differentiating between how VAs store and process data, as both aspects are important for a sophisticated usage but vary in how they are experienced or understood. The qualitative data demonstrated that children draw observable inferences from VAs’ behavior, which explains why children know more about how data is processed than about how it is stored or accessed. Our results indicate that parental interventions positively affect children’s understanding of data processing, but that this cannot be transferred to data storage, indicating the need for self-explaining systems. Lastly, knowledge about how data is stored negatively predicts the willingness to entrust a secret to the system, which underlines the importance of a basic understanding of how technologies work, also for younger users."
How do mathematics interest and self-efficacy influence coding interest and self-efficacy? A structural equation modeling analysis,Haozhe Jiang and Darren Turnbull and Xiaoqin Wang and Ritesh Chugh and Yingshan Dou and Suting Chen,2022,"Coding is a highly valued skill used in many disciplines across the globe. However, it is reported that students’ coding interest and self-efficacy are usually low. Theoretically, the affective domain of coding is in its infancy, and very few studies have set out to identify the determinants of coding interest and self-efficacy. This study explored how mathematics interest and self-efficacy, as two important mathematics-related factors, influenced coding interest and self-efficacy. Employing a quantitative cross-sectional survey design, 605 students from two public senior high schools in two big cities in China were investigated. A two-step structural equation modeling approach was adopted to analyze the data. Findings showed that mathematics interest, directly and indirectly, influenced coding interest significantly. In addition, coding self-efficacy was indirectly impacted by mathematics interest and coding interest was indirectly impacted by mathematics self-efficacy significantly. Most importantly, our model has proved to be powerful in explaining coding interest. This study contributes to the theoretical and practical understanding of the relationship between mathematics and coding attitudes, seldom explored in senior high school settings."
How do technological changes in formal education shape the social roles of teachers who are mothers?,Moriya Weisberger and Yael Grinshtain and Ina Blau,2021,"The teaching profession has become more demanding as a result of technology integration in teaching-learning-assessment processes. These changes are particularly challenging for teachers-mothers. This study aimed at understanding how technological changes that are integrated in the teaching profession shape the social roles of teachers-mothers. Semi-structured interviews were conducted with a diverse sample of thirty teachers-mothers. The analysis revealed main themes related to pedagogical aspects of technology integration, online professional development, and work-related e-communication. In addition, the categories of blurred boundaries, multichannel communication, and less free time were related to teachers-mothers’ social roles. Theoretical and practical implications are discussed."
How do you feel about learning to code? Investigating the effect of children’s attitudes towards coding using eye-tracking,Sofia Papavlasopoulou and Kshitij Sharma and Michail N. Giannakos,2018,"Computational thinking and coding for children are attracting increasing attention. There are several efforts around the globe to implement coding frameworks for children, and there is a need to develop an empirical knowledge base of methods and tools. One major problem for integrating study results into a common body of knowledge is the relatively limited measurements applied, and the relation of the widely used self-reporting methods with more objective measurements, such as biophysical ones. In this study, eye-tracking activity was used to measure children’s learning and activity indicators. The goal of the study is to utilize eye-tracking to understand children’s activity while they learn how to code and to investigate any potential association between children’s attitudes and their gaze. In this contribution, we designed an experiment with 44 children (between 8 and 17 years old) who participated in a full-day construction-based coding activity. We recorded their gaze while they were working and captured their attitudes in relation to their learning, excitement and intention. The results showed a significant relation between children’s attitudes (what they think about coding) and their gaze patterns (how they behaved during coding). Eye-tracking data provide initial insights into the behaviour of children, for example if children have difficulty in extracting information or fail to accomplish an expected task. Therefore, further studies need to be conducted to shed additional light on children’s experience and learning duringcoding."
How games for computing education are evaluated? A systematic literature review,Giani Petri and Christiane {Gresse von Wangenheim},2017,"Educational games are assumed to be an effective and efficient instructional strategy for computing education. However, it is essential to systematically evaluate such games in order to obtain sound evidence of their impact. Thus, the objective of this article is to present the state of the art on how games for computing education are evaluated. Therefore, we performed a systematic literature review of a sample of 3617 articles from which 112 relevant articles have been identified, describing 117 studies on the evaluation of games for computing education. Based on these studies we analyzed how evaluations are defined (the analysis factors evaluated, research designs, evaluation models/methods used, kind of data collection instruments, etc.), how they have been executed (sample size and replications) and analyzed (data analysis methods used). As a result, we can confirm that most evaluations use a simple research design in which, typically, the game is used and afterwards subjective feedback is collected via questionnaires from the learners. The majority of the evaluations are run with small samples, without replication, using mostly qualitative methods for data analysis. We also observed that most studies do not use a well-defined evaluation model or method. This shows that there is a need for more rigorous evaluations as well as methodological support in order to assist game creators and instructors to improve such games as well as to systematically support decisions on when or how to include them within instructional units."
How is Computational Thinking Defined in Elementary Science?,"Pietros, Jennifer and Sweetman, Sara and Shim, Minsuk",2022,"Computational thinking (CT) is a foundational skill of computer science that all elementary students should have equitable access to for learning and engaging in throughout their day. For the integration of CT into science instruction to be successful, teachers need to be able to communicate clearly what CT is and how it is defined through precise language. The intention of this poster is to explore the meaning of CT at the elementary level through a critical review of literature, analysis of standards, value-mapping across multiple stakeholders, analysis of written responses from elementary teachers on a CT survey, and deep discussions of a Design-Based Implementation Research Team (DBIR). The data collected and analyzed from these sources was combined to develop a definition of CT that would support implementation of CT for elementary teachers."
How presentation affects the difficulty of computational thinking tasks: an IRT analysis,"Lonati, Violetta and Monga, Mattia and Malchiodi, Dario and Morpurgo, Anna",2017,"This paper discusses how a few changes in some computational thinking tasks proposed during the Bebras challenge affected the solvers' performance. After the 2016 challenge held in November in our country (Italy), we interviewed some participants on the difficulties they had faced and we modified some of the tasks accordingly. We then proposed the whole set of tasks, with some of them modified, to pupils who had not participated to the challenge in November and compared performances in the two sessions. Using Item Response Theory, we measured the change in the distribution of difficulty and discrimination of the modified tasks. On the basis of the obtained results, we tried to better understand the many factors which influenced the difference in performances, both in the conceptual and cognitive task content and in its presentation (text, images, layout)."
How problem difficulty and order influence programming education outcomes in online judge systems,Jinshui Wang and Pengchen Lin and Zhengyi Tang and Shuguang Chen,2023,"With the widespread application of computer technology in engineering education, Online Judge (OJ) systems have become an important platform for programming teaching. OJ systems provide a platform for learners to practice programming skills, submit solutions, and receive feedback. They offer a conducive environment for learners to engage in hands-on coding exercises and enhance their programming abilities. This article explores the use of OJ systems as a software tool for enhancing programming education in engineering. It investigates how the difficulty and order of programming problems affect the users' behavior, performance, and cognitive load in OJ environments. The research data were sourced from Project_CodeNet. Using statistical methods, such as Spearman correlation analysis and differential analysis, the study reveals the factors that influence the users' submission situations, answer order, and learning outcomes. The findings provide useful implications for OJ system developers, teachers, and learners in designing, implementing, and using OJ systems for programming education in engineering. The study suggests that problem difficulty and order should be considered and adjusted according to the users' abilities and progress, to provide appropriate challenges and support, balance the cognitive load, and improve the programming skills of the users."
How secondary school girls perceive Computational Thinking practices through collaborative programming with the micro:bit,Mojtaba Shahin and Christabel Gonsalvez and Jon Whittle and Chunyang Chen and Li Li and Xin Xia,2022,"Computational Thinking (CT) has been investigated from different perspectives. This research aims to investigate how secondary school girls perceive CT practices – the problem-solving practices that students apply while they are engaged in programming – when using the micro:bit device in a collaborative setting. This study also explores the collaborative programming process of secondary school girls with the micro:bit device. We conducted mixed-methods research with 203 secondary school girls (in the state of Victoria, Australia) and 31 mentors attending a girls-only CT program (OzGirlsCT program). The girls were grouped into 52 teams and collaboratively developed computational solutions around realistic, important problems to them and their communities. We distributed two surveys (with 193 responses each) to the girls. Further, we surveyed the mentors (with 31 responses) who monitored the girls, and collected their observation reports on their teams Our study indicates that the girls found “debugging” the most difficult type of CT practice to apply, while collaborative practices of CT were the easiest. We found that prior coding experience significantly reduced the difficulty level of only one CT practice - “debugging”. Our study also identified six challenges the girls faced and six best practices they adopted when working on their computational solutions."
How software works: Computational thinking and ethics before CS1,"Scott, Andrew and Barlowe, Scott",2016,Sin Valor
How to Develop CT Skills Using Robotics Projects Combined with Arts - a Pilot Study,"Miková, K. and Kubincová, Z.",2023,Sin Valor
How to learn and how to teach computational thinking: Suggestions based on a review of the literature,Ting-Chia Hsu and Shao-Chen Chang and Yu-Ting Hung,2018,"Computational Thinking (CT) is seen as an important competence that is required in order to adapt to the future. However, educators, especially K-12 teachers and researchers, have not clearly identified how to teach it. In this study, a meta-review of the studies published in academic journals from 2006 to 2017 was conducted to analyze application courses, adopted learning strategies, participants, teaching tools, programming languages, and course categories of CT education. From the review results, it was found that the promotion of CT in education has made great progress in the last decade. In addition to the increasing number of CT studies in different countries, the subjects, research issues, and teaching tools have also become more diverse in recent years. It was also found that CT has mainly been applied to the activities of program design and computer science, while some studies are related to other subjects. Meanwhile, most of the studies adopted Project-Based Learning, Problem-Based Learning, Cooperative Learning, and Game-based Learning in the CT activities. In other words, such activities as aesthetic experience, design-based learning, and storytelling have been relatively less frequently adopted. Most of the studies focused on programming skills training and mathematical computing, while some adopted a cross-domain teaching mode to enable students to manage and analyze materials of various domains by computing. In addition, since the cognitive ability of students of different ages varies, the CT ability cultivation methods and content criteria should vary accordingly. Moreover, most studies reported the learners' CT performance and perspectives, while their information society ability was seldom trained. Accordingly, the research trends and potential research issues of CT are proposed as a reference for researchers, instructors, and policy makers."
How to learn and teach a foreign language through computational thinking: Suggestions based on a systematic review,Xiaotong Yu and Roberto Soto-Varela and María Ángeles Gutiérrez-García,2024,"There has been an increasing interest in the integration of technology into language education. Meanwhile, computational thinking (CT) skills are fostered which influence communicative language teaching and learning. Despite CT's established importance in science education, its significance in language teaching remains scarce. This study contributes to knowledge synthesis and methodological development by reviewing 16 journal articles, analyzing CT applications in language learning across educational contexts, intervention tools, CT skills, language acquisition, and assessment methods. The results indicate that (a) more CT-involved activities are needed for primary, secondary, and tertiary education, (b) educational robots and Scratch stand out as the most trending intervention tools, (c) CT skills such as decomposition, abstraction, generalization and so on have a positive effect on students’ foreign language acquisition, especially in grammar and writing, (d) assessment of CT development can be surveyed through a validated and reliable instrument such as computer programming self-efficacy scale or an online platform: Dr. Scratch; Conversely, there is a diversity of evaluation tools in foreign language learning. This study is the first to review experimental research on integrating computational thinking into foreign language learning and offers significant implications for future research."
How young children engage in and shift between reference frames when playing with coding toys,Jody Clarke-Midura and Joseph S. Kozlowski and Jessica F. Shumway and Victor R. Lee,2021,"This research explores reference frames and reference frame shifts among young children (ages 5 and 6) as they are learning to program with a commercial coding toy. To date, little is known about reference frames used by young children in toy-based coding. Video recordings of 16 children engaging in two programming tasks were collected. Results from an analysis of 240 min of video data indicate that young children engage in shifts of reference frames when learning to program, however, young children do not have a precise coordination system. The present study proposes two additional reference frames, ProtoEgocentric and ProtoAllocentric, that allow for the consideration of developmental imprecision in children. The most common reference frame shift observed was ProtoAllocentric to ProtoEgocentric, which accounted for 47.4% of all shifts across sites and contexts. Three cases are presented to illustrate reference frame shifts and how children’s developmental imprecision affects their experience."
Human Being Properties of Saplings Growing up Algorithm,"Karci, Ali",2007,Sin Valor
Human resources development as an element of sustainable HRM – with the focus on production engineers,Katarzyna Piwowar-Sulej,2021,"The concept of sustainability has been gaining importance and influencing the development of an approach towards employees referred to as sustainable HRM (SHRM). HR development is one of the principles of SHRM that should be implemented consistently along with other SHRM principles, which means, e.g., that the development of employees should be carried out having a long-term perspective in mind. It is crucial to acquire the so-called competencies of the future as the basis for implementing the idea of Industry 4.0. The purpose of the article is to present the development of human potential in an organization against the background of other detailed sustainable HRM principles, to be followed by confronting the theory and the research results on the development of future competencies referring to industrial engineers in Poland as the professional group responsible for implementing the idea of cleaner production and Industry 4.0. The Author analyzed the results of three research projects based on the survey method and representative data from Eurostat and Statistics Poland. The conducted research shows that industrial companies in Poland have more of a short-sighted perspective when it comes to developing the potential of their engineers. The HR development practices focusing only on current needs are not in line with the SHRM principles of a long-term perspective and flexibility. There is also a visible lack of employee participation in the process of making training-related decisions, which is another principle of sustainable HRM. In addition, environmental sustainability remains a neglected area of knowledge in terms of training, and the cooperation with external educational institutions is low. It results in certain implications for HR managers and educational institutions. The article also presents directions for further research."
Human-Centered Digital Sustainability: Handling Enumerated Lists in Digital Texts,"Csernoch, Mária and Nagy, Tímea and Nagy, Keve and Csernoch, Júlia and Hannusch, Carolin",2024,Sin Valor
Human-centered artificial intelligence in education: Seeing the invisible through the visible,Stephen J.H. Yang and Hiroaki Ogata and Tatsunori Matsui and Nian-Shing Chen,2021,"The inevitable rise and development of artificial intelligence (AI) was not a sudden occurrence. The greater the effect that AI has on humans, the more pressing the need is for us to understand it. This paper addresses research on the use of AI to evaluate new design methods and tools that can be leveraged to advance AI research, education, policy, and practice to improve the human condition. AI has the potential to educate, train, and improve the performance of humans, making them better at their tasks and activities. The use of AI can enhance human welfare in numerous respects, such as through improving the productivity of food, health, water, education, and energy services. However, the misuse of AI due to algorithm bias and a lack of governance could inhibit human rights and result in employment, gender, and racial inequality. We envision that AI can evolve into human-centered AI (HAI), which refers to approaching AI from a human perspective by considering human conditions and contexts. Most current discussions on AI technology focus on how AI can enable human performance. However, we explore AI can also inhibit the human condition and advocate for an in-depth dialog between technology- and humanity-based researchers to improve understanding of HAI from various perspectives."
HyperCubes: A Playful Introduction to Computational Thinking in Augmented Reality,"Fuste, Anna and Schmandt, Chris",2019,"We present HyperCubes, an Augmented Reality (AR) platform to foster computational literacy. Using paper cubes as AR markers and spatial tracking, the user becomes familiar with sequences of instructions as coding blocks. We leverage spatial cognition as a means to improve understanding of procedural and sequential models. We have performed two pilot studies for an iterative and user centered design of the platform. With a final qualitative user study we address engagement levels and the educational potential of the platform. We argue that by using spatial cognition and the flexibility of the AR medium, a playful introduction to basic computational thinking concepts can be presented in late elementary school and middle school children."
I Felt Like We Were Actually Going Somewhere: Adapting Summer Professional Development for Elementary Teachers to a Virtual Experience During COVID-19,"Skuratowicz, Eva and Vanderberg, Maggie and Hung, Eping E. and Krause, Gladys and Bradley, Dominique and Wilson, Joseph P.",2021,"In fall 2019, the National Science Foundation awarded Southern Oregon University a two-year Computer Science for All Researcher Practitioner Partnership grant focused on integrating computational thinking (CT) into the K'5 instruction of general elementary and elementary bilingual teachers. This experience report highlights the process of transitioning one essential component of the project an elementary teacher summer institute (SI) from in-person to online due to COVID-19. This report covers the approach the team took to designing the SI to work virtually, the challenges encountered, the experiences of the 15 teachers involved through observations and surveys, and the opportunities for refinement. This report will be of potential interest for other computer science (CS) education researchers who also may be working with elementary teachers to incorporate CS and CT activities into their instruction."
I'm Drowning in Squirrels! How Children Embody and Debug Computational Algorithms Through Designing Mixed Reality Games,"Litts, Breanne K. and Chauhan, Apoorva and Mortensen, Chase K. and Matthias, Kamaehu",2019,"As mobile technologies become more ubiquitous, design work at the intersection of mixed reality and embodied learning is growing. While much of this work focuses on designing technologies and environments for children, we contribute a unique perspective of children as designers of these technologies. In this paper, we explore how children embody and debug computational algorithms through designing their own mixed reality games. We conducted two afterschool workshops with 19 middle school aged children (3 girls, 16 boys, ages 10-13) during which participants designed mobile, location-based games with mixed reality technologies about local plants and animals. Findings reveal how participants across workshops embody a key game mechanic (digitally spawning characters in the real world) by engaging in an iterative digital-to-physical-to-digital debugging process that led to their understanding of the underlying computational algorithm. We further present design considerations for authoring platforms that allow children to design with mixed reality, place-based technologies."
IT problem solving: an implementation of computational thinking in information technology,"L'Heureux, Jaime and Boisvert, Deborah and Cohen, Robert and Sanghera, Kamaljeet",2012,"This paper describes the implementation of information technology problem-solving constructs and scenarios designed to cultivate computational thinking in information technology education at the college level via a course entitled ""IT Problem Solving."" A project of Broadening Advanced Technological Connections (BATEC), these scenarios were developed by a team of researchers under the auspices of an NSF CPATH grant focusing on adapting Computational Thinking as defined by Jeanette Wing into a more applied framework in partnership with and validated by a broad set of Information Technology (IT) professionals. The methodologies used within this highly successful course at Bunker Hill Community College may be of interest to other departments with existing IT programs that would like to take advantage of the strengths of the problem solving approach."
Idea Garden: Situated Support for Problem Solving by End-User Programmers,"Cao, Jill and Fleming, Scott D. and Burnett, Margaret and Scaffidi, Christopher",2015,Sin Valor
Identifying Learning Trajectories in Self-Directed Programming,"Milgram, Aaron and Jain, Shruti and Ichinco, Michelle",2019,"Many children begin to learn to code in a self-directed context, such as by creating an animation, game or phone app. Recent research has begun to investigate and evaluate the results of this process: children's projects. However, little is known about the different trajectories novices have during the long-term process of self-directed programming learning. Our aim is to identify the existing types of trajectories and be able to determine a specific child's trajectory. If that trajectory does not lead to significant progress or continued motivation, we might be able to nudge them toward a different trajectory.We hypothesized that there may be several main types of trajectories. To explore this, we clustered children's programming progression in order to identify trends. We used a data set of Scratch programs for its large sample size and diverse population [1,3]. We used Dr. Scratch's scoring of computational thinking skills as our initial feature set [2]. Our clustering analysis identified two main groups of users. The first group, 55.8% of users, generally progressed upward over time in their computational thinking skill score. The second group, 44.2% of users, showed little to no improvement over time.These preliminary results raise many questions about these two high-level groupings of trajectories of computational thinking skill demonstration in Scratch projects. In the future we want to further explore the trajectory clusters and what they could mean for supporting self-directed learning of programming."
Identifying Preliminary Design Principles for a Robotics-based Learning Environment,"Tengler, Karin and Kastner-Hauler, Oliver and Sabitzer, Barbara",2021,Sin Valor
Identifying Secondary School Students' Misconceptions about Machine Learning: An Interview Study,"Marx, Erik and Witt, Clemens and Leonhardt, Thiemo",2024,"Since students are familiar with machine learning (ML)-based applications in their everyday lives, they already construct mental models of how these systems work. This can result in misconceptions that influence the learning of correct ML concepts. Therefore, this study investigates the misconceptions students hold about the functionality of ML-based applications. To this end, we conducted semi-structured interviews with five students, focusing on their understanding of facial recognition and ChatGPT. The interviews were analyzed using an inductively developed code system and qualitative content analysis. This process identified six key misconceptions held by students: “Programmed Behavior,” “Exactness,” “Data Storage,” “Continuous Learning,” “User-trained Model,” and “Autonomous Data Acquisition”. These misconceptions include the notion that AI learns continuously during application, or that training data is saved and reused later. This paper presents the identified misconceptions and discusses their implication for the design and evaluation of effective learning activities in the context of ML."
