0,1,2,3
Five Design Recommendations for Teaching Teenagers’ about Artificial Intelligence and Machine Learning,"Schaper, Marie-Monique and Tamashiro, Mariana Aki and Smith, Rachel Charlotte and Van Mechelen, Maarten and Iversen, Ole Sejer",2023,"Technologies based on AI/ML are playing an increasingly prominent role in teenagers’ everyday lives. Mirroring this trend is a concomitant interest in teaching young people about intelligent technologies. Whereas previous research in the field of Child–Computer Interaction has proposed curriculum and learning activities that describe what teenagers need to learn about AI/ML, there is still a shortage of studies which specifically address teenager-centered perspectives in the teaching of AI/ML. This paper presents a study of teenagers’ everyday understanding of AI/ML technologies. Using a thematic analysis of the teenagers’ own explanations during a series of workshops, we present a conceptual map of the teenagers’ understandings of these technologies. We go on to propose five general recommendations for the teaching of AI/ML to teenagers through the lens of Computational Empowerment. Taken together, these recommendations serve as a teenage-centered starting point for teaching young people about intelligent technologies, an approach that can be implemented in future research interventions with similar objectives."
FLAMES: A Socially Relevant Computing Experience for High School Students,"Isvik, Amy",2020,"In this poster, I examine a two-pronged, female-oriented, high school computing outreach program, FLAMES, incorporating 1) workshops throughout the school year and 2) an 8-week high school summer intern program run within the Game2Learn lab at North Carolina State University. I focus on examining the effects of the program on students' skills and affect towards computing. Literature has shown that socially relevant themes in computing are engaging for women and underrepresented minorities. Students understanding how these themes connect to computer science helps broaden their view of computing and increases their interest in pursuing a computing career. This initiative uses socially relevant themes, specifically around the context of developing educational tools and block-based programming activities for use in K-12 classrooms. High school students were trained to assist North and South Carolina teachers with the development of Computational Thinking-infused curricula for their science, math, English, and social studies classrooms. Additionally, summer students assisted in research labs alongside undergraduate researchers, aiding in field study observations, software testing, and data classification. This poster presents the design of the program, an overview of the curriculum, and results including both student and teacher feedback. Results show that the outreach program has benefited each of the parties involved, including its student participants, researchers, and the teachers assisted by the participants. I share lessons learned from this experience in order to help other CS departments develop similar broadening participation in computing programs."
Flipped Learning of Scratch Programming with code.org,"Kim, Jeong Ah and Kim, Hee Jin",2017,"In this paper, we describe the effect of code.org as pre-class resources for flipped learning of Scratch programming education. Pre-class resources are very important for increase the outcome of the flipped learning. These days, there are so many open courseware about coding available for pre-class. The objectives of programming might be to increase the computational thinking for problem solving. In this research, we suggest that flipped learning is very good way to increase the computational thinking for problem solving and code.org is good resource for pre-class."
Food for Advanced Computational Thinking: Critical and Creative Approaches to Technology at Te Kura Taurua Manurewa,"Sosa, Ricardo and Gibbons, Andrew and O'Riordan, Emma and Iorangi, Keu and Crowe, Andy and Gibson, Leanne and Harris, Sam and Badenhorst, Daniel",2022,"This paper focuses on a participatory activity that is part of an ongoing partnership formed six years ago between teachers and academics to study creative technology approaches to youth participation. By focusing on a food-based activity in an after-school maker space, we reflect on the pedagogical and methodological innovations, and the ethical and aesthetic qualities of food-based activities for participatory design. The session brought together students and teachers to form a generative dialogue around computation and automation while preparing and sharing food. The results suggest opportunities to rethink current curricular, pedagogical, and education policy strategies. Recommendations for organizers to prepare generative activities where food is used as a design material close the paper."
Fostering Computational Thinking through Problem-Solving at School,"Labusch, Amelie",2018,"Computational thinking has recently gained more and more relevance as problem-solving competence of the 21st century. Taking Wing's [1] grand vision into account, each student should have certain skills in computational thinking in order to be able to participate adequately in social life and in his/her future profession. Thus, the International Computer and Information Literacy Study (ICILS 2018) does in addition to other student competences also measure their achievement in computational thinking [2]. In this internationally comparative large-scale assessment with a representative sample, a sound body of information is gathered that is used, among others, to explain variation in students' achievement in computational thinking. One field that represents a national extension in Germany is problem-solving. This paper presents a PhD project that focuses on this field and provides an analysis model that examines the relationship between students' self-perceived problem-solving skills and their computational thinking skills, taking into account further variables of influence and aims to explain variation in students' achievement of computational thinking."
Frame Shifting as a Challenge to Integrating Computational Thinking in Secondary Mathematics Education,"Huang, Wendy and Chan, Shiau Wei and Looi, Chee Kit",2021,"In this study, we adapted the notion of framing, a theoretical construct that refers to a person's expectations about social spaces (Goffman, 1974), to investigate whether teachers viewed computational thinking (CT) according to subject-specific frames. This case study aimed to understand how teachers make connections between CT and subjects targeted for integration. Epistemological framing contributed new insights on why teachers connected CT in different ways to different subjects: frame shifting focused teachers' attention on goals and activities specific to each subject. As teachers attended to a subject's particularities, they drew upon different epistemic resources to construct their descriptions of CT. Our participants (n=6) were teachers who taught both 7th-12th grade computing and mathematics as separate subjects. Qualitative coding of interview transcripts revealed that teachers' ideas about CT in computing were strongly influenced by computer programming while their ideas about CT in mathematics corresponded with familiar ways of teaching and learning mathematics. Instead of accepting fragmented notions of CT as the price of integration into individual subjects, we propose limiting the scope when defining CT. We explain how this non-intuitive strategy can preserve the coherence of CT and how it might be used in CT professional development (PD) for mathematics teachers."
Frogs to Think with: Improving Students' Computational Thinking and Understanding of Evolution in A Code-First Learning Environment,"Guo, Yu and Wagh, Aditi and Brady, Corey and Levy, Sharona T. and Horn, Michael S. and Wilensky, Uri",2016,"This paper presents Frog Pond, an interactive code-first learning environment about biological evolution. We deployed Frog Pond as part of a six-day curricular unit on natural selection implemented in six 7th grade science classes. Here we describe a case study of two students, Charlie and Aaron who participated in the unit. Comparing pre- and post- interviews in which they were asked to design a program for a hypothetical simulation of evolution, we found that both students shifted from an event-based programming approach to a rule-based approach. Both students also drew upon their experience with Frog Pond to explain an evolutionary phenomenon. However, the level of sophistication of the two students' explanations varied along with the aspects of Frog Pond they drew upon. These findings have implications for design improvement to better support students' understanding of evolution."
From Algorithmic to Computational Thinking: On the Way for Computing for all Students,"Sys\l{}o, Maciej M.",2015,"Computational thinking, as coined by Jeannette Wing, is a fundamental skill for all to be able to live in today's world, a mode of thought that goes well beyond computing and provides a framework for reasoning about problems and methods of their solution. It has a long tradition as algorithmic thinking which within computer science is a competence to formulate a solution of a problem in the form of an algorithm and then to implement the algorithm as a computer program. Computational thinking is not an adequate characterization of computer science as claimed by Peter Denning and he is right -- it is a collection of key mental tools and practices originated in computing but addressed to all areas far beyond computer science. As an extension of algorithmic thinking, it includes thinking with many levels of abstraction as a problem solving approach inherently connected to computer science and addressed to all students to use computers and computing skills in solving problems in various school subjects coming from various scientific and applied areas. Computational thinking involves concepts, skills and competences that lie at the heart of computing, such as abstraction, decomposition, generalization, approximation, heuristics, algorithm design, efficiency and complexity issues and therefore it is clear that basic computer science knowledge helps to systematically, correctly, and efficiently process information, perform tasks, and solve problems. Although coming from computer science, computational thinking is not only the study of computer science, though computers play an essential role in the design of problems' solutions. It is a very important and useful mode of thinking in almost all disciplines and school subjects as an insight into what can and cannot be computed.In this talk we shall discuss a new computing curriculum addressed to ALL students in K-12 in Poland which motivates them to use computational thinking in solving problems in various school subjects. Moreover its goal is to encourage and prepare students from early school years to consider computing and related fields as disciplines of their future study and professional career. To this end, the curriculum allows teachers and schools to personalize learning and teaching according to students' interests, abilities, and needs.The new computing curriculum benefits a lot from our experience in teaching informatics in our schools for almost 30 years -- the first curriculum was approved by the ministry of education in 1985, 20 years after the first regular classes on informatics were held in two high schools in Wroc\l{}aw and in Warsaw. Today, informatics is an obligatory subject in middle school (grades 7-9) and high school (grades 10-12) and it will replace computer lessons (mainly on ICT) in elementary schools (grades 1-6). The new curriculum is also addressed to vocational education."
From computational thinking to coding and back,"DePryck, Koen",2016,"Introducing coding in the curriculum at an early age is considered a long term investment in bridging the skills gap between the technology demands of the labour market and the availability of people to fill them. The keys to success include moving from mere literacy to active control - not only at the level of learners but also at the level of teachers. However, given the fast development of the field, one might wonder whether acquiring specific coding skills really is the essence of introducing coding early in the curriculum. We argue that the reach of ICT -including coding skills- is much broader than STEM alone and a background in STEM is no longer a requirement for successful coding. The complex link between coding and computational thinking is the real critical success factor. We refer to TACCLE3 (an EU Erasmus+ project) as a successful approach to the implementation and valorisation of computational thinking across the curriculum."
From computational thinking to computational action,"Tissenbaum, Mike and Sheldon, Josh and Abelson, Hal",2019,Envisioning computing education that both teaches and empowers.
From computational thinking to computational empowerment: a 21st century PD agenda,"Iversen, Ole Sejer and Smith, Rachel Charlotte and Dindler, Christian",2018,"We propose computational empowerment as an approach and a Participatory Design response to challenges related to digitalization of society and the emerging need for digital literacy in K12 education. Our approach extends the current focus on computational thinking to include contextual, human-centred and societal challenges and impacts involved in students' creative and critical engagement with digital technology. Our research is based on the FabLab@School project, in which a PD approach to computational empowerment provided opportunities as well as further challenges for the complex agenda of digital technology in education. We argue that PD has the potential to drive a computational empowerment agenda in education by connecting political PD with contemporary visions for addressing a future digitalized labour market and society."
From computational thinking to computational making,"Rode, Jennifer A. and Weibert, Anne and Marshall, Andrea and Aal, Konstantin and von Rekowski, Thomas and Elmimouni, Houda and Booker, Jennifer",2015,"Computational thinking is considered best practice for teaching computing and more broadly to solve problems and design systems, however as computing extends beyond the desktop (for instance increased integration of ubicomp technologies) so too must our educational methods. Exposure to ubicomp technologies is most accessible through the maker movement. With this in mind we argue we must move from computational thinking to computational making as an educational framework. Here we present a case study of children's making to support our vision for a broader conception of computational making."
From computational thinking to computational making,"Rode, Jennifer A. and Marshall, Andrea and Weibert, Anne and Aal, Konstantin and von Rekowski, Thomas and Elmimouni, Houda and Sharma, Akshay and Jobs, Jordan and Schleeter, Alexis and Booker, Jennifer",2015,"This demo focuses supplements our paper ""From Computational Thinking to Computation Making"" to allow visitors to interact with the various technologies the children in our club created, including an interactive monster. Additionally, to make the demo interactive and to encourage conference attendees to discuss their experience of ""making"" we will have a Monster Making contest."
From computational thinking to computational participation in K--12 education,"Kafai, Yasmin B.",2016,Seeking to reframe computational thinking as computational participation.
From computational thinking to computational values,"Abelson, Hal",2012,"SIGCSE members love the beauty of computational thinking. They know the joy of bringing those ideas to young people. That love for computational thinking entails respect for the computational values that empower people in the digital world. For academics, those values have been central to the flowering of computing as an intellectual endeavor. Today, those values are increasingly threatened by stresses from both within and outside academia: squabbles over who owns academic work, increasingly stringent and overreaching intellectual property laws, and the replacement of open computing platforms by closed applications and walled-garden application markets.In this talk I'll describe some things we've done at MIT to support computational values, like open publication of all our course materials, our faculty policy on open publication of academic research, and our recently announced initiative for open online instruction based on non-proprietary software platforms. I'll discuss Creative Commons licensing and Free Software, and the importance of tinkerability for empowering citizens in an information society. And I'll describe App Inventor for Android, a new programming tool motivated by the vision that all of us us can experience mobile computing as creators using tools that we can control and reshape, rather than only as consumers of packaged applications."
From Embodied Doing to Computational Thinking in Kindergarten: A Punctuated Motor Control Model,"Sinha, Ravi and Swanson, Hillary and Clarke-Midura, Jody and Shumway, Jessica F. and Lee, Victor R. and Chandrasekharan, Sanjay",2023,"We propose a motor control-based characterization of how computational thinking (CT) can emerge from embodied performance. The account is based on children's activity during a tangible coding task, and a mechanism proposed by cognitive and motor neuroscience studies. For the task, the child used navigational symbols (forward, backward, rotate right, rotate left) to program the movements of a tangible robot on a 2-D grid. We propose that the development of CT through this task can be understood in terms of “tool incorporation into the body schema.” To illustrate the proposed mechanism, we use video data from one of three teaching sessions, where a group of four kindergartners learned to code using Cubetto (a tactile screen-free grid-based robotic toy). We argue that learning the task (i.e. being able to control Cubetto to perform goal-oriented movements) is challenging because the CT task requires learners to bridge three distinct discontinuities (spatial, temporal, and representational), to achieve control over the robot. We hypothesize that learners and facilitators are likely to engage in moves (both epistemic and pedagogical) that help bridge these gaps, and thus support the incorporation of the robot and its controller into the body schema. We characterize two such moves and explicate how they might support the incorporation process. The study is part of a larger program of design-based research aimed at helping young children develop CT."
From Primary Education to Premium Workforce: Drawing on K-12 Approaches for Developing AI Literacy,"Kaspersen, Magnus H\o{}holt and Musaeus, Line Have and Bilstrup, Karl-Emil Kj\ae{}r and Petersen, Marianne Graves and Iversen, Ole Sejer and Dindler, Christian and Dalsgaard, Peter",2024,"Advances in artificial intelligence present a need for fostering AI literacy in workplaces. While there is a lack of research on how this can be achieved, there are documented successful approaches in child-computer interaction (CCI), albeit aimed at K-12 education. We present an in-vivo explorative case study of how CCI approaches can be adopted for adult professionals via a full-day workshop developed in collaboration with a trade union to upskill workers. Analyzing data from pre- and post-surveys, a follow-up survey, and materials produced by participants (n=53), we demonstrate how this increased participants’ knowledge of AI while their self-efficacy and empowerment did not improve. This is similar to findings from K-12 education, pointing to self-efficacy and empowerment as major challenges for AI literacy across sectors. We discuss the role of ambassadorships and professional organizations in addressing these issues, and indicate research directions for the CHI community."
"From Theory Bias to Theory Dialogue: Embracing Cognitive, Situated, and Critical Framings of Computational Thinking in K-12 CS Education","Kafai, Yasmin and Proctor, Chris and Lui, Debora",2019,"The increased interest in promoting CS education for all has been coalescing around the idea of ""computational thinking."" Several framings for promoting computational thinking in K-12 education have been proposed by practitioners and researchers that each place different emphases on either (1) skill and competence building, (2) creative expression and participation, or (3) social justice and ethics. We review each framing and how the framings structure the theory space of computational thinking. We then discuss how CS education can leverage the explanatory potential that each framing offers to the implementation and evaluation of learning, teaching, and tools in computing education. Our goal is to help CS education researchers, teachers, and designers unpack and leverage the complexities of this theory space (rather than ignoring it) while also addressing broader educational concerns regarding diversity, providing new directions for how students and teachers can actively participate in designing their digital futures, and directing current computing education efforts towards a more humanistic orientation."
"From theory bias to theory dialogue: embracing cognitive, situated, and critical framings of computational thinking in K-12 CS education","Kafai, Yasmin and Proctor, Chris and Lui, Debora",2020,Sin Valor
Game modding for computational thinking: an integrated design approach,"Grizioti, Marianthi and Kynigos, Chronis",2018,"In this paper, we explore the possible contribution of game modification (or modding) process to the development of Computational Thinking skills by discussing the design of ChoiCo (Choices with Consequences), an online digital environment for game creation and modding. ChoiCo integrates three different affordances for designing its games: a map-based (GIS) game scene, a simplified database and block-based programming editors. We also present a pilot study in which Junior High School students used ChoiCo for creating mods of a given digital game, based on a three-step modding scenario."
Gamified Virtual Reality for Computational Thinking,"Gerini, Lorenzo and Delzanno, Giorgio and Guerrini, Giovanna and Solari, Fabio and Chessa, Manuela",2023,"In Computer Science Education, coding activities are extremely important to teach younger students the basics of programming and computational thinking. To provide an immersive experience, in this paper, we propose VRCoding, a Virtual Reality (VR)-based block coding system. VRCoding can teach computational thinking in an immersive Virtual Reality environment, exploiting passive haptics to improve interaction and give tactile feedback to the users. Passive haptics is obtained using simple physics placeholders, i.e., textured parallelepipeds, that are tracked in real-time, and aligned with the coding blocks in VR.  
The system is tested on a group of secondary school users, performing simple coding exercises with a standard monitor-based block coding environment and with the proposed VRCoding block language. Results show positive feedback concerning the sense of presence and the user experience."
Gender and Computational Thinking: Review of the literature and applications,"Espino, Elisenda Eva Espino and Gonz\'{a}lez, Carina Gonz\'{a}lez",2016,"Technologies of Information and Communication Technologies (ICT) have contributed significantly to the emergence of the Knowledge Society. However, there is a strong gender gap in the field of science and technology due to the influence of the male-centered culture that persists today. Computational thinking is presented as a way to develop in children from an early age the ability to solve problems, designing systems and understanding human behavior while using the fundamental concepts of computing. This factor allows girls to be in touch with technology in a fun and meaningful way; so as to balance the male and female presence in science and technology, achieving a more egalitarian system. In this article is presented a systematic review of the literature which indicates that few studies about computational thinking are working from a gender perspective, although some countries have already opted for teaching computer in the classroom. In addition, the review shows some methodologies which are using languages and suitable tools in order to work the computational thinking. Notwithstanding, It can be the basis for a proposal to integrate the gender perspective. In turn, it is committed to the creation of a methodological guide that encourages this teaching in national and international schools."
Gender Characteristics and Computational Thinking in Scratch,"Niousha, Rose and Saito, Daisuke and Washizaki, Hironori and Fukazawa, Yoshiaki",2023,"This study investigates the Computational Thinking skill differences among novice programmers in relation to gender. Block-based visual programming languages such as Scratch particularly benefit K-12 programmers because they learn how to code intuitively. Our study analyzed 124 (62 males, 62 females) Scratch projects on the Scratch website, categorized projects on the basis of each user's gender and project type, and compared their Computational Thinking scores. The results of this study suggest that project types preferred by males require more programming construct reflected in the Computational Thinking score than that of females. Because gender differences appear by project type, project type presumably influences the gender gap in scores."
Generative AI-Enabled Conversational Interaction to Support Self-Directed Learning Experiences in Transversal Computational Thinking,"Ouaazki, Abdessalam and Bergram, Kristoffer and Farah, Juan Carlos and Gillet, Denis and Holzer, Adrian",2024,"As computational thinking (CT) becomes increasingly acknowledged as an important skill in education, self-directed learning (SDL) emerges as a key strategy for developing this capability. The advent of generative AI (GenAI) conversational agents has disrupted the landscape of SDL. However, many questions still arise about several user experience aspects of these agents. This paper focuses on two of these questions: personalization and long-term support. As such, the first part of this study explores the effectiveness of personalizing GenAI through prompt-tuning using a CT-based prompt for solving programming challenges. The second part focuses on identifying the strengths and weaknesses of a GenAI model in a semester-long programming project. Our findings indicate that while prompt-tuning could hinder ease of use and perceived learning assistance, it might lead to higher learning outcomes. Results from a thematic analysis also indicate that GenAI is useful for programming and debugging, but it presents challenges such as over-reliance and diminishing utility over time."
Geo computation with open-source software under Linux: Hands-on training for computational thinking and skills,"Amatulli, Giuseppe and Sethi, Tushar",2019,Sin Valor
"Geo-Computational Thinking in the Third Grade: Making Computational Thinking Truly ""For Everyone, Everywhere""","Hammond, Thomas C. and Oltman, Julia and Manfra, Meghan M.",2019,"The concept of computational thinking originated in the computer science community and has therefore focused on concepts and terminology drawn from that discipline. However, to make computational thinking an integrated, accessible concept within other parts of the K-12 curriculum, the concepts and terminology must be adapted to fit the new curricular context. We focus on elementary social studies, specifically a third grade geography lesson on absolute location using a teaching strategy of a scaffolded geocache. We present a selection of computational thinking elements, adapt them to social studies, and then organize them into a four-part heuristic: Data, Patterns, Rules, and Questions. Through this selection, adaptation, and sequencing, computational thinking can become a relevant and accessible integrated concept within the elementary social studies curriculum."
GeoEd'19: Proceedings of the 1st ACM SIGSPATIAL International Workshop on Geo-computational Thinking in Education,Sin Valor,2019,Sin Valor
Graph Tasks in Bebras Contest: What does it have to do with gender?,"Budinsk\'{a}, Lucia and Mayerov\'{a}, Karol\'{\i}na",2017,"Bebras contest has been part of Slovak informatics in schools for 10 years, making contestants familiar with information technologies, computer science concepts and improving their digital skills and computational thinking. In this article we take a look at task group which connects computer science concepts with computational thinking - graph tasks (for example trees, graphs, square grids, graph algorithms...). We focused on the three lowest categories of the Slovak contest, which include pupils of the whole primary school (aged 8 to 15) and analysed the tasks of the last four years. We used both qualitative and quantitative data analysis research methods. Task were divided into subcategories which were further analysed, focusing on identification of the specifics of the tasks in which there were significant differences between boys and girls. Using comparative analysis, it was found that boys are better in tasks with simple (relatively abstract) representation of the structure which is described by a larger amount of text, but the main point of the task is to identify the problem and create or uncover a strategy for finding a solution. Girls' performance is better in tasks that have less text, relatively more complicated representation of the structure and are focused on simple operations at graphs or reading them."
Grasping algorithms: exploring toys that teach computational thinking,"Root, Erika and Steinkamp, Maren and Coldewey, Beatrice and Poloczek, Christin and Scharnowski, Frederik and Kettner, Mark and Koelle, Marion and Ananthanarayan, Swamy and Willms, Marlon",2017,"Computational thinking has received increased attention over the past several years and is considered by many to be a fundamental and necessary literacy for children. One approach to teaching this skill has been through tangible programming since it facilitates intuitive interaction with children. In this paper, we introduce CodeTrain and CodeBox, two motorized toys whose behavior can be programmed through wooden building blocks without the use of a computer, tablet, or screen-based interface. The goal with both these designs is to foster playful exploration of computational thinking in pre-adolescent children through tangible objects. We describe the design process from the conceptual design to the functional prototype. Furthermore, we present first impressions of the prototypes from a pilot study and highlight some lessons learned from our first iteration."
Grounding Computational Thinking Skill Acquisition Through Contextualized Instruction,"Nickerson, Hilarie and Brand, Catharine and Repenning, Alexander",2015,"Computational thinking (CT) involves a broadly applicable and complex set of processes that are often explained by way of the knowledge, attitudes, and general practices that they entail. However, to become facile with CT, learners require instruction that is grounded in concrete, relevant experiences. This paper examines teacher practices that are intended to promote CT skill acquisition through instruction that takes place in two framing contexts. The phenomenological context, which is based on observable patterns of object interaction that recur in games and simulations, is particularly valuable for developing the capacity to think abstractly. Abstraction is the key to recognizing analogous conditions, an ability that is the basis for transferring learning to new situations. The disciplinary context describes areas of application within and across subject areas, including computer science, that can foster proficiency with data representation, problem decomposition, and other CT skills. Using the Scalable Game Design curriculum as a lens to examine classroom practices, we find that teachers both plan and enact CT instruction in these contexts."
Growth Mindset in Computational Thinking Teaching and Teacher Training,"Lodi, Michael",2017,"Teacher training in computational thinking is becoming more and more important, as many countries are introducing it at all K-12 school levels. Introductory programming courses are known to be difficult and some studies suggest they foster a fixed-mindset views of intelligence, reinforcing the idea that only some people have the so called ""geek gene"". This is particularly dangerous if thought by future school teachers. Interventions to stimulate ""CS growth mindset"" in students and their teachers are fundamental and worth CS education research."
HCAI Block Model: A competence model for Human Centred Artificial Intelligence at K-12,"Conway, Brian and Nolan, Keith and Quille, Keith",2024,"Artificial Intelligence (AI) is becoming a common topic within the computing K-12 curricula worldwide. While much of the focus of research is on the use of Generative AI in and for education, AI as a core subject area is still gaining popularity, with much of this research focusing on content and tools that effectively support the teaching of AI. However, as we grow as a field, there is a need currently unmet to provide foundations (in the form of a block model as there exists for programming) to allow researchers to build strong pedagogies and methodologies from, and even a base to design activities and content. Compounding this, as ethics and its relationship to AI in the K-12 classroom grows stronger, there is a further need to provide scaffolding to educators and researchers not only on traditional AI concepts, but also on how they link with ethical knowledge, skills and dispositions. In this paper, the Human Centered Artificial Intelligence (HCAI) Block Model is developed and introduced. This is a competence-based model to guide effective teaching and learning of Human Centered Artificial Intelligence, as well as research in the K-12 space. The HCAI Block model’s foundation is developed/adapted from the programming Block model and has been adapted and developed using two lenses. The first was through the data science lens through interaction with Computational Thinking 2.0 and competency-based learning. The second lens was through a human-centred lens. The outcome was a ground-up K-12 model where traditional and technical AI concepts have been developed from the start, integrating ethical considerations and human-centred approaches."
HCDA: from computational thinking to a generalized thinking paradigm,"Liu, Yuhang and Sun, Xian-He and Wang, Yang and Bao, Yungang",2021,"As a new era in computing emerges, so too must our fundamental thinking patterns."
Holistic Assessment of Computational Thinking for Undergraduate: Reliability and Convergent Validity,"Sondakh, Debby E. and Osman, Kamisah and Zainudin, Suhaila",2020,"This paper reports a pilot test to a scale called 'Holistic Assessment of Computational Thinking (Hi-ACT. Hi-ACT is seven-point Likert type scale comprises 155 items, resulting form a consensus study completed earlier, which aimed at measure undergraduate students computational thinking skill. The questionnaire was piloted among fourth-year undergraduate students recruited from five faculties in two universities (N=548) in Indonesia. Structural equation modeling with partial least squares technique was followed to establish the factor structure of the scale. The internal consistency reliability was assessed using composite reliability. The convergent validity was evaluated based on two criteria, the outer loadings and the average variance extracted. Accordingly, 44 items that did not load properly on a particular construct were excluded, and the refined scale has confirmed its reliability and validity to the acceptable requirements."
How a Research-Practice Partnership Refined its Strategy for Integrating CS/CT into K-5 Curricula: An Experience Report,"Adrion, W. Richards and Bevan, Katie and Foster, Paul and Matuszczak, Denise and Miller, Rachel and Rita, Laura and Sullivan, Florence R. and Veeragoudar, Sneha and Wohlers, Scott and Zeitz, Melissa",2022,"Massachusetts defined K-12 Digital Literacy/Computer Science (DLCS) standards in 2016 and developed a 5-12 teacher licensure process, expecting K-4 teachers to be capable of teaching to the standards under their elementary license. An NSF CSforAll planning grant led to the establishment of an NSF 4-year Research-Practice Partnership (RPP) of district and school administrators, teachers, university researchers, and external evaluators in 2018. The RPP focused on the 33 K-5 serving schools to engage all students in integrated CS/CT teaching and learning and to create a cadre of skilled and confident elementary classroom teachers ready to support their students in learning CS/CT concepts and practices. The pandemic exacerbated barriers and inequities across the district, which serves over 25,000 diverse students (9.7% white/non-Hispanic, 83.7% high needs). Having observed a lack of awareness and expertise among many K-5 teachers for implementing CS/CT content and practices and seeing barriers to equitable CS/CT teaching and learning, the RPP designed an iterative, teacher-led, co-design of curriculum supported by equity-focused and embedded professional learning. This experience report describes how we refined our strategies for curriculum development and diffusion, professional learning, and importantly, our commitment to addressing diversity, equity, and inclusion beyond just reaching all students. The RPP broadened its focus on understanding race and equity to empower students to understand how technology affects their identities and to equip them to critically participate in the creation and use of technology."
How are Elementary Students Demonstrating Understanding of Decomposition within Elementary Mathematics?,"Israel, Maya and Li, Jiehan and Yan, Wei and Elagha, Noor A. and Huggins-Manley, Corinne A. and Luo, Feiya and Franklin, Diana",2023,"Decomposition is a foundational computational thinking construct that is often introduced early as students are learning computer science in the elementary grades. Although decomposition is often described in early computational activities, little research exists about how to teach and assess students’ understanding of decomposition. In this mixed-methods research study, 173 third-grade students from eight elementary school classrooms in the Midwest were taught eight lessons that integrated decomposition as well as other computational thinking practices into their mathematics instruction. They completed a computational thinking assessment after the first four lessons and again after the second four lessons. Analyses included the distribution of correct decomposition item responses, confirmatory factor analysis, and item-level error analysis. Results indicate wide variability in students’ performance on the decomposition assessment items as well as in performance on items contextualized within mathematics. This study highlights the need for additional considerations about assessing computational understanding, implications for assessment within integrated contexts, and the use of paper-and-pencil tests compared to embedded assessments."
How character customization affects learning in computational thinking,"Lin, Lorraine and Parmar, Dhaval and Babu, Sabarish V. and Leonard, Alison E. and Daily, Shaundra B. and J\""{o}rg, Sophie",2017,"The ability to select or customize characters in educational applications and games has been shown to influence factors related to learning effects such as transfer, self-efficacy, and motivation. Most previous conclusions on the perception of virtual characters and the effect of character assignment in interactive applications have been reached through short, one-task experiments. To investigate more long-term effects of assigning versus customizing characters as well as explore perceptions of personal character appearance, we conduct a study in which sixth and seventh grade students are introduced to programming concepts with the software VEnvI (Virtual Environment Interactions) in seven one-hour sessions over two weeks. In VEnvI, students create performances for virtual characters by assembling blocks. With a between-subjects design, in which some of the students can alter their character and others are not given that possibility, we examine the influence of the presence or absence of character choice options on learning.We hypothesize that students have higher learning outcomes when they can choose and customize how their character looks compared to when they are assigned a character. We confirm this hypothesis for a category of learning (Remember and Understand) and give insights on students' relationships with their character."
How is Computational Thinking Defined in Elementary Science?,"Pietros, Jennifer and Sweetman, Sara and Shim, Minsuk",2022,"Computational thinking (CT) is a foundational skill of computer science that all elementary students should have equitable access to for learning and engaging in throughout their day. For the integration of CT into science instruction to be successful, teachers need to be able to communicate clearly what CT is and how it is defined through precise language. The intention of this poster is to explore the meaning of CT at the elementary level through a critical review of literature, analysis of standards, value-mapping across multiple stakeholders, analysis of written responses from elementary teachers on a CT survey, and deep discussions of a Design-Based Implementation Research Team (DBIR). The data collected and analyzed from these sources was combined to develop a definition of CT that would support implementation of CT for elementary teachers."
How Many Abilities Can We Measure in Computational Thinking? A Study on Bebras Challenge,"Araujo, Ana Liz Souto O. and Andrade, Wilkerson L. and Guerrero, Dalton D. Serey and Melo, Monilly Ramos Araujo",2019,"While several approaches have been proposed to assess computational thinking (CT) abilities, it is still unclear how many and which these abilities are. Despite the undisputed importance of assessment, the fact is that there is not enough evidence on which abilities are merely theoretical and which can be empirically observed in the context of CT. This paper is part of a larger investigation in which we try to answer a simple question: can CT abilities be quantitatively defined and measured? In this particular study, we try to answer a simple question: How many CT abilities can be empirically observed using factor analysis? We approach this question, using a dataset containing answers of 1564 students from Lithuania in the Bebras Challenge from 2015. Firstly, we used confirmatory factor analysis to verify a theory that claims that five CT abilities are assessed by the contest. Our analysis shows the theory is not statistically supported. Secondly, we used principal component analysis as an exploratory analysis to try to derive an appropriate number of factors from the data. Surprisingly, the analysis suggests there are only two main recognizable factors. Finally, we briefly discuss these factors and hypothesize that the first is called evaluation ability, which would include abstraction, generalization, and decomposition, while factor 2 is algorithmic thinking and logical reasoning."
How presentation affects the difficulty of computational thinking tasks: an IRT analysis,"Lonati, Violetta and Monga, Mattia and Malchiodi, Dario and Morpurgo, Anna",2017,"This paper discusses how a few changes in some computational thinking tasks proposed during the Bebras challenge affected the solvers' performance. After the 2016 challenge held in November in our country (Italy), we interviewed some participants on the difficulties they had faced and we modified some of the tasks accordingly. We then proposed the whole set of tasks, with some of them modified, to pupils who had not participated to the challenge in November and compared performances in the two sessions. Using Item Response Theory, we measured the change in the distribution of difficulty and discrimination of the modified tasks. On the basis of the obtained results, we tried to better understand the many factors which influenced the difference in performances, both in the conceptual and cognitive task content and in its presentation (text, images, layout)."
