Title,Autor,Year
Filling an Educational Void with Spatial Thinking in the Online Age of Pandemics,"Sherwin, Kate and Winter, Victor",2020
What Competencies Do Student Teachers Have? - Developing a Test Instrument to Assess Algorithm-Related Competencies,"Voorgang, Benjamin and Brinda, Torsten",2020
Future-Proofing Kiwi Kids Through the Use of Digital Technology,"Liesaputra, Veronica and Ramirez-Prado, Guillermo and Barmada, Bashar and Song, Lei",2020
Patterns in Elementary-Age Student Responses to Personalized &amp; Generic Code Comprehension Questions,"Salac, Jean and Jin, Qi and Klain, Zipporah and Turimella, Saranya and White, Max and Franklin, Diana",2020
Introducing Computing and Technology through Problem-Solving in Discrete Mathematics,"S. Sinkovits, Robert and D. Soto, Osvaldo",2020
Teaching Programming to Science Majors by Modelling,"Hsieh, Hsin-Ling and Lin, Yu-Tzu",2020
"Adopting, Integrating, and Evaluating Computational Creativity Exercises and an Experience Report","Soh, Leen-Kiat and Peteranetz, Markeya S. and Glebova, Olga",2020
Computational Sophistication of Games Programmed by Children: A Model for Its Measurement,"Werner, Linda and Denner, Jill and Campe, Shannon and Torres, David M.",2020
VWorld: an immersive VR system for learning programming,"Jin, Qiao and Liu, Yu and Yuan, Ye and Yarosh, Lana and Rosenberg, Evan Suma",2020
Eliciting Student Scratch Script Understandings via Scratch Charades,"Franklin, Diana and Salac, Jean and Thomas, Cathy and Sekou, Zene and Krause, Sue",2020
"P12 Computing in Italy, England and Alabama, USA","Maiorana, Francesco and Csizmadia, Andrew P. and Richards, Gretchen M.",2020
Creating Tutorial Materials as Lecture Supplements by Integrating Drawing Tablet and Video Capturing/Sharing,"Wang, Chen-Wei",2020
In Pursuit of CS-based Educational Content Suitable for Broader Audiences,"Winter, Victor and Diaz-Kelsey, Judith Monarrez",2020
An Analysis of Use-Modify-Create Pedagogical Approach's Success in Balancing Structure and Student Agency,"Franklin, Diana and Coenraad, Merijke and Palmer, Jennifer and Eatinger, Donna and Zipp, Anna and Anaya, Marco and White, Max and Pham, Hoang and G\""{o}kdemir, Ozan and Weintrop, David",2020
Escape Room Game for CT Learning Activities in the Primary School,"Kahila, Juho and Parkki, Tuomo and Gr\""{o}hn, Anssi and Karvinen, Atte and Telimaa, Elmeri and Riikonen, Pekka and Tiitta, Riku and Haantio, Pasi and Kein\""{a}nen, Anssi and Kerkk\""{a}nen, Tero and Jormanainen, Ilkka and Penttinen, Silja and Tedre, Matti",2020
Learners' perspectives on block-based programming environments: code.org vs. scratch,"Krugel, Johannes and Ruf, Alexander",2020
10 Binary Games for Computer Science Education,"Wright, Hannah and Aycock, John",2020
Introducing Middle School Students to Programmable Sensor Technologies Through an Immersive Experience,"Gendreau Chakarov, Alexandra",2020
A Hands-On Cybersecurity Curriculum Using a Robotics Platform,"Yett, Bernard and Hutchins, Nicole and Stein, Gordon and Zare, Hamid and Snyder, Caitlin and Biswas, Gautam and Metelko, Mary and L\'{e}deczi, \'{A}kos",2020
Plethora of Skills: Play-Learn-Practice-Invent-Share,"Gal-Ezer, Judith and Szekely, Smadar and Marelly, Rami",2020
"Representation, navigation and exploration: a three layered approach on learning trajectories","Vieira, Jos\'{e} M. F. and Zaina, Luciana A. M.",2020
Introducing Coding through Tabletop Board Games and Their Digital Instantiations across Elementary Classrooms and School Libraries,"Lee, Victor R. and Poole, Frederick and Clarke-Midura, Jody and Recker, Mimi and Rasmussen, Melissa",2020
Diagramming as a Strategy for Primary/Elementary-Age Program Comprehension,"Salac, Jean",2020
"Comprehending Code: Understanding the Relationship between Reading and Math Proficiency, and 4th-Grade CS Learning Outcomes","Salac, Jean and Thomas, Cathy and Twarek, Bryan and Marsland, William and Franklin, Diana",2020
Exploring Student Behavior Using the TIPP&amp;SEE Learning Strategy,"Franklin, Diana and Salac, Jean and Crenshaw, Zachary and Turimella, Saranya and Klain, Zipporah and Anaya, Marco and Thomas, Cathy",2020
"""We'll be Scratching all the Time""","Killen, Heather and Coenraad, Merijke and Cabrera, Lautaro and Mills, Kelly and Ketelhut, Diane Jass and Plane, Jan",2020
FLAMES: A Socially Relevant Computing Experience for High School Students,"Isvik, Amy",2020
Can Majoring in Computer Science Improve General Problem-solving Skills?,"Salehi, Shima and Wang, Karen D. and Toorawa, Ruqayya and Wieman, Carl",2020
Opening the Black Box: Investigating Student Understanding of Data Displays Using Programmable Sensor Technology,"Gendreau Chakarov, Alexandra and Biddy, Quentin and Jacobs, Jennifer and Recker, Mimi and Sumner, Tamara",2020
TIPP&amp;SEE: A Learning Strategy to Guide Students through Use - Modify Scratch Activities,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Sanchez, Ashley and Franklin, Diana",2020
Didactic Methods of Integrating Programming in Mathematics in Primary School: Findings from a Swedish National Project,"Ahmed, Gashawa and Nouri, Jalal and Zhang, LeChen and Nor\'{e}n, Eva",2020
The Integration of Coding in Teacher Education Programs: Course Experiences and the Teaching and Learning of Mathematics,"Floyd, Lisa Anne",2020
Vectors of CT-ification: Integrating Computational Activities in STEM Classrooms,"Bain, Connor and Wilensky, Uri",2020
Pixasso: A Development Stage-Based Learning Application for Children,"Nandan, Vrinda and Spittlemeister, Andrew and Brubacher, Federico",2020
"Pythons and Martians and Finches, Oh My! Lessons Learned from a Mandatory 8th Grade Python Class","Nanavati, Amal and Owens, Aileen and Stehlik, Mark",2020
"From theory bias to theory dialogue: embracing cognitive, situated, and critical framings of computational thinking in K-12 CS education","Kafai, Yasmin and Proctor, Chris and Lui, Debora",2020
Longitudinal approach for introducing programming in italian primary school,"Chioccariello, Augusto and Bottino, Rosa and Panesi, Sabrina and Freina, Laura",2020
Mathematical modeling with R: embedding computational thinking into high school math classes,"Wiedemann, Kenia and Chao, Jie and Galluzzo, Benjamin and Simoneau, Eric",2020
Conceptual Learning through Accessible Play: Project Torino and Computational Thinking for Blind Children in India,"India, Gesu and Ramakrishna, Geetha and Pal, Joyojeet and Swaminathan, Manohar",2020
Beyond Boundaries: Towards Symbiotic Relationship Between Ecological Arts and Computational Thinking for Sustainability,"Gaikwad, Snehalkumar 'Neil' S.",2020
CodeAttach: Engaging Children in Computational Thinking Through Physical Play Activities,"Yu, Junnan and Zheng, Clement and Tamashiro, Mariana Aki and Gonzalez-millan, Christopher and Roque, Ricarose",2020
Assessing the Current Level of the Computational Thinking Within the Primary and Lower Secondary School Students using Educational Robotics Tasks,"Bryndov\'{a}, Lucie and Mali\v{s}\r{u}, Petri",2020
The Role of Evidence Centered Design and Participatory Design in a Playful Assessment for Computational Thinking About Data,"Basu, Satabdi and Disalvo, Betsy and Rutstein, Daisy and Xu, Yuning and Roschelle, Jeremy and Holbert, Nathan",2020
"Code, Connect, Create: The 3C Professional Development Model to Support Computational Thinking Infusion","Jocius, Robin and Joshi, Deepti and Dong, Yihuan and Robinson, Richard and Catet\'{e}, Veronica and Barnes, Tiffany and Albert, Jennifer and Andrews, Ashley and Lytle, Nicholas",2020
Iteration with Intention: Project-Based Learning of Computational Thinking,"Ulzii-Orshikh, Nasanbayar and Dougherty, John",2020
The learning value of game design activities: association between computational thinking and cognitive skills,"Spieler, Bernadette and Kem\'{e}ny, Ferenc and Landerl, Karin and Binder, Bernd and Slany, Wolfgang",2020
"1st ACM SIGSPATIAL Workshop on Geo-Computational Thinking in Education (GeoEd 2019): Chicago, Illinois, USA - November 5, 2019","Magdy, Amr and Dony, Coline",2020
Study of the Impact of Computational Thinking Education Based on Robots on Behaviors of Preschoolers,"Wang, Gang and Wang, Hung-Hsiang",2020
Integrating Computational Thinking in math courses for 3rd and 4th Grade students with Learning disabilities via Scratch,"Liao, Chen-Huei and Hsu, Hui-Ju and Wu, Pei-Chen",2020
A designerly approach as a foundation for school children's computational thinking skills while developing digital games,"Brooks, Eva and Sj\""{o}berg, Jeanette",2020
"The Design, Development, and Evaluation of a Novel Computer-based Competency Assessment of Computational Thinking","Lai, Rina P.Y.",2020
Session details: Paper Session: Computational Thinking Assessment,"Allen, Meghan",2020
Session details: Paper Session: Computational Thinking B,"Maiorana, Francesco",2020
Effects of a Computational Thinking Experimental Course on Students' Perceptions of Their Problem-Solving Skills,"Vourletsis, Ioannis and Politis, Panagiotis",2020
Introducing Middle School Students to Computational Thinking with the CS First Curriculum,"Beason, Kara and Fenwick, James B. and Norris, Cindy",2020
Exploring How Game Genre in Student-Designed Games Influences Computational Thinking Development,"Troiano, Giovanni Maria and Chen, Qinyu and Alba, \'{A}ngela Vargas and Robles, Gregorio and Smith, Gillian and Cassidy, Michael and Tucker-Raymond, Eli and Puttick, Gillian and Harteveld, Casper",2020
Integrating Computing and Computational Thinking into K-12 STEM Learning,"Grover, Shuchi and Fisler, Kathryn and Lee, Irene and Yadav, Aman",2020
An Effective Microlearning Approach Using Living Book to Promote Vocational Students' Computational Thinking,"Leela, Soralak and Chookeaw, Sasithorn and Nilsook, Prachyanun",2020
Video Analysis of Student Challenges and Interactions in Computational Thinking-integrated Botany,"Liu, Ruohan and Luo, Feiya and Israel, Maya",2020
Lessons Learned From Introducing Preteens in Parent-Led Homeschooling to Computational Thinking,"Sep\'{u}lveda-D\'{\i}az, Carla and Stuardo Rojas, Elson and Simmonds, Jocelyn and Gutierrez, Francisco J. and Hitschfeld, Nancy and Casanova, Cecilia and Sotomayor, Cecilia",2020
Computational thinking for computer science majors: an introduction to CS education career pathways,"Jamieson, Alan C. and Jamieson, Lindsay H.",2020
Using Sensor Technologies to Introduce Secondary Education Students to Computational Thinking and Computer Science,"Gendreau Chakarov, Alexandra and Biddy, Quentin and Runberg, Derek",2020
Design and Evaluation of a Collaborative Online Computational Thinking Course,"Smith, Rebecca and Rixner, Scott",2020
School-wide Integration of Computational Thinking into Elementary Schools: A Cross-case Study,"Yan, Wei and Liu, Ruohan and Israel, Maya and Sherwood, Heather and Fancsali, Cheri and Pierce, Melissa",2020
Modeling as Computational Thinking Language: Developing a Reference Framework,"Sabitzer, Barbara and Demarle-Meusel, Heike and Rottenhofer, Marina",2020
Extending and Evaluating the Use-Modify-Create Progression for Engaging Youth in Computational Thinking,"Martin, Fred and Lee, Irene and Lytle, Nicholas and Sentance, Sue and Lao, Natalie",2020
Introducing computational thinking to pre-service teachers,"Li, Jiang and Shockey, Paulette and Cuddapah, Jennifer and Graybeal, Christy and Williams, Anthony",2020
Teaching Computational Thinking through Civics: NYC's Hack League,"Davis, Kylie and Shneyer, Elana",2020
Progression Of Computational Thinking Skills In Swedish Compulsory Schools With Block-based Programming,"Zhang, LeChen and Nouri, Jalal and Rolandsson, Lennart",2020
A Principled Approach to Designing a Computational Thinking Practices Assessment for Early Grades,"Basu, Satabdi and Rutstein, Daisy and Xu, Yuning and Shear, Linda",2020
"The Kessel Run - A Gamification of Visual, Spatial, and Computational Thinking","Winter, Victor and Sherwin, Kate",2020
TACTOPI: a Playful Approach to Promote Computational Thinking for Visually Impaired Children,"Abreu, L\'{u}cia and Pires, Ana Cristina and Guerreiro, Tiago",2020
Exploring child-robot interaction ecology in the development of computational thinking,"Bakala, Ewelina and Hourcade, Juan Pablo and Tejera, Gonzalo",2020
Assessing Computational Thinking Skills at First Stages of Schooling,"Kalliopi, Kanaki and Michail, Kalogiannakis",2020
Abstraction Through Multiple Representations in an Integrated Computational Thinking Environment,"Gautam, Aakash and Bortz, Whitney and Tatar, Deborah",2020
Development and Validation of the Computational Thinking Concepts and Skills Test,"Peteranetz, Markeya S. and Morrow, Patrick M. and Soh, Leen-Kiat",2020
Computational Thinking Test Tool to Measure Cognitive Ability of K-12 Students,"Ryu, Miyoung and Han, SeonKwan",2020
Teaching Computational Thinking with Interventions Adapted to Undergraduate Students' Proficiency Levels,"de Jong, Imke",2020
Understanding Students' Computational Thinking through Cognitive Interviews: A Learning Trajectory-based Analysis,"Luo, Feiya and Israel, Maya and Liu, Ruohan and Yan, Wei and Gane, Brian and Hampton, John",2020
Holistic Assessment of Computational Thinking for Undergraduate: Reliability and Convergent Validity,"Sondakh, Debby E. and Osman, Kamisah and Zainudin, Suhaila",2020
Computational Thinking through Design Patterns in Video Games,"Barbero, Giulio and G\'{o}mez-Maureira, Marcello A. and Hermans, Felienne F.J.",2020
Introduction to Computational Thinking: A New High School Curriculum using CodeWorld,"Alegre, Fernando and Underwoood, John and Moreno, Juana and Alegre, Mario",2020
Development of Computational Thinking: Student Motivation Using Ozobot,"\v{Z}\'{a}\v{c}ek, Martin and Smolka, Pavel",2020
Boardgames and Computational Thinking: how to identify games with potential to support CT in the classroom,"Scirea, Marco and Valente, Andrea",2020
Computational Thinking in Music: A Data-Driven General Education STEAM Course,"Shafer, Jennifer and Skripchuk, James",2020
Teaching Undergraduate Sociologists Modeling and Computational Thinking,"Musabirov, Ilya and Suschevskiy, Vsevolod",2020
Computational Thinking in Teacher Education,"Floyd, Lisa Anne",2020
Resources for Computational Thinking: Co-designing with Teachers,"Mills, Kelly and Angevine, Colin and Weisgrau, Josh",2020
Computational Thinking Interventions in Higher Education: A Scoping Literature Review of Interventions Used to Teach Computational Thinking,"de Jong, Imke and Jeuring, Johan",2020
A Typology of Models for Integrating Computational Thinking in Science (CT+S),"Krakowski, Ari and Greenwald, Eric and Comstock, Meghan and Roman, Natalie and Duke, Jacob",2021
Curriculum Design of Artificial Intelligence in Middle School - Taking Posture Recognition as an Example,"Deng, Wei and Huang, Xinglei and Liu, Qingtang and Wang, Zhibin",2021
Identifying Preliminary Design Principles for a Robotics-based Learning Environment,"Tengler, Karin and Kastner-Hauler, Oliver and Sabitzer, Barbara",2021
Adapting an OER Textbook for the Inverted Classroom Model — How To Flip the Classroom with BBC micro:bit Example Tasks,"Kastner-Hauler, Oliver and Tengler, Karin and Demarle-Meusel, Heike and Sabitzer, Barbara",2021
"Applying Game Learning Analytics to a Voluntary Video Game: Intrinsic Motivation, Persistence, and Rewards in Learning to Program at an Early Age","Zapata-Cáceres, María and Martín-Barroso, Estefanía",2021
Teaching Machine Learning in K–12 Classroom: Pedagogical and Technological Trajectories for Artificial Intelligence Education,"Tedre, Matti and Toivonen, Tapani and Kahila, Juho and Vartiainen, Henriikka and Valtonen, Teemu and Jormanainen, Ilkka and Pears, Arnold",2021
Exploration and practice of online and offline mixed teaching mode based on PBL in basic computer courses,"Liu, Huanjun and Li, Siming and Xiao, Yangchun",2021
A Method of Modifying a ScratchJr Project by Resorting to JSON Stored Project Data,"Spasic, Aleksandar J. and Jankovic, Dragan S. and Djordjevic, Andjelija I.",2021
Demonstrating Concepts Through Visual Simulators: Two Cases in the Programming Domain,"Sychev, Oleg and Anikin, Anton and Terekhov, Grigory",2021
The Practice and Exploration of Scratch Programming Instruction in Elementary School Based on Game Design,"Huansong, Yang and Jia’En, Wu and Mengting, Shen",2021
Design and Implementation of Virtual Experiment on Character Encoding,"Yang, Junsheng and Song, Guohui",2021
Logibot: Investigating Engagement and Development of Computational Thinking Through Virtual Reality,"Sims, Robert and Rutherford, Nathan and Sukumaran, Prashanthy and Yotov, Nikola and Smith, Thomas and Karnik, Abhijit",2021
PACT: A Citizen Science Project for Computing Education,"da Silva, Braz Araujo and da Costa Cavalheiro, Simone André and Foss, Luciana and Fleischmann, Ana Marilza Pernas and Garcez, Andrea Volz",2021
First Steps Towards Automatically Defining the Difficulty of Maze-Based Programming Challenges,"Kanellopoulou, Ioanna and Garaizar, Pablo and Guenaga, Mariluz",2021
How Do We Do CS on Top of Everything Else? A Coaching Cycle Approach in Elementary School,"Pozos, Rose K. and Denner, Jill and Asamoto, Erin and Green, Emily and Severance, Samuel",2021
Leveraging Community Cultural Wealth to Support K-8 CT Education in Kentucky Appalachia,"Iwatani, Emi and Tackett, Traci and Tackett, Kelsey and Arnett, Neil and May, Payton",2021
Coding Training Proposal from Kindergarten to High School,"Benetti, Elisa and Mazzini, Gianluca",2021
Delivering Virtual K-8 Computing Professional Development in Rural KY,"Ruiz, Pati and Iwatani, Emi and Burke, Quinn and Tackett, Traci",2021
Teacher And Student Empathy Interviews As An Instrument For Considering More Inclusive K-12 Computing Pathways,"Ruiz, Pati and Mills, Kelly and Burke, Quinn and Coenraad, Merijke",2021
Research on the logical equivalence of C language and App Inventor selection structure : Take the junior high school smart planting project as an example,"Xiaoqin, Lu and Baoling, Gao",2021
Social Robot to teach coding in primary school,"Lanzilotti, Rosa and Piccinno, Antonio and Rossano, Veronica and Roselli, Teresa",2021
Unplugged Computational Thinking Activities Framework Development for Novice Programmer,"Sim, Tze Ying and Teow, Matthew and Lau, Sian Lun",2021
Evaluating a Computational Thinking and Computing Attitudes Instrument for Educational Purposes,"Oliveira, Eduardo C. and Correia, Ronaldo C. M. and Bittencourt, Roberto A.",2021
How do Bebras Tasks Explore Algorithmic Thinking Skill in a Computational Thinking Contest?,"Oliveira, Ana Liz Souto and Andrade, Wilkerson L. and Guerrero, Dalton D. Serey and Melo, Monilly Ramos Araujo",2021
Using computacional thinking as a strategy for the development of reasoning and logic in students about the theme of ecology during the pandemic,"Slomp, Edésio Marcos and Schuhmacher, Elcio and Schuhmacher, Vera Rejane Niedsberg",2021
Computational Thinking Work System Method: A problem-solving method for small and medium enterprises,"Nuar, Ahmad Najmi Amerhaider and Rozan, Mohd Zaidi Abd and Bahari, Mahadi",2021
Teachers' Perspective on Implementing Computational Thinking in Elementary Classrooms,"Feng, Shi and Yang, Dazhi",2021
Gender Differences in Computational Thinking Skills among Malaysian’s Primary School Students using Visual Programming,"Abdullah, Osmanullrazi and Kamaludin, Adzhar and Rahman, Nur Shamsiah Abdul",2021
Assessment Methods and Interventions to Develop Computational Thinking — A Literature Review,"Vinu Varghese, V.V. and Renumol, V.G.",2021
Examining theoretical and pedagogical foundations of computational thinking in the context of higher education,"Agbo, Friday Joseph and Yigzaw, Samuel T. and Sanusi, Ismaila Temitayo and Oyelere, Solomon Sunday and Mare, Alem Habte",2021
A strategy to assess computational thinking,"Gonzalez-Torres, Antonio and Sancho-Chavarria, Lilliana and Zuniga-Cespedes, Magaly and Monge-Fallas, Jorge and Navas-Su, Jose",2021
Development of CT Using Need Assessment and Gamification: A Systematic Review,"Aroonsiwagool, Athit and Tuntiwongwanich, Somkiat",2021
Inspiring Computational Thinking: A Science Fair Activity,"Daniels, Mats and Pears, Arnold and Nylén, Aletta",2021
Promoting Computational Thinking through Visual Block Programming Tools,"Plaza, Pedro and Castro, Manuel and Sáez-López, Jose Manuel and Sancristobal, Elio and Gil, Rosario and Menacho, Antonio and García-Loro, Félix and Quintana, Blanca and Martin, Sergio and Blázquez, Manuel and Macho, Alejandro and Baizán, Pablo and Mur, Francisco and Carro, German and Pérez, Clara and Carrasco, Ramón and López-Rey, África and Rodriguez-Artacho, Miguel and Ruipérez-Valiente, Jose A.",2021
Formalizing Problem Solving in Computational Thinking : an Ontology approach,"Mercier, Chloé and Roux, Lisa and Romero, Margarida and Alexandre, Frédéric and Viéville, Thierry",2021
The Impact of Physical Computing and Computational Pedagogy on Girl’s Self – Efficacy and Computational Thinking Practice,"Psycharis, Sarantos and Kalovrektis, Konstantinos and Xenakis, Apostolos and Paliokas, Ioannis and Patrinopoulos, Matthaios and Georgiakakis, Petros and Iatrou, Paraskevi and Theodorou, Paraskevi and Papageorgiou, Theodora and Ntourou, Vasiliki",2021
What Makes Computational Thinking so Troublesome?,"Pears, Arnold and Tedre, Matti and Valtonen, Teemu and Vartiainen, Henriikka",2021
Infusing Computational Thinking into the Accounting Curriculum - Framework and Perspectives,"Wu, Tao and Chang, Maiga",2021
Exploring The Psychometric Properties of Computational Thinking Assessment in Introductory Programming,"Anistyasari, Yeni and Ekohariadi, Ekohariadi and Asto Buditjahjanto, I. G. P and Hidayati, Shintami C",2021
A Game Development to Promote Computational Thinking,"Prompolmaueng, Waraporn and Wetmaha, Apisit and Jamsri, Pornsuree",2021
Research on Teaching Effectiveness of Computational Thinking Based on Service Learning,"Chen, Bing-Hong and Huang, Tsui-Feng and Chou, Sheng-Chieh",2021
Educational Robotics Applied to Computational Thinking Development: A Systematic Mapping Study,"Souza, Isabelle M. L. and Andrade, Wilkerson L. and Sampaio, Lívia M. R.",2021
Training Methods of Computational Thinking for Medical Students in Big Data Age,"Si, Jiarui and Feng, Huan and Niu, Zikun and Bian, Yizhou and Fu, Yu and Guo, Hong and Su, Zhenxing and Deng, Weimin and Li, Xiaoxia",2021
A Robotics-based Learning Environment Supporting Computational Thinking Skills — Design and Development,"Tengler, Karin and Kastner-Hauler, Oliver and Sabitzer, Barbara",2021
Development and Evaluation of Quizzes Aimed at Quantifying Computational Thinking,"Tanioka, Hiroki and Yano, Rina",2021
The influence of students’ computer science learning experience on their perception of computational thinking,"Ye, Jiachu and Lai, Xiaoyan and Wong, Gary K.W.",2021
Gamified forms: a proposal for teaching training based on Computational Thinking,"Rodrigues, Claudio Ferreira and Silveira, Ismar Frango",2021
A Computational-thinking-oriented Progressive Teaching Mode for Python Course,"Ren, Haodong and Yang, Li and Jiang, Liheng and Bai, Yu and Lu, Wei and Chang, Jie",2021
Investigating the Flipped-classroom Approach on College Students’ Computational Thinking Skills,"Gong, Di and Yang, Harrison Hao and Cai, Jin",2021
Research on the Development of Secondary Vocational Students' Computational Thinking Based on Gamiflcation Teaching : —Taking the Secondary Vocational Information Technology Course as an Example,"Ren, Xiaokang and Cai, Tiantian and Wang, Hong and Yang, Deyi",2021
Educational Digital Games and Computational Thinking for students with Intellectual Disabilities - Guidelines for accessibility,"Dutra, Taynara Cerigueli and Felipe, Daniel and Gasparini, Isabela and Maschio, Eleandro",2021
Understanding the Source of Confusion with Computational Thinking: A Systematic Review of Definitions,"Xu, Fan and Zhang, Shuhan",2021
Research on Teaching of Ideological and Political Education in Computer Foundation Based on Computational Thinking,"Gou, Pingzhang and Zhang, Wenxuan and Han, Yuyue",2021
Fostering Computational Thinking and Systems Thinking through Aquaponics Capstone Projects,"Ng, Andrew Keong and Mahkeswaran, R",2021
TechCheck-K: A Measure of Computational Thinking for Kindergarten Children,"Relkin, Emily and Bers, Marina",2021
Developing Computational Thinking Skills With Algorithm-Driven Spreadsheeting,"Csernoch, Mária and Biró, Piroska and Máth, János",2021
Collaborative Game-Based Environment and Assessment Tool for Learning Computational Thinking in Primary School: A Case Study,"Zapata-C&#x00E1;ceres, Mar&#x00ED;a and Mart&#x00ED;n-Barroso, Estefan&#x00ED;a and Rom&#x00E1;n-Gonz&#x00E1;lez, Marcos",2021
Research and Application of Computational Thinking on Python Teaching,"Wang, Xuemei and Zou, Xuelan and Yin, Weifeng and Li, Qingsheng and Zhang, Li and Hong, Liang",2021
Professional Development in Computational Thinking for teachers in Colombia,"Espinal, Alejandro and Vieira, Camilo and Magana, Alejandra J.",2021
"Assessing Computational Thinking Pedagogy in Serious Games Through Questionnaires, Think-aloud Testing, and Automated Data Logging","Fanfarelli, Joey R.",2021
Teaching Computational Thinking and Introduction to Programming through Robotics amid the Covid19 Pandemic - An Experience Report,"Scaico, Alexandre and Ferreira, Willams Pinto and Alves, Emmanuel Mendes and Scaico, Pasqueline Dantas",2021
Computational Thinking and Block-Based Programming for Beginning Engineering Students: Systematic Review of the Literature,"Curasma, Ronald Paucar and Villalba-Condori, Klinge Orlando and Jara, Nolan Jara and Llamoca, Rosa Quispe and Chávez, Julio Cesar Cabrera and Ponce-Aranibar, María Del Pilar",2021
"Computational Thinking Test for Lower Primary Students: Design Principles, Content Validation, and Pilot Testing","Zhang, Shuhan and Wong, Gary K. W. and Pan, Guangrong",2021
Development and Implementation of an Online Adaptive Gamification Platform for Learning Computational Thinking,"Ng, Andrew Keong and Atmosukarto, Indriyati and Cheow, Wean Sin and Avnit, Karin and Yong, Mun Hin",2021
Improving Students' Mathematical Computational Thinking Using Scratch Program through Project Based Learning: A Development Research during Pandemic Covid-19,"Hadi, Mega Ekka and Nur Atiqoh, Khamida Siti and Kadir",2021
Research on group-based learning teaching mode to computational thinking ability development based on Blackboard system,"Wang, Yintong and Li, Shuo",2021
Development of Computational Thinking Skills: An Experience With Undergraduate Students,"Laura-Ochoa, Leticia and Bedregal-Alpaca, Norka",2021
Developing a didactic sequence for introducing computational thinking in the early years of elementary school,"Silva, Diego S. and Melo, Sérgio L. and Basto Diniz, Juliana R.",2021
Influence of Programming Robot Learning Mode Based on Conceptual Mapping on College Students' Computational Thinking,"Chen, Bing-Hong and Chen, Ling-Hsiu and Chen, Chih-Cheng and Chen, Chih-Hung",2021
Teaching research on the cultivation of computational thinking ability by using information technology,"Xiaohong, Cong and Jie, Liu and Zhibin, Miao and Li, Xu",2021
Mapping computational thinking mindsets between educational levels with cognitive network science,"Stella, M and Kapuza, A and Cramer, C and Uzzo, S and Latora, Vito",2021
The impact of different types of scaffolding in project-based learning on girls' computational thinking skills and self-efficacy,"Jin, Yunbo and Sun, Junmei and Ma, Hongliang and Wang, Xiaohong",2021
Exploring the Concept of Computational Thinking in STEM Education,"Revana, Guruswamy and Kavita, K. and Madhavi, V.",2021
COEDU-IN Project: an inclusive co-educational project for teaching computational thinking and digital skills at early ages,"González-González, Carina S. and Caballero-Gil, Pino and García-Holgado, Alicia and García-Peñalvo, Francisco J. and Molina, Jezabel and del Castillo-Olivares, José M. and San Juan, Bernardo Candela and Cuesta, Sara García and Perdomo, Inmaculada and Caballero-Gil, Cándido and Gutíerrez-Vela, Francisco and Paderewski, Patricia and Holz, Verónica Violant and Iranzo, Rosa Gil and Ramos, Sofía",2021
Jupyter for Teaching Data Science,"Van Dusen, Eric",2021
VotestratesML: A High School Learning Tool for Exploring Machine Learning and its Societal Implications,"Kaspersen, Magnus Hoeholt and Bilstrup, Karl-Emil Kjaer and Van Mechelen, Maarten and Hjorth, Arthur and Bouvin, Niels Olof and Petersen, Marianne Graves",2021
Informal Technology Education for Women Transitioning from Incarceration,"Seo, Hyunjin and Altschwager, Darcey and Choi, Baek-young and Song, Sejun and Britton, Hannah and Ramaswamy, Megha and Schuster, Bernard and Ault, Marilyn and Ayinala, Kaushik and Zaman, Rafida and Tihen, Ben and Yenugu, Lohitha",2021
Getting Everyone the IT Education They Need,"Guzdial, Mark",2021
Characterizing Student Artifacts in a Multi-disciplinary Biomimicry and Robotics Unit,"Shaw, Fayette and Kshirsagar, Khushbu and Wendell, Kristen and Danahy, Ethan and Bernstein, Debra and Puttick, Gillian and Cassidy, Michael",2021
Designing domain-specific blocks for diffusion: The dialogue between pedagogical principles and design decisions,"Fernandez, Cassia and Fuhrmann, Tamar and de Deus Lopes, Roseli and Blikstein, Paulo",2021
"Build Bridges between Play, Computation, Visual Programming, and Text-based Programming in Early Childhood Education","Sherwin, Jordan and Wang, Yongzhe and Yang, Yueming",2021
To GitHub or Not to GitHub?,"Johnson, Andrea E.",2021
The Machine Learning Machine: A Tangible User Interface for Teaching Machine Learning,"Kaspersen, Magnus H\o{}holt and Bilstrup, Karl-Emil Kj\ae{}r and Petersen, Marianne Graves",2021
Comparing Pre-tertiary Curricula to Investigate the Timing of Computing Exposure,"Varoy, Elliot and Lee, Kerry and Luxton-Reilly, Andrew and Giacaman, Nasser",2021
CT 2.0,"Tedre, Matti and Denning, Peter and Toivonen, Tapani",2021
Learning Analytics: Moving on?,"Conde, Miguel \'{A}ngel and Hern\'{a}ndez-Garc\'{\i}a, \'{A}ngel and Chaparro-Pel\'{a}ez, Julian",2021
"The Block-based, Text-based, and the CS1 Prepared","Dawson, Trent",2021
Deciphering Inclusivity for the Design of K-12 Computing Pathways,"Mills, Kelly and Ruiz, Pati and Coenraad, Merijke and Burke, Quinn and Roschelle, Jeremy",2021
Teaching Programming Using Cultural Viewpoint Metaphors Resignification,"Corr\^{e}a, Joseline Melo and Mota, Marcelle Pereira",2021
"Adopting, Integrating, and Evaluating Computational Creativity Exercises and An Experience Report","Soh, Leen-Kiat and Peteranetz, Markeya S. and Glebova, Olga",2021
