Title,Autor,Year
A Learner Model Integrating Cognitive and Metacognitive And Its Application on Scratch Programming Projects,Sifeng Jing and Ying Tang and Xiwei Liu and Xiaoyan Gong,2020
A Hands-On Cybersecurity Curriculum Using a Robotics Platform,"Yett, Bernard and Hutchins, Nicole and Stein, Gordon and Zare, Hamid and Snyder, Caitlin and Biswas, Gautam and Metelko, Mary and L\'{e}deczi, \'{A}kos",2020
A graph-theoretic approach for the detection of phishing webpages,Choon Lin Tan and Kang Leng Chiew and Kelvin S.C. Yong and San Nah Sze and Johari Abdullah and Yakub Sebastian,2020
A Generator of Game Programming Challenges for Computational Thinking Development,"de Jesus, Ângelo Magno and Frango Silveira, Ismar",2020
A designerly approach as a foundation for school children's computational thinking skills while developing digital games,"Brooks, Eva and Sj\""{o}berg, Jeanette",2020
A Computation Model for Learning Programming and Emotional Intelligence,"Rafique, Memoona and Hassan, Muhammad Awais and Jaleel, Abdul and Khalid, Hina and Bano, Gulshan",2020
A comprheensive review of Visual Programming Tools for Arduino,"Melo, Julio and Fidelis, Melquiades and Alves, Sidney and Freitas, Ulisses and Dantas, Rummenigge",2020
A case for combinatorics: A research commentary,Elise Lockwood and Nicholas H. Wasserman and Erik S. Tillema,2020
A blocks-based serious game to support introductory computer programming in undergraduate education,Adilson Vahldick and Paulo Roberto Farah and Maria José Marcelino and António José Mendes,2020
10 Binary Games for Computer Science Education,"Wright, Hannah and Aycock, John",2020
"""We'll be Scratching all the Time""","Killen, Heather and Coenraad, Merijke and Cabrera, Lautaro and Mills, Kelly and Ketelhut, Diane Jass and Plane, Jan",2020
”CodeInnova”: A Unified Framework for Teaching Programming and Computational Thinking In Primary Schools,"Zhidkikh, Denis and Fagerlund, Janne and Peltonen, Marika and Vesisenaho, Mikko",2021
“It Must Include Rules”: Middle School Students’ Computational Thinking with Computer Models in Science,"Wiese, Eliane S. and Linn, Marcia C.",2021
“It's a chance to make mistakes”: Processes and outcomes of coding in 2nd grade classrooms,Joy Egbert and Seyed Abdollah Shahrokni and Reima Abobaker and Nataliia Borysenko,2021
Work in Progress: Creative Coding and Computer Science Education – From Approach to Concept,"Fragapane, Vincenzo and Standl, Bernhard",2021
Who captures whom – Pokémon or tourists? A perspective of the Stimulus-Organism-Response model,Chun-Hua Hsiao and Kai-Yu Tang,2021
What Makes Computational Thinking so Troublesome?,"Pears, Arnold and Tedre, Matti and Valtonen, Teemu and Vartiainen, Henriikka",2021
What FabLearn talks about when talking about reflection — A systematic literature review,Gökçe Elif Baykal and Maarten {Van Mechelen} and Marie-Louise Wagner and Eva Eriksson,2021
What Do We Know about Assessing Computational Thinking? A New Methodological Perspective from the Literature,"Liu, Ruohan and Luo, Feiya and Israel, Maya",2021
VotestratesML: A High School Learning Tool for Exploring Machine Learning and its Societal Implications,"Kaspersen, Magnus Hoeholt and Bilstrup, Karl-Emil Kjaer and Van Mechelen, Maarten and Hjorth, Arthur and Bouvin, Niels Olof and Petersen, Marianne Graves",2021
Visual sensor networks: analysis of environmental impacts via computational thinking,"Brown-Gaines, Tisha",2021
Using Visualization to Teach an Introductory Programming Course with Python,"Xu, Zhiqi and Shen, Xuewen and Lin, Shengyou and Zhang, Fan",2021
Using computacional thinking as a strategy for the development of reasoning and logic in students about the theme of ecology during the pandemic,"Slomp, Edésio Marcos and Schuhmacher, Elcio and Schuhmacher, Vera Rejane Niedsberg",2021
Using Augmented Reality in programming learning: A systematic mapping study,"Rios, Mónica Gómez and Paredes-Velasco, Maximiliano",2021
Use of Techno-Pedagogical Tools to Incorporate Remote Collaboration in a Data Structure Course,"Carlos, Enríquez Ramírez and Mariza, Raluy Herrero and Sosa, Luz María Vega",2021
Unplugged Computational Thinking Activities Framework Development for Novice Programmer,"Sim, Tze Ying and Teow, Matthew and Lau, Sian Lun",2021
Understanding the Source of Confusion with Computational Thinking: A Systematic Review of Definitions,"Xu, Fan and Zhang, Shuhan",2021
Understanding the Link between Computer Science Instruction and Reading &amp; Math Performance,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Franklin, Diana",2021
Understanding students’ abstractions in block-based programming environments: A performance based evaluation,Ünal Çakıroğlu and İsak Çevik and Engin Köşeli and Merve Aydın,2021
Understanding socio-technological challenges of smart classrooms using a systematic review,Aisha M. Alfoudari and Christopher M. Durugbo and Fairouz M. Aldhmour,2021
Understanding electronics and CT in school - a simplified method for drawing and building electronic circuits for the micro:bit and breadboards,"Pedersen, Bjarke Kristian Maigaard Kjaer and Larsen, Jorgen Christian and Nielsen, Jacob",2021
Training Methods of Computational Thinking for Medical Students in Big Data Age,"Si, Jiarui and Feng, Huan and Niu, Zikun and Bian, Yizhou and Fu, Yu and Guo, Hong and Su, Zhenxing and Deng, Weimin and Li, Xiaoxia",2021
Towards a model of progression in computational empowerment in education,Magnus Høholt Kaspersen and Daniel Graungaard and Niels Olof Bouvin and Marianne Graves Petersen and Eva Eriksson,2021
To GitHub or Not to GitHub?,"Johnson, Andrea E.",2021
Three +1 Perspectives on Computational Thinking,"Nicolajsen, Sebastian Mateos and Pischetola, Magda and Grabarczyk, Pawel and Brabrand, Claus",2021
The Virtual Pivot: Transitioning Computational Thinking PD for Middle and High School Content Area Teachers,"Jocius, Robin and Joshi, Deepti and Albert, Jennifer and Barnes, Tiffany and Robinson, Richard and Catet\'{e}, Veronica and Dong, Yihuan and Blanton, Melanie and O'Byrne, Ian and Andrews, Ashley",2021
The Practice and Exploration of Scratch Programming Instruction in Elementary School Based on Game Design,"Huansong, Yang and Jia’En, Wu and Mengting, Shen",2021
The mediating role of critical thinking and cooperativity in the 21st century skills of higher education students,Omer Kocak and Murat Coban and Abdulkerim Aydin and Nermin Cakmak,2021
The Machine Learning Machine: A Tangible User Interface for Teaching Machine Learning,"Kaspersen, Magnus H\o{}holt and Bilstrup, Karl-Emil Kj\ae{}r and Petersen, Marianne Graves",2021
The landscape of Block-based programming: Characteristics of block-based environments and how they support the transition to text-based programming,Yuhan Lin and David Weintrop,2021
The Integration of STEMC in Indonesia: Current Status and Future Prospects,"Sofyan, Hizir and Irwandi, I. and Artika, Wiwit and Oktavia, Rini and Lubis, Zainal Arifin and Sari, Intan Mulia",2021
The influence of students’ computer science learning experience on their perception of computational thinking,"Ye, Jiachu and Lai, Xiaoyan and Wong, Gary K.W.",2021
The Impact of Physical Computing and Computational Pedagogy on Girl’s Self – Efficacy and Computational Thinking Practice,"Psycharis, Sarantos and Kalovrektis, Konstantinos and Xenakis, Apostolos and Paliokas, Ioannis and Patrinopoulos, Matthaios and Georgiakakis, Petros and Iatrou, Paraskevi and Theodorou, Paraskevi and Papageorgiou, Theodora and Ntourou, Vasiliki",2021
The impact of learning to code on elementary students’ writing skills,Jane Thompson and Gina Childers,2021
The impact of different types of scaffolding in project-based learning on girls' computational thinking skills and self-efficacy,"Jin, Yunbo and Sun, Junmei and Ma, Hongliang and Wang, Xiaohong",2021
The impact of an issue-centered problem-based learning curriculum on 6th grade girls’ understanding of and interest in computer science,Anne T. Ottenbreit-Leftwich and Kyungbin Kwon and Thomas A. Brush and Michael Karlin and Minji Jeon and Katie Jantaraweragul and Meize Guo and Hamid Nadir and Fatih Gok and Parama Bhattacharya,2021
The Genetics Conceptual Understanding of Indonesian and United States Undergraduate Biology Students,Ai Nurlaelasari Rusmana and Arif Rachmatullah and Eni Nuraeni and Minsu Ha,2021
The effectiveness of partial pair programming on elementary school students’ Computational Thinking skills and self-efficacy,Xuefeng Wei and Lin Lin and Nanxi Meng and Wei Tan and Siu-Cheung Kong and  Kinshuk,2021
The effect of robotic coding education on preschoolers’ problem solving and creative thinking skills,Recep Çakır and Özgen Korkmaz and Önder İdil and Feray {Uğur Erdoğmuş},2021
The Designing of CSL Teacher Empowering Training Model of Robot-Assisted Language Learning based on the TPACK Framework,"Li, Hsuan",2021
TechCheck-K: A Measure of Computational Thinking for Kindergarten Children,"Relkin, Emily and Bers, Marina",2021
Teaching with and teaching about technology – Evidence for professional development of in-service teachers,Josef Guggemos and Sabine Seufert,2021
Teaching research on the cultivation of computational thinking ability by using information technology,"Xiaohong, Cong and Jie, Liu and Zhibin, Miao and Li, Xu",2021
Teaching Research on Database Principle and Application Course Based on Computing Thinking and CDIO Mode,"Bo, Xiaoyong and Tang, You",2021
Teaching Programming Using Cultural Viewpoint Metaphors Resignification,"Corr\^{e}a, Joseline Melo and Mota, Marcelle Pereira",2021
Teaching Networks to Digital Humanists,"Ciuffoletti, Augusto",2021
Teaching Machine Learning in K–12 Classroom: Pedagogical and Technological Trajectories for Artificial Intelligence Education,"Tedre, Matti and Toivonen, Tapani and Kahila, Juho and Vartiainen, Henriikka and Valtonen, Teemu and Jormanainen, Ilkka and Pears, Arnold",2021
Teaching Computational Thinking and Introduction to Programming through Robotics amid the Covid19 Pandemic - An Experience Report,"Scaico, Alexandre and Ferreira, Willams Pinto and Alves, Emmanuel Mendes and Scaico, Pasqueline Dantas",2021
Teaching and Learning Tools for Introductory Programming in University Courses,"Figueiredo, José and García-Peñalvo, Francisco",2021
Teachers’ understanding of technical terms in a Computational Thinking curriculum,"Munasinghe, Bhagya and Bell, Tim and Robins, Anthony",2021
Teachers' Perspective on Implementing Computational Thinking in Elementary Classrooms,"Feng, Shi and Yang, Dazhi",2021
Teacher Views on Computational Thinking as a Pathway to Computer Science,"Moudgalya, Sukanya Kannan and Yadav, Aman and Sands, Philip and Vogel, Sara and Zamansky, Mike",2021
Teacher And Student Empathy Interviews As An Instrument For Considering More Inclusive K-12 Computing Pathways,"Ruiz, Pati and Mills, Kelly and Burke, Quinn and Coenraad, Merijke",2021
SWOT Analysis of Two Different Designs of Summer Professional Development Institutes for K-8 CS Teachers,"Morrow, Patrick and Soh, Leen-Kiat and Nugent, Gwen and Smith, Wendy and Trainin, Guy and Steen, Kent",2021
Supporting Diverse Learners in K-8 Computational Thinking with TIPP&amp;SEE,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Franklin, Diana",2021
StoryCoder: Teaching Computational Thinking Concepts Through Storytelling in a Voice-Guided App for Children,"Dietz, Griffin and Le, Jimmy K and Tamer, Nadin and Han, Jenny and Gweon, Hyowon and Murnane, Elizabeth L and Landay, James A.",2021
Stimulating children’s engagement with an educational serious videogame using Lean UX co-design,Maria C. Ramos-Vega and Victor M. Palma-Morales and Diana Pérez-Marín and Javier {M. Moguerza},2021
STEM-Coding using Drones,"Roopaei, Mehdi and Horst, Justine",2021
Stealth assessment of creativity in a physics video game,Valerie J. Shute and Seyedahmad Rahimi,2021
State of the Art of Teaching-Learning of Artificial Intelligence at Early Ages,"Ojeda-Bazaran, Maria-Jose and Chamba-Eras, Luis and Coronel-Romero, Edison and Labanda-Jaramillo, Milton and Conde-Zhingre, Lorena and Irene-Robalino, Daniel and Fierro-Saltos, Washington and Orellana-Malla, Angel and Romero-Flores, Mabel and Cueva-Alvarado, Gilmar and Chamba-Eras, Irene and Erreyes-Pinzon, Daysi",2021
Specific Didactic Strategies Used for the Development of Computational Thinking in the Female Collective in Primary and Secondary Education: A Systematic Review Protocol,"Torres-Torres, Yucnary-Daitiana and Rom\'{a}n-Gonz\'{a}lez, Marcos and P\'{e}rez-Gonz\'{a}lez, Juan-Carlos",2021
Social Robot to teach coding in primary school,"Lanzilotti, Rosa and Piccinno, Antonio and Rossano, Veronica and Roselli, Teresa",2021
Smacking Screws with Hammers: Experiencing Affordances of Block-based Programming through the Hourglass Challenge,"Repenning, Alexander and Basawapatna, Ashok",2021
SE-First: A New Approach to Software Engineering Education,"Maly, Colin and Person, Suzette and Soh, Leen-Kiat",2021
Science teachers can teach computational thinking through distributed expertise,Eli Tucker-Raymond and Michael Cassidy and Gillian Puttick,2021
RoboSTEAM project the pilot phases,"Conde, Miguel \'{A}ngel and Fern\'{a}ndez, Camino and Rodr\'{\i}guez-Sedano, Francisco and Gonz\'{a}lez-Barrientos, Covadonga and Ramos, Maria and Jesus, Manuel and Gon\c{c}alves, Jos\'{e} and Reimann, Daniela and Garc\'{\i}a Pe\~{n}alvo, Francisco Jos\'{e} and Jormanainen, Ilkka",2021
Review of Learning Design Choices of Primary School Programming Courses in Empirical Researches,"Fatourou, Eleni and Zygouris, Nikolaos C. and Loukopoulos, Thanasis and Stamoulis, Georgios I.",2021
RETRACTED: The development of a systems mindset in the first-year students studying online at a vocational pedagogical university while mastering the basics of working with digital technologies,Elena Neupokoeva and Nikolay Chapaev and Irina Suslova and Natalya Khokhlova and Aleksandr Sosnin,2021
RETRACTED: Steal like an artist: Connection between critical thinking and creativity of a future musician in a digital environment,Minjian Guo and Meng Zhang and Xue rui Li,2021
RETRACTED: Psychological and pedagogical foundations of practice-oriented learning of future STEAM teachers,Peruza Zharylgassova and Fatima Assilbayeva and Lazziyat Saidakhmetova and Assyl Arenova,2021
RETRACTED: Interdisciplinary approaches to arts education: Exploring the link between creative thinking and mastering exact sciences,Bin Wang and Ping-ping Li,2021
RETRACTED: Influence of piano playing on logical thinking formation of future musicians,Ying Shu,2021
Research on the Teaching Reform of Public Basic Courses of Computer at Universities under the Thinking of New Engineering,"Tao, Tao and Funan, Zhang and Lei, Ren and Yuan, Liu and Zekai, Cheng and Yuezhong, Chu",2021
Research on the logical equivalence of C language and App Inventor selection structure : Take the junior high school smart planting project as an example,"Xiaoqin, Lu and Baoling, Gao",2021
Research on the Development of Secondary Vocational Students' Computational Thinking Based on Gamiflcation Teaching : —Taking the Secondary Vocational Information Technology Course as an Example,"Ren, Xiaokang and Cai, Tiantian and Wang, Hong and Yang, Deyi",2021
Research on the application of computer technology in legal practice,"Zhang, Ruicui",2021
Research on Teaching of Ideological and Political Education in Computer Foundation Based on Computational Thinking,"Gou, Pingzhang and Zhang, Wenxuan and Han, Yuyue",2021
Research on Teaching Effectiveness of Computational Thinking Based on Service Learning,"Chen, Bing-Hong and Huang, Tsui-Feng and Chou, Sheng-Chieh",2021
Research on group-based learning teaching mode to computational thinking ability development based on Blackboard system,"Wang, Yintong and Li, Shuo",2021
Research and Application of Computational Thinking on Python Teaching,"Wang, Xuemei and Zou, Xuelan and Yin, Weifeng and Li, Qingsheng and Zhang, Li and Hong, Liang",2021
Removing the Walls Around Visual Educational Programming Environments,"Broll, Brian and Lédeczi, Ákos and Stein, Gordon and Jean, Devin and Brady, Corey and Grover, Shuchi and Catete, Veronica and Barnes, Tiffany",2021
Reinforcing key combinatorial ideas in a computational setting: A case of encoding outcomes in computer programming,Elise Lockwood and Adaline {De Chenne},2021
Reconceptualising feedback: Designing educational tangible technologies to be a creative material,Sarah Matthews and Ben Matthews,2021
Prototype Mechanisms for Supporting the Network of Links to Parameterized Data Objects,Larisa Ismailova and Sergey Kosikov and Viacheslav Wolfengagen,2021
Propuesta de intervención mediante un robot de suelo con mandos de direccionalidad programada: análisis observacional del desarrollo del pensamiento computacional en educación infantil,Marta Terroba and Juan Miguel Ribera and Daniel Lapresa and M. {Teresa Anguera},2021
Promoting Computational Thinking through Visual Block Programming Tools,"Plaza, Pedro and Castro, Manuel and Sáez-López, Jose Manuel and Sancristobal, Elio and Gil, Rosario and Menacho, Antonio and García-Loro, Félix and Quintana, Blanca and Martin, Sergio and Blázquez, Manuel and Macho, Alejandro and Baizán, Pablo and Mur, Francisco and Carro, German and Pérez, Clara and Carrasco, Ramón and López-Rey, África and Rodriguez-Artacho, Miguel and Ruipérez-Valiente, Jose A.",2021
Promoting Computational Thinking in Elementary School: A Narrative-Centered Learning Approach,"Boulden, Danielle and Smith, Andy and Cully, Kimkinyona and Houchins, Jennifer and Elsayed, Rasha and Hubbard Cheuoua, Aleata and Minogue, James and Oliver, Kevin and Ringstaff, Cathy and Mott, Bradford",2021
Programming for Children and Teenagers in Brazil: A 5-year Experience of an Outreach Project,"Branco, Andr\'{e} and Dutra, Claudia and Zumpichiatti, D\'{e}bora and Campos, Francisco Augusto and SantClair, Gabriel and Mello, Jhulian and Moreira, Jo\~{a}o Victor and Godinho, Julia and Marotti, Julia and Gomide, Janaina",2021
Programming and Mathematics through Game,"Babić, Snježana and Bjelanović, Divna and Čičin-Šain, i Marina",2021
Professional Development in Computational Thinking for teachers in Colombia,"Espinal, Alejandro and Vieira, Camilo and Magana, Alejandra J.",2021
Preparing Teachers for Computational Thinking Integration in K-12: A Meta-Aggregation,"Caskurlu, Secil and Yadav, Aman and Santo, Rafi",2021
Pivoting in a Pandemic: Transitioning from In-person to Virtual K-8 Computing Professional Development,"Burke, Quinn and Iwatani, Emi and Ruiz, Pati and Tackett, Traci and Owens, Aileen",2021
Perceptions of STEM alumni and students on developing 21st century skills through methods of teaching and learning,Rea Lavi and Marina Tal and Yehudit Judy Dori,2021
Peak cubes in service operations: Bringing multidimensionality into decision support systems,Arash Barfar and Balaji Padmanabhan and Alan Hevner,2021
PACT: A Citizen Science Project for Computing Education,"da Silva, Braz Araujo and da Costa Cavalheiro, Simone André and Foss, Luciana and Fleischmann, Ana Marilza Pernas and Garcez, Andrea Volz",2021
Overcoming wicked problems and institutional voids for social innovation: University-NGO partnerships in the Global South,Balaji Parthasarathy and Supriya Dey and Pranjali Gupta,2021
OP/ED: How to prepare the workforce for the new blue economy?,Louisa Koch,2021
On the predictors of computational thinking and its growth at the high-school level,Josef Guggemos,2021
Neural-Physical Fusion Computation for Container Terminal Handling Systems by Computational Logistics and Deep Learning,"Li, Bin and He, Yuqing and Li, Wenfeng",2021
My Robot can tell stories: Introducing robotics and physical computing to children using dynamic dioaramas,"Manikutty, Gayathri",2021
Mutual Improvement between Teaching Materials and Assessment Tools for K-12 Programming Education,"Nagumo, Hideo and Oomori, Yasumasa and Takemura, Yasuhiro",2021
Multivariate analysis of teachers’ digital information skills - The importance of available resources,Loretta Saikkonen and Meri-Tuulia Kaarakainen,2021
Modifying Curriculum for Novice Computational Thinking Elementary Teachers and English Language Learners,"Saito-Stehberger, Dana and Garcia, Leiny and Warschauer, Mark",2021
Modeling the structural relationship among primary students’ motivation to learn artificial intelligence,Pei-Yi Lin and Ching-Sing Chai and Morris Siu-Yung Jong and Yun Dai and Yanmei Guo and Jianjun Qin,2021
Modeling the Growth and Spread of Infectious Diseases to Teach Computational Thinking,"Pellar-Kosbar, Meara and Gaines, Dylan and Monroe, Lauren and Rospierski, Alec and Martin, Alexander and Vigna, Ben and Stewart, Devin and Perttunen, Jared and Voss, Calvin and Pastel, Robert and Ureel, Leo C.",2021
Meri Kahani: A Gamified Solution to Teach Computational Thinking to Female Teenagers in Low Resource Communities,"Masood, Mehreen and Khawaja, Mujtaba Ahmed and Sharif, Muhammad Shehryaar and Iqbal, Omer and Mehmood Butt, Momin and Shahid, Suleman",2021
Medical Data Mining Course Development in Postgraduate Medical Education: Web-Based Survey and Case Study,Lin Yang and Si Zheng and Xiaowei Xu and Yueping Sun and Xuwen Wang and Jiao Li,2021
Measuring the effect of continuous professional development on elementary teachers’ self-efficacy to teach coding and computational thinking,Peter J. Rich and Stacie L. Mason and Jared O'Leary,2021
Massive Remote School Trips: A Case Study,"Bogliolo, Alessandro and Delpriori, Saverio and Di Francesco, Gian Marco and Klopfenstein, Lorenz Cuno and Paolini, Brendan Dominic",2021
Mapping computational thinking through programming in K-12 education: A conceptual model based on a systematic literature Review,Christina Tikva and Efthimios Tambouris,2021
Mapping computational thinking mindsets between educational levels with cognitive network science,"Stella, M and Kapuza, A and Cramer, C and Uzzo, S and Latora, Vito",2021
Making Research Practice Partnerships Work: An Assessment of The Maker Partnership,"Fancsali, Cheri and Klevan, Sarah and Mirakhur, Zitsi",2021
Making a Case for Studying the Effects of Using GitHub on HBCU Students' Computational Thinking Skills,"Johnson, Andrea E.",2021
Machine learning for middle schoolers: Learning through data-driven design,Henriikka Vartiainen and Tapani Toivonen and Ilkka Jormanainen and Juho Kahila and Matti Tedre and Teemu Valtonen,2021
Logibot: Investigating Engagement and Development of Computational Thinking Through Virtual Reality,"Sims, Robert and Rutherford, Nathan and Sukumaran, Prashanthy and Yotov, Nikola and Smith, Thomas and Karnik, Abhijit",2021
Leveraging tangible interfaces in primary school math: Pilot testing of the Owlet math program,Lauren Zito and Jennifer L. Cross and Bambi Brewer and Samantha Speer and Michael Tasota and Emily Hamner and Molly Johnson and Tom Lauwers and Illah Nourbakhsh,2021
Leveraging Community Cultural Wealth to Support K-8 CT Education in Kentucky Appalachia,"Iwatani, Emi and Tackett, Traci and Tackett, Kelsey and Arnett, Neil and May, Payton",2021
Let the Games Speak by Themselves: Towards Game Features Discovery Through Data-Driven Analysis and Explainable AI,"Martoglia, Riccardo and Pontiroli, Matteo",2021
Let Computational Thinking Permeate Biostatistics Education of Public Health Students,"Zheng, Qi",2021
Learning to code and the acquisition of computational thinking by young children,E. Relkin and L.E. {de Ruiter} and M.U. Bers,2021
Learning number patterns through computational thinking activities: A Rasch model analysis,Shiau-Wei Chan and Chee-Kit Looi and Weng Kin Ho and Wendy Huang and Peter Seow and Longkai Wu,2021
Learning Analytics: Moving on?,"Conde, Miguel \'{A}ngel and Hern\'{a}ndez-Garc\'{\i}a, \'{A}ngel and Chaparro-Pel\'{a}ez, Julian",2021
Learn with surprize from a robot professor,Anna-Maria Velentza and Nikolaos Fachantidis and Ioannis Lefkos,2021
Landscape changes and their hydrologic effects: Interactions and feedbacks across scales,C.M. Stephens and U. Lall and F.M. Johnson and L.A. Marshall,2021
Jupyter for Teaching Data Science,"Van Dusen, Eric",2021
iThinkSmart: Immersive Virtual Reality Mini Games to Facilitate Students’ Computational Thinking Skills,"Joseph Agbo, Friday and Sunday Oyelere, Solomon and Suhonen, Jarkko and Tukiainen, Markku",2021
Item response analysis of computational thinking practices: Test characteristics and students’ learning abilities in visual programming contexts,Siu Cheung Kong and Yi Qing Wang,2021
Invited Speech: Data Analytics and (Interpretable) Machine Learning for Social Good,"Martoglia, Riccardo",2021
Investigation on Computational Thinking of Normal Students Based on Technology Acceptance Model,"Tian, Xinyu and Li, Chaoqian and Zhao, Yaru",2021
Investigating the Role of Cognitive Abilities in Computational Thinking for Young Learners,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Franklin, Diana",2021
Investigating the impact of a flipped programming course using the DT-CDIO approach,Chin-Feng Lai and Hua-Xu Zhong and Po-Sheng Chiu,2021
Investigating the Flipped-classroom Approach on College Students’ Computational Thinking Skills,"Gong, Di and Yang, Harrison Hao and Cai, Jin",2021
Investigating primary school principals’ programming perception and support from the perspective of reasoned action: A mixed methods approach,Siu-Cheung Kong and Yi-Qing Wang,2021
Introduction,Sin Valor,2021
Introducing Teenagers to Machine Learning through Design Fiction: An Exploratory Case Study,"Aki Tamashiro, Mariana and Van Mechelen, Maarten and Schaper, Marie-Monique and Sejer Iversen, Ole",2021
Introducing computational thinking to pre-service teachers,"Li, Jiang and Shockey, Paulette and Cuddapah, Jennifer and Graybeal, Christy and Torres-Crespo, Marisel and Williams, Anthony",2021
Introducing Artificial Intelligence Fundamentals with LearningML: Artificial Intelligence made easy,"Rodr\'{\i}guez-Garc\'{\i}a, Juan David and Moreno-Le\'{o}n, Jes\'{u}s and Rom\'{a}n-Gonz\'{a}lez, Marcos and Robles, Gregorio",2021
Interweaving Digital Literacy with Computational Thinking,"George-Reyes, Carlos Enrique and Rocha Estrada, Francisco Javier and Glasserman-Morales, Leonardo David",2021
Intelligent Traffic Light System Using Image Processing,"Siripatana, Basla and Nopchanasuphap, Kittipong and Chuai-Aree, Somporn",2021
Integrating computational thinking into K-12 teacher preparation: a collaborative partnership between the department of computer science and the college of education: panel discussion,"Flinn, Michael B. and McGee, Kristine and Barnes, Katelyn and Morton, Haylee",2021
Instructional interventions for computational thinking: Examining the link between computational thinking and academic performance,David {John Lemay} and Ram B. Basnet and Tenzin Doleck and Paul Bazelais and Anoop Saxena,2021
Inspiring Computational Thinking: A Science Fair Activity,"Daniels, Mats and Pears, Arnold and Nylén, Aletta",2021
Initial performance analysis in the evaluation of computational thinking from a gender perspective in higher education,"Rojas L\'{o}pez, Arturo and Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e}",2021
Infusing Computational Thinking into the Accounting Curriculum - Framework and Perspectives,"Wu, Tao and Chang, Maiga",2021
Informal Technology Education for Women Transitioning from Incarceration,"Seo, Hyunjin and Altschwager, Darcey and Choi, Baek-young and Song, Sejun and Britton, Hannah and Ramaswamy, Megha and Schuster, Bernard and Ault, Marilyn and Ayinala, Kaushik and Zaman, Rafida and Tihen, Ben and Yenugu, Lohitha",2021
Influence of sexual risk behaviour and STI co-infection dynamics on the evolution of HIV set point viral load in MSM,Diana M. Hendrickx and Wim Delva and Niel Hens,2021
Influence of Programming Robot Learning Mode Based on Conceptual Mapping on College Students' Computational Thinking,"Chen, Bing-Hong and Chen, Ling-Hsiu and Chen, Chih-Cheng and Chen, Chih-Hung",2021
Improving Students' Mathematical Computational Thinking Using Scratch Program through Project Based Learning: A Development Research during Pandemic Covid-19,"Hadi, Mega Ekka and Nur Atiqoh, Khamida Siti and Kadir",2021
Improving 7th-graders’ computational thinking skills through unplugged programming activities: A study on the influence of multiple factors,Lihui Sun and Linlin Hu and Danhua Zhou,2021
Implementing Blended Learning in K-12 Programming Course: Lesson Design and Student Feedback,"Zhang, Shuhan and Cui, Chunyu",2021
Identifying Preliminary Design Principles for a Robotics-based Learning Environment,"Tengler, Karin and Kastner-Hauler, Oliver and Sabitzer, Barbara",2021
I Felt Like We Were Actually Going Somewhere: Adapting Summer Professional Development for Elementary Teachers to a Virtual Experience During COVID-19,"Skuratowicz, Eva and Vanderberg, Maggie and Hung, Eping E. and Krause, Gladys and Bradley, Dominique and Wilson, Joseph P.",2021
Human resources development as an element of sustainable HRM – with the focus on production engineers,Katarzyna Piwowar-Sulej,2021
Human-centered artificial intelligence in education: Seeing the invisible through the visible,Stephen J.H. Yang and Hiroaki Ogata and Tatsunori Matsui and Nian-Shing Chen,2021
How young children engage in and shift between reference frames when playing with coding toys,Jody Clarke-Midura and Joseph S. Kozlowski and Jessica F. Shumway and Victor R. Lee,2021
How Do We Do CS on Top of Everything Else? A Coaching Cycle Approach in Elementary School,"Pozos, Rose K. and Denner, Jill and Asamoto, Erin and Green, Emily and Severance, Samuel",2021
How do technological changes in formal education shape the social roles of teachers who are mothers?,Moriya Weisberger and Yael Grinshtain and Ina Blau,2021
How do Bebras Tasks Explore Algorithmic Thinking Skill in a Computational Thinking Contest?,"Oliveira, Ana Liz Souto and Andrade, Wilkerson L. and Guerrero, Dalton D. Serey and Melo, Monilly Ramos Araujo",2021
HCDA: from computational thinking to a generalized thinking paradigm,"Liu, Yuhang and Sun, Xian-He and Wang, Yang and Bao, Yungang",2021
Getting Everyone the IT Education They Need,"Guzdial, Mark",2021
Gender Differences in Computational Thinking Skills among Malaysian’s Primary School Students using Visual Programming,"Abdullah, Osmanullrazi and Kamaludin, Adzhar and Rahman, Nur Shamsiah Abdul",2021
Gamified forms: a proposal for teaching training based on Computational Thinking,"Rodrigues, Claudio Ferreira and Silveira, Ismar Frango",2021
Frame Shifting as a Challenge to Integrating Computational Thinking in Secondary Mathematics Education,"Huang, Wendy and Chan, Shiau Wei and Looi, Chee Kit",2021
Fostering Computational Thinking and Systems Thinking through Aquaponics Capstone Projects,"Ng, Andrew Keong and Mahkeswaran, R",2021
Formalizing Problem Solving in Computational Thinking : an Ontology approach,"Mercier, Chloé and Roux, Lisa and Romero, Margarida and Alexandre, Frédéric and Viéville, Thierry",2021
First Steps Towards Automatically Defining the Difficulty of Maze-Based Programming Challenges,"Kanellopoulou, Ioanna and Garaizar, Pablo and Guenaga, Mariluz",2021
Extending Computational Thinking into Information and Communication Technology Literacy Measurement: Gender and Grade Issues,"Kim, Han Sung and Kim, Soohwan and Na, Wooyoul and Lee, Woon Jee",2021
