Title,Autor,Year
Didactic Methods of Integrating Programming in Mathematics in Primary School: Findings from a Swedish National Project,"Ahmed, Gashawa and Nouri, Jalal and Zhang, LeChen and Nor\'{e}n, Eva",2020
The Integration of Coding in Teacher Education Programs: Course Experiences and the Teaching and Learning of Mathematics,"Floyd, Lisa Anne",2020
Vectors of CT-ification: Integrating Computational Activities in STEM Classrooms,"Bain, Connor and Wilensky, Uri",2020
Pixasso: A Development Stage-Based Learning Application for Children,"Nandan, Vrinda and Spittlemeister, Andrew and Brubacher, Federico",2020
"Pythons and Martians and Finches, Oh My! Lessons Learned from a Mandatory 8th Grade Python Class","Nanavati, Amal and Owens, Aileen and Stehlik, Mark",2020
"From theory bias to theory dialogue: embracing cognitive, situated, and critical framings of computational thinking in K-12 CS education","Kafai, Yasmin and Proctor, Chris and Lui, Debora",2020
Longitudinal approach for introducing programming in italian primary school,"Chioccariello, Augusto and Bottino, Rosa and Panesi, Sabrina and Freina, Laura",2020
Mathematical modeling with R: embedding computational thinking into high school math classes,"Wiedemann, Kenia and Chao, Jie and Galluzzo, Benjamin and Simoneau, Eric",2020
Conceptual Learning through Accessible Play: Project Torino and Computational Thinking for Blind Children in India,"India, Gesu and Ramakrishna, Geetha and Pal, Joyojeet and Swaminathan, Manohar",2020
Beyond Boundaries: Towards Symbiotic Relationship Between Ecological Arts and Computational Thinking for Sustainability,"Gaikwad, Snehalkumar 'Neil' S.",2020
CodeAttach: Engaging Children in Computational Thinking Through Physical Play Activities,"Yu, Junnan and Zheng, Clement and Tamashiro, Mariana Aki and Gonzalez-millan, Christopher and Roque, Ricarose",2020
Assessing the Current Level of the Computational Thinking Within the Primary and Lower Secondary School Students using Educational Robotics Tasks,"Bryndov\'{a}, Lucie and Mali\v{s}\r{u}, Petri",2020
The Role of Evidence Centered Design and Participatory Design in a Playful Assessment for Computational Thinking About Data,"Basu, Satabdi and Disalvo, Betsy and Rutstein, Daisy and Xu, Yuning and Roschelle, Jeremy and Holbert, Nathan",2020
"Code, Connect, Create: The 3C Professional Development Model to Support Computational Thinking Infusion","Jocius, Robin and Joshi, Deepti and Dong, Yihuan and Robinson, Richard and Catet\'{e}, Veronica and Barnes, Tiffany and Albert, Jennifer and Andrews, Ashley and Lytle, Nicholas",2020
Iteration with Intention: Project-Based Learning of Computational Thinking,"Ulzii-Orshikh, Nasanbayar and Dougherty, John",2020
The learning value of game design activities: association between computational thinking and cognitive skills,"Spieler, Bernadette and Kem\'{e}ny, Ferenc and Landerl, Karin and Binder, Bernd and Slany, Wolfgang",2020
"1st ACM SIGSPATIAL Workshop on Geo-Computational Thinking in Education (GeoEd 2019): Chicago, Illinois, USA - November 5, 2019","Magdy, Amr and Dony, Coline",2020
Study of the Impact of Computational Thinking Education Based on Robots on Behaviors of Preschoolers,"Wang, Gang and Wang, Hung-Hsiang",2020
Integrating Computational Thinking in math courses for 3rd and 4th Grade students with Learning disabilities via Scratch,"Liao, Chen-Huei and Hsu, Hui-Ju and Wu, Pei-Chen",2020
A designerly approach as a foundation for school children's computational thinking skills while developing digital games,"Brooks, Eva and Sj\""{o}berg, Jeanette",2020
"The Design, Development, and Evaluation of a Novel Computer-based Competency Assessment of Computational Thinking","Lai, Rina P.Y.",2020
Session details: Paper Session: Computational Thinking Assessment,"Allen, Meghan",2020
Session details: Paper Session: Computational Thinking B,"Maiorana, Francesco",2020
Effects of a Computational Thinking Experimental Course on Students' Perceptions of Their Problem-Solving Skills,"Vourletsis, Ioannis and Politis, Panagiotis",2020
Introducing Middle School Students to Computational Thinking with the CS First Curriculum,"Beason, Kara and Fenwick, James B. and Norris, Cindy",2020
Exploring How Game Genre in Student-Designed Games Influences Computational Thinking Development,"Troiano, Giovanni Maria and Chen, Qinyu and Alba, \'{A}ngela Vargas and Robles, Gregorio and Smith, Gillian and Cassidy, Michael and Tucker-Raymond, Eli and Puttick, Gillian and Harteveld, Casper",2020
Integrating Computing and Computational Thinking into K-12 STEM Learning,"Grover, Shuchi and Fisler, Kathryn and Lee, Irene and Yadav, Aman",2020
An Effective Microlearning Approach Using Living Book to Promote Vocational Students' Computational Thinking,"Leela, Soralak and Chookeaw, Sasithorn and Nilsook, Prachyanun",2020
Video Analysis of Student Challenges and Interactions in Computational Thinking-integrated Botany,"Liu, Ruohan and Luo, Feiya and Israel, Maya",2020
Lessons Learned From Introducing Preteens in Parent-Led Homeschooling to Computational Thinking,"Sep\'{u}lveda-D\'{\i}az, Carla and Stuardo Rojas, Elson and Simmonds, Jocelyn and Gutierrez, Francisco J. and Hitschfeld, Nancy and Casanova, Cecilia and Sotomayor, Cecilia",2020
Computational thinking for computer science majors: an introduction to CS education career pathways,"Jamieson, Alan C. and Jamieson, Lindsay H.",2020
Using Sensor Technologies to Introduce Secondary Education Students to Computational Thinking and Computer Science,"Gendreau Chakarov, Alexandra and Biddy, Quentin and Runberg, Derek",2020
Design and Evaluation of a Collaborative Online Computational Thinking Course,"Smith, Rebecca and Rixner, Scott",2020
School-wide Integration of Computational Thinking into Elementary Schools: A Cross-case Study,"Yan, Wei and Liu, Ruohan and Israel, Maya and Sherwood, Heather and Fancsali, Cheri and Pierce, Melissa",2020
Modeling as Computational Thinking Language: Developing a Reference Framework,"Sabitzer, Barbara and Demarle-Meusel, Heike and Rottenhofer, Marina",2020
Extending and Evaluating the Use-Modify-Create Progression for Engaging Youth in Computational Thinking,"Martin, Fred and Lee, Irene and Lytle, Nicholas and Sentance, Sue and Lao, Natalie",2020
Introducing computational thinking to pre-service teachers,"Li, Jiang and Shockey, Paulette and Cuddapah, Jennifer and Graybeal, Christy and Williams, Anthony",2020
Teaching Computational Thinking through Civics: NYC's Hack League,"Davis, Kylie and Shneyer, Elana",2020
Progression Of Computational Thinking Skills In Swedish Compulsory Schools With Block-based Programming,"Zhang, LeChen and Nouri, Jalal and Rolandsson, Lennart",2020
A Principled Approach to Designing a Computational Thinking Practices Assessment for Early Grades,"Basu, Satabdi and Rutstein, Daisy and Xu, Yuning and Shear, Linda",2020
"The Kessel Run - A Gamification of Visual, Spatial, and Computational Thinking","Winter, Victor and Sherwin, Kate",2020
TACTOPI: a Playful Approach to Promote Computational Thinking for Visually Impaired Children,"Abreu, L\'{u}cia and Pires, Ana Cristina and Guerreiro, Tiago",2020
Exploring child-robot interaction ecology in the development of computational thinking,"Bakala, Ewelina and Hourcade, Juan Pablo and Tejera, Gonzalo",2020
Assessing Computational Thinking Skills at First Stages of Schooling,"Kalliopi, Kanaki and Michail, Kalogiannakis",2020
Abstraction Through Multiple Representations in an Integrated Computational Thinking Environment,"Gautam, Aakash and Bortz, Whitney and Tatar, Deborah",2020
Development and Validation of the Computational Thinking Concepts and Skills Test,"Peteranetz, Markeya S. and Morrow, Patrick M. and Soh, Leen-Kiat",2020
Computational Thinking Test Tool to Measure Cognitive Ability of K-12 Students,"Ryu, Miyoung and Han, SeonKwan",2020
Teaching Computational Thinking with Interventions Adapted to Undergraduate Students' Proficiency Levels,"de Jong, Imke",2020
Understanding Students' Computational Thinking through Cognitive Interviews: A Learning Trajectory-based Analysis,"Luo, Feiya and Israel, Maya and Liu, Ruohan and Yan, Wei and Gane, Brian and Hampton, John",2020
Holistic Assessment of Computational Thinking for Undergraduate: Reliability and Convergent Validity,"Sondakh, Debby E. and Osman, Kamisah and Zainudin, Suhaila",2020
Computational Thinking through Design Patterns in Video Games,"Barbero, Giulio and G\'{o}mez-Maureira, Marcello A. and Hermans, Felienne F.J.",2020
Introduction to Computational Thinking: A New High School Curriculum using CodeWorld,"Alegre, Fernando and Underwoood, John and Moreno, Juana and Alegre, Mario",2020
Development of Computational Thinking: Student Motivation Using Ozobot,"\v{Z}\'{a}\v{c}ek, Martin and Smolka, Pavel",2020
Boardgames and Computational Thinking: how to identify games with potential to support CT in the classroom,"Scirea, Marco and Valente, Andrea",2020
Computational Thinking in Music: A Data-Driven General Education STEAM Course,"Shafer, Jennifer and Skripchuk, James",2020
Teaching Undergraduate Sociologists Modeling and Computational Thinking,"Musabirov, Ilya and Suschevskiy, Vsevolod",2020
Computational Thinking in Teacher Education,"Floyd, Lisa Anne",2020
Resources for Computational Thinking: Co-designing with Teachers,"Mills, Kelly and Angevine, Colin and Weisgrau, Josh",2020
Computational Thinking Interventions in Higher Education: A Scoping Literature Review of Interventions Used to Teach Computational Thinking,"de Jong, Imke and Jeuring, Johan",2020
Block-based Programming Enabling Students to Gain and Transfer Knowledge with a No-code Approach,"Corral, Luis and Fronza, Ilenia and Pahl, Claus",2021
Introducing Artificial Intelligence Fundamentals with LearningML: Artificial Intelligence made easy,"Rodr\'{\i}guez-Garc\'{\i}a, Juan David and Moreno-Le\'{o}n, Jes\'{u}s and Rom\'{a}n-Gonz\'{a}lez, Marcos and Robles, Gregorio",2021
A Redesigned Reconstruction Kit for Rapid Collaborative Debugging and Designing of E-Textiles,"Fields, Deborah A. and Lin, Yuhan and Jayathirtha, Gayithri and Kafai, Yasmin B.",2021
"Educational Robotics and Mediated Transfer: Transitioning from Tangible Tile-based Programming, to Visual Block-based Programming","Pedersen, Bjarke Kristian Maigaard Kj\ae{}r and Jacobsen, Didde Marie and Teichert, Lukas Juhl Lyk and Nielsen, Jacob",2021
Challenges and Unexpected Affordances of Physical Computing Going Remote,"Chakarov, Alexandra Gendreau and Bush, Jeffrey and Biddy, Quentin L and Jacobs, Jennifer and Elliott, Colin Hennessy and Sumner, Tamara",2021
Accembly at Home: Accessible Spatial Programming for Children with Visual Impairments and their Families,"Rocha, Filipa and Pires, Ana Cristina and Neto, Isabel and Nicolau, Hugo and Guerreiro, Tiago",2021
"Children as players, modders, and creators of simulation games: A design for making sense of complex real-world problems: Children as players, modders and creators of simulation games","Grizioti, Marianthi and Kynigos, Chronis",2021
Developing Middle School Students' AI Literacy,"Lee, Irene and Ali, Safinah and Zhang, Helen and DiPaola, Daniella and Breazeal, Cynthia",2021
Draw2Code: Low-Cost Tangible Programming for Creating AR Animations,"Im, Hyejin and Rogers, Chris",2021
Enabling Peer-Led Coding Camps by Creating a Seed Effect in Young Students,"Fronza, Ilenia and Corral, Luis and Iaccarino, Gennaro and Pahl, Claus",2021
RoboSTEAM project the pilot phases,"Conde, Miguel \'{A}ngel and Fern\'{a}ndez, Camino and Rodr\'{\i}guez-Sedano, Francisco and Gonz\'{a}lez-Barrientos, Covadonga and Ramos, Maria and Jesus, Manuel and Gon\c{c}alves, Jos\'{e} and Reimann, Daniela and Garc\'{\i}a Pe\~{n}alvo, Francisco Jos\'{e} and Jormanainen, Ilkka",2021
Understanding the Link between Computer Science Instruction and Reading &amp; Math Performance,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Franklin, Diana",2021
Before You Write Code ... Putting Data and Ethics at the Center of Introductory Computing,"Rentz, Zach and Clements, John and Wood, Zo\""{e} and Keen, Aaron",2021
I Felt Like We Were Actually Going Somewhere: Adapting Summer Professional Development for Elementary Teachers to a Virtual Experience During COVID-19,"Skuratowicz, Eva and Vanderberg, Maggie and Hung, Eping E. and Krause, Gladys and Bradley, Dominique and Wilson, Joseph P.",2021
Evaluation of an Online Intervention to Teach Artificial Intelligence with LearningML to 10-16-Year-Old Students,"Rodr\'{\i}guez-Garc\'{\i}a, Juan David and Moreno-Le\'{o}n, Jes\'{u}s and Rom\'{a}n-Gonz\'{a}lez, Marcos and Robles, Gregorio",2021
An Accelerated CS0 for Online Mature-Age Part-Time Students,"Billingsley, William and Vitale, Jonathan",2021
Elementary Students’ Debugging Behaviors in a Game-based Environment,"Yan, Wei and Israel, Maya and Liu, Tongxi",2021
Smacking Screws with Hammers: Experiencing Affordances of Block-based Programming through the Hourglass Challenge,"Repenning, Alexander and Basawapatna, Ashok",2021
Introducing Teenagers to Machine Learning through Design Fiction: An Exploratory Case Study,"Aki Tamashiro, Mariana and Van Mechelen, Maarten and Schaper, Marie-Monique and Sejer Iversen, Ole",2021
Programming for Children and Teenagers in Brazil: A 5-year Experience of an Outreach Project,"Branco, Andr\'{e} and Dutra, Claudia and Zumpichiatti, D\'{e}bora and Campos, Francisco Augusto and SantClair, Gabriel and Mello, Jhulian and Moreira, Jo\~{a}o Victor and Godinho, Julia and Marotti, Julia and Gomide, Janaina",2021
Computer Science Instruction and Academic Outcomes in Other Subjects,"Crasto, Ethan and Mirakhur, Zitsi",2021
Development and Preliminary Validation of the Assessment of Computing for Elementary Students (ACES),"Parker, Miranda C. and Kao, Yvonne S. and Saito-Stehberger, Dana and Franklin, Diana and Krause, Susan and Richardson, Debra and Warschauer, Mark",2021
A Systematic Review of Empowerment in Child-Computer Interaction Research,"Van Mechelen, Maarten and Have Musaeus, Line and Iversen, Ole Sejer and Dindler, Christian and Hjorth, Arthur",2021
Digital Design Literacy in K-9 Education: Experiences from Pioneer Teachers,"Van Mechelen, Maarten and Wagner, Marie-Louise and Baykal, G\""{o}k\c{c}e Elif and Charlotte Smith, Rachel and Iversen, Ole Sejer",2021
Computing and Gestures in High School Biology Education,"Musaeus, Line Have and Musaeus, Peter",2021
Visual sensor networks: analysis of environmental impacts via computational thinking,"Brown-Gaines, Tisha",2021
HCDA: from computational thinking to a generalized thinking paradigm,"Liu, Yuhang and Sun, Xian-He and Wang, Yang and Bao, Yungang",2021
“It Must Include Rules”: Middle School Students’ Computational Thinking with Computer Models in Science,"Wiese, Eliane S. and Linn, Marcia C.",2021
"Qu\'{\i}-Bot-H2O Challenge: Integration of computational thinking with chemical experimentation in early ages including gender, inclusive and diversity patterns","Tarr\'{e}s, Marta I. and Dorado, Antonio David",2021
The Virtual Pivot: Transitioning Computational Thinking PD for Middle and High School Content Area Teachers,"Jocius, Robin and Joshi, Deepti and Albert, Jennifer and Barnes, Tiffany and Robinson, Richard and Catet\'{e}, Veronica and Dong, Yihuan and Blanton, Melanie and O'Byrne, Ian and Andrews, Ashley",2021
Combining Computational Thinking and Chibitronics and Makey Makey to Develop a Social Story Teaching Aid System to Improve Social Reciprocity and Emotional Expression Skills for Autistic Children,"Li, Xin-Zhu and Kang, Xin",2021
Specific Didactic Strategies Used for the Development of Computational Thinking in the Female Collective in Primary and Secondary Education: A Systematic Review Protocol,"Torres-Torres, Yucnary-Daitiana and Rom\'{a}n-Gonz\'{a}lez, Marcos and P\'{e}rez-Gonz\'{a}lez, Juan-Carlos",2021
Computing Effect Sizes of a Science-first-then-didactics Computational Thinking Module for Preservice Elementary School Teachers,"Repenning, Alexander and Lamprou, Anna and Basawapatna, Ashok",2021
Diverse Approaches to School-wide Computational Thinking Integration at the Elementary Grades: A Cross-case Analysis,"Sherwood, Heather and Yan, Wei and Liu, Ruohan and Martin, Wendy and Adair, Alexandra and Fancsali, Cheri and Rivera-Cash, Edgar and Pierce, Melissa and Israel, Maya",2021
Combining Data-Driven Models and Expert Knowledge for Personalized Support to Foster Computational Thinking Skills,"Lall\'{e}, S\'{e}bastien and Yal\c{c}\i{}n, \""{O}zge Nilay and Conati, Cristina",2021
"Scientific Inquiry in Middle Schools by combining Computational Thinking, Wet Lab Experiments, and Liquid Handling Robots","Fuhrmann, Tamar and Ahmed, Deeana Ijaz and Arikson, Len and Wirth, Mike and Miller, Mark L and Li, Ethan and Lam, Amy and Blikstein, Paulo and Riedel-Kruse, Ingmar",2021
Design of Social Story Teaching Aid for Autistic Children Based on Computational Thinking and Its Case Study,"Li, Xin-Zhu and Chen, Chun-Ching and Kang, Xin",2021
Integrating computational thinking into K-12 teacher preparation: a collaborative partnership between the department of computer science and the college of education: panel discussion,"Flinn, Michael B. and McGee, Kristine and Barnes, Katelyn and Morton, Haylee",2021
Attractive Educational Robotics Motivates Younger Students to Learn Programming and Computational Thinking,"Jormanainen, Ilkka and Tukiainen, Markku",2021
Computational Thinking in the Mathematics Classroom: Fostering Algorithmic Thinking and Generalization Skills Using Dynamic Mathematics Software,"van Borkulo, Sylvia and Chytas, Christos and Drijvers, Paul and Barendsen, Erik and Tolboom, Jos",2021
Meri Kahani: A Gamified Solution to Teach Computational Thinking to Female Teenagers in Low Resource Communities,"Masood, Mehreen and Khawaja, Mujtaba Ahmed and Sharif, Muhammad Shehryaar and Iqbal, Omer and Mehmood Butt, Momin and Shahid, Suleman",2021
What Do We Know about Assessing Computational Thinking? A New Methodological Perspective from the Literature,"Liu, Ruohan and Luo, Feiya and Israel, Maya",2021
StoryCoder: Teaching Computational Thinking Concepts Through Storytelling in a Voice-Guided App for Children,"Dietz, Griffin and Le, Jimmy K and Tamer, Nadin and Han, Jenny and Gweon, Hyowon and Murnane, Elizabeth L and Landay, James A.",2021
Extending Computational Thinking into Information and Communication Technology Literacy Measurement: Gender and Grade Issues,"Kim, Han Sung and Kim, Soohwan and Na, Wooyoul and Lee, Woon Jee",2021
Initial performance analysis in the evaluation of computational thinking from a gender perspective in higher education,"Rojas L\'{o}pez, Arturo and Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e}",2021
"Computational thinking: online and offline, plugged and unplugged","Bell, Tim",2021
"Computational Thinking, Perception, and Confidence in Distance Learning","Bao, Yeting and Hosseini, Hadi",2021
Computational thinking in programming language and compiler design (keynote),"Aho, Alfred V.",2021
Developing Interactive Visualizations Focusing on Computational Thinking in K-12 Computer Science Education,"\v{S}iaulys, Tomas",2021
"Changing Teacher Perceptions about Computational Thinking in Grades 1-6, through a National Training Program","Simmonds, Jocelyn and Gutierrez, Francisco J. and Meza, Federico and Torrent, Catalina and Villalobos, Jaime",2021
Frame Shifting as a Challenge to Integrating Computational Thinking in Secondary Mathematics Education,"Huang, Wendy and Chan, Shiau Wei and Looi, Chee Kit",2021
Investigating the Role of Cognitive Abilities in Computational Thinking for Young Learners,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Franklin, Diana",2021
Investigation on Computational Thinking of Normal Students Based on Technology Acceptance Model,"Tian, Xinyu and Li, Chaoqian and Zhao, Yaru",2021
Teacher Views on Computational Thinking as a Pathway to Computer Science,"Moudgalya, Sukanya Kannan and Yadav, Aman and Sands, Philip and Vogel, Sara and Zamansky, Mike",2021
iThinkSmart: Immersive Virtual Reality Mini Games to Facilitate Students’ Computational Thinking Skills,"Joseph Agbo, Friday and Sunday Oyelere, Solomon and Suhonen, Jarkko and Tukiainen, Markku",2021
Preparing Teachers for Computational Thinking Integration in K-12: A Meta-Aggregation,"Caskurlu, Secil and Yadav, Aman and Santo, Rafi",2021
”CodeInnova”: A Unified Framework for Teaching Programming and Computational Thinking In Primary Schools,"Zhidkikh, Denis and Fagerlund, Janne and Peltonen, Marika and Vesisenaho, Mikko",2021
Modeling the Growth and Spread of Infectious Diseases to Teach Computational Thinking,"Pellar-Kosbar, Meara and Gaines, Dylan and Monroe, Lauren and Rospierski, Alec and Martin, Alexander and Vigna, Ben and Stewart, Devin and Perttunen, Jared and Voss, Calvin and Pastel, Robert and Ureel, Leo C.",2021
"People, Ideas, Milestones: A Scientometric Study of Computational Thinking","Saqr, Mohammed and Ng, Kwok and Oyelere, Solomon sunday and Tedre, Matti",2021
Modifying Curriculum for Novice Computational Thinking Elementary Teachers and English Language Learners,"Saito-Stehberger, Dana and Garcia, Leiny and Warschauer, Mark",2021
Introducing computational thinking to pre-service teachers,"Li, Jiang and Shockey, Paulette and Cuddapah, Jennifer and Graybeal, Christy and Torres-Crespo, Marisel and Williams, Anthony",2021
Computational Thinking for Digital Culture Development: discussions based on a practical experience,"Ortiz, Julia and Moreira, Carolina and Menezes, Krissia and Ferrari, Bernardo and Junior, Deogenes and Pereira, Roberto",2021
Supporting Diverse Learners in K-8 Computational Thinking with TIPP&amp;SEE,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Franklin, Diana",2021
Advances in Computational thinking and robotics in education,"Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e} and Conde, Miguel \'{A}ngel and Gon\c{c}alves, Jos\'{e} and Lima, Jos\'{e}",2021
Teachers’ understanding of technical terms in a Computational Thinking curriculum,"Munasinghe, Bhagya and Bell, Tim and Robins, Anthony",2021
Exploring Computational Thinking Across Disciplines Through Student-Generated Artifact Analysis,"Zhang, Yifan and Mohammad Mirzaei, Amanda and Pollock, Lori and Mouza, Chrystalla and Guidry, Kevin",2021
Three +1 Perspectives on Computational Thinking,"Nicolajsen, Sebastian Mateos and Pischetola, Magda and Grabarczyk, Pawel and Brabrand, Claus",2021
An Investigation into the Relationship Between Structured Dance Activities and Computational Thinking Skills,"Fairlie, Fiona",2021
Current trends in robotics in education and computational thinking,"Jos\'{e} Garc\'{\i}a-Pe\~{n}alvo, Francisco and Conde, Miguel \'{A}ngel and Gon\c{c}alves, Jos\'{e} and Lima, Jos\'{e}",2021
Let Computational Thinking Permeate Biostatistics Education of Public Health Students,"Zheng, Qi",2021
Computational thinking competences training for primary education teachers,"Collado-S\'{a}nchez, Mar\'{\i}a and Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e} and Pinto-Llorente, Ana Mar\'{\i}a",2021
Promoting Computational Thinking in Elementary School: A Narrative-Centered Learning Approach,"Boulden, Danielle and Smith, Andy and Cully, Kimkinyona and Houchins, Jennifer and Elsayed, Rasha and Hubbard Cheuoua, Aleata and Minogue, James and Oliver, Kevin and Ringstaff, Cathy and Mott, Bradford",2021
Beyond Programming: A Computer-Based Assessment of Computational Thinking Competency,"Lai, Rina P. Y.",2021
Exploring Teachers’ PCK for Computational Thinking in Context,"Yeni, Sabiha and Grgurina, Natasa and Hermans, Felienne and Tolboom, Jos and Barendsen, Erik",2021
Computational thinking for professionals,"Denning, Peter J. and Tedre, Matti",2021
Interweaving Digital Literacy with Computational Thinking,"George-Reyes, Carlos Enrique and Rocha Estrada, Francisco Javier and Glasserman-Morales, Leonardo David",2021
Exploring Math + CS in a Secondary Education Methods Course,"Kalathas, Paris and Parham-Mocello, Jennifer and Elliot, Rebekah and Lockwood, Elise",2022
"Tekniverse: A world that connects signals, data, and people","Guler, Sibel Deren",2022
"""That's What Science Is, All This Data:"" Coding Data Visualizations in Middle School Science Classrooms","Krakowski, Ari and Greenwald, Eric and Roman, Natalie",2022
How a Research-Practice Partnership Refined its Strategy for Integrating CS/CT into K-5 Curricula: An Experience Report,"Adrion, W. Richards and Bevan, Katie and Foster, Paul and Matuszczak, Denise and Miller, Rachel and Rita, Laura and Sullivan, Florence R. and Veeragoudar, Sneha and Wohlers, Scott and Zeitz, Melissa",2022
End-user Development and Closed-Reading: an Initial Investigation,"Abdollahinami, Sevda and Ducceschi, Luca and Zancanaro, Massimo",2022
Exploring Threshold Concepts for Intermediate Students,"McSkimming, Brian M. and Decker, Adrienne",2022
"Tekniverse: Towards a connected future for sensors, education, and action: Fostering Environmental Literacy with IoT and Physical Computing","Guler, Sibel Deren and Sotelo, Sheryl and Iwabuchi, Masa",2022
The effect of play and worked examples on first and third graders' creating and debugging of programming algorithms,"Bofferding, Laura and Kocabas, Sezai and Aqazade, Mahtob and Haiduc, Ana-Maria and Chen, Lizhen",2022
Computing in the Irish School Curriculum: What Can We Learn from a Fifty-Year Adventure?,"Oldham, Elizabeth",2022
Enhancing Students’ Social and Emotional Learning in Educational Virtual Heritage through Projective Augmented Reality,"Schaper, Marie-Monique and Pares, Narcis",2022
Using video analysis and learning analytics to understand programming trajectories in data science activities with Scratch,"Fernandez, Cassia and Freitas, Jo\~{a}o Adriano and Lopes, Roseli de Deus and Blikstein, Paulo",2022
"Examining the What, Why, and How of Multilingual Student Identity Development in Computer Science","Jacob, Sharin Rawhiya and Montoya, Jonathan and Nguyen, Ha and Richardson, Debra and Warschauer, Mark",2022
A Pair of ACES: An Analysis of Isomorphic Questions on an Elementary Computing Assessment,"Parker, Miranda C. and Garcia, Leiny and Kao, Yvonne S. and Franklin, Diana and Krause, Susan and Warschauer, Mark",2022
Thesis plan: the effect of data science teaching for non-STEM students,"Barboza, Luiz",2022
”Roteco” - a Swiss teacher community for educational robotics,"Assaf, Dorit and Reyes Mury, Sophia and Negrini, Lucio and Skweres, Melissa",2022
Supporting Critical Data Literacy in K-9 Education: Three Principles for Enriching Pupils’ Relationship to Data,"Bilstrup, Karl-Emil Kj\ae{}r and Kaspersen, Magnus H\o{}holt and Lunding, Mille Skovhus and Schaper, Marie-Monique and Van Mechelen, Maarten and Tamashiro, Mariana Aki and Smith, Rachel Charlotte and Iversen, Ole Sejer and Petersen, Marianne Graves",2022
Achieving CSforAll: Preparing Special Education Pre-service Teachers to Bring Computing to Students with Disabilities,"Yadav, Aman and Israel, Maya and Bouck, Emily and Cobo, Alexis and Samuels, John",2022
Toward More Generalizable CS and CT Instruments: Examining the Interaction of Country and Gender at the Middle Grades Level,"Rachmatullah, Arif and Vandenberg, Jessica and Wiebe, Eric",2022
Developing Inclusive Computing with the CT Pathways Toolkit,"Coenraad, Merijke and Burke, Quinn and Ruiz, Pati and Mills, Kelly and Roschelle, Jeremy",2022
Selecting examples for CS courses: the case of a computational thinking MOOC,"Ragonis, Noa and Bukai, Ayelet and Hazzan, Orit",2022
Enseigner la pens\'{e}e informatique avec Kniwwelino : \'{E}tude exploratoire de terrain en milieu scolaire: Teaching Computational Thinking with Kniwwelino: Exploratory Field Study in School Settings,"Schwartz, Lou and Maquil, Val\'{e}rie and Johannsen, Laurence and Moll, Christian",2022
"Coding as another language: computational thinking, robotics and literacy in first and second grade","Bers, Marina Umaschi and Govind, Madhu and Relkin, Emily",2022
The Sol y Agua RPP: A Bilingual and Culturally Responsive Approach to Introduce Computational Thinking in Middle School,"Akbar, Monika and Mortimer, Katherine and Navarrete, Grecia and Galvan, Stephanie and Molina, George and Reyes, Romelia and Ontiveros, Cynthia and Gray, Scott and Escandon, Sarah and Lyons, Monica and Delgado, Pedro and Medrano, Victor and Kneedler, Haleigh and Benitez, Patricia and Ramirez, Jacob and Vazquez, Jesus and Anderson, Melissa",2022
The Secret Communication Panel: A Constructionist Communications Device for Developing Computational Thinking Skills in School-Age Children,"Zikovitz, David and Holbert, Nathan and Correa, Isabel",2022
Sphero.Math: a computational thinking-enhanced fourth grade mathematics curriculum,"Weintrop, David and Walkoe, Janet and Walton, Margaret and Bih, Janet and Moon, Peter and Elby, Andrew and Bennett, Bianca and Kantzer, Madison",2022
TuneScope: Engaging Novices to Computational Thinking through Music,"Nguyen, N. Rich and Padhye, Harsh and Stein, Eric and Bull, Glen",2022
Leveraging Generative Conversational AI to Develop a Creative Learning Environment for Computational Thinking,"Suh, Sangho and An, Pengcheng",2022
Promoting Computational Thinking in Teacher Education - Combining Semantic Waves and Algorithmic Thinking,"Ritter, Frauke and Standl, Bernhard",2022
Constructing Behavioral Representation of Computational Thinking based on Event Graph: A new approach for learning analytics,"Shen, Wenyao and Zhan, Zehui and Li, Chen and Chen, Han and Shen, Ranhao",2022
Cross-grade Comparison of Computational Thinking in Young Children Using Normalized Unplugged Assessment Scores,"Relkin, Emily",2022
Enhancing the Adoption of Computational Thinking Education Among the Malaysians to Prepare for Future Industrial Revolution,"Che Kamaruddin, Ahmad Rasydan and Low, Jing Hong and Sarwar, Abdullah",2022
An Intelligent Pedagogical Agent to Foster Computational Thinking in Open-Ended Game Design Activities,"Yal\c{c}in, \""{O}zge Nilay and Lalle, Sebastien and Conati, Cristina",2022
CTST: Development and Validation of an Sequence Ability in Computational Thinking in Early Childhood Education,"An, Min",2022
A computational thinking module for secondary students and pre-service teachers using Bebras-style tasks,"Lehtim\""{a}ki, Taina and Hamm, James and Mooney, Aidan and Casey, Kevin and Monahan, Rosemary and Naughton, Thomas J.",2022
Testing a design-based learning approach to enhance elementary students’ computational thinking with experience-sampling method,"Li, Xing and Zhang, Yi and Huang, Jing",2022
Bebras-inspired Computational Thinking Primary School Resources Co-created by Computer Science Academics and Teachers,"Lehtim\""{a}ki, Taina and Monahan, Rosemary and Mooney, Aidan and Casey, Kevin and Naughton, Thomas J.",2022
