Title,Autor,Year
Chapter 4 - Challenges and solutions for big data in personalized healthcare,Tim Hulsen,2021
Digital competence across boundaries - beyond a common Nordic model of the digitalisation of K-12 schools?,"Anders D. Olofsson, J. Ola Lindberg, Alex Young Pedersen, Ann-Thérèse Arstorp, Christian Dalsgaard, Even Einum, Francesco Caviglia, Liisa Ilomäki, Marjaana Veermans, Päivi Häkkinen and Sara Willermark",2021
Conversational agents in MOOCs: reflections on first outcomes of the colMOOC project,Stavros Demetriadis and Santi Caballé and Pantelis M. Papadopoulos and Eduardo Gómez-Sánchez and Allison Kolling and Stergios Tegos and Thrasyvoulos Tsiatsos and Georgios Psathas and Konstantinos Michos and Armin Weinberger and Christian Winther Bech and Anastasios Karakostas and Costas Tsibanis and George Palaigeorgiou and Matthew Hodges,2021
Understanding socio-technological challenges of smart classrooms using a systematic review,Aisha M. Alfoudari and Christopher M. Durugbo and Fairouz M. Aldhmour,2021
Mapping scientised education in German-American transnational networks after 1945,Anne Rohstock,2021
Examining K–12 teacher learning in a makerspace through the activity–identity–community framework,"W. Monty Jones, Matt Caratachea, Micheal Schad and Jonathan D. Cohen",2021
"Applying computational analysis of novice learners' computer programming patterns to reveal self-regulated learning, computational thinking, and learning performance",Donggil Song and Hyeonmi Hong and Eun Young Oh,2021
Learn with surprize from a robot professor,Anna-Maria Velentza and Nikolaos Fachantidis and Ioannis Lefkos,2021
Modding Europa Universalis IV: An informal gaming practice transposed into a formal learning setting,Rhett Loban,2021
"Shifting scales, inventive intermediations: posthuman ecologies in contemporary poetry",Jesper Olsson,2021
Evaluation of Computing Workshops at the Science Museum,Dafni Konstantinidi-Sofrona,2021
pH empowered: community participation in culturally responsive computing education,"Michael Lachney, Ron Eglash, Audrey Bennett, William Babbitt, Lakisha Foy, Matt Drazin and Kathryn M. Rich",2021
Theories of learning as theories of society: A contrapuntal approach to expanding disciplinary authenticity in computing,Thomas M. Philip and Pratim Sengupta,2021
Development and Validation of Computational Thinking Assessment of Chinese Elementary School Students,Yan Li and Shan Xu and Jia Liu,2021
Disrupting discipline based learning: integrating English and programming education,"Florent Domenach, Naoko Araki and Mary Frances Agnello",2021
Informing engineering design through adaptive comparative judgment,"Greg J. Strimel, Scott R. Bartholomew, Senay Purzer, Liwei Zhang and Emily Yoshikawa Ruesch",2021
Data Enrichment in the Information Graphs Environment Based on a Specialized Architecture of Information Channels,Sergey Kosikov and Larisa Ismailova and Viacheslav Wolfengagen,2021
The mediating role of critical thinking and cooperativity in the 21st century skills of higher education students,Omer Kocak and Murat Coban and Abdulkerim Aydin and Nermin Cakmak,2021
Teaching Teachers: Influencing Perceptions of STEM Through the Best STEM Books List,Scott Bartholomew and Alexia Seymour,2021
Approaching informal learning about #feminism on Twitter,Verónica {Valcarce de Veer} and Paloma Valdivia-Vizarreta,2021
Who captures whom – Pokémon or tourists? A perspective of the Stimulus-Organism-Response model,Chun-Hua Hsiao and Kai-Yu Tang,2021
A Physical Computing Approach to the Introduction of Computer Programming among a Group of Pre-service Teachers,Reginald Gerald Govender and Desmond Wesley Govender,2021
Teacher Educator Technology Integration Preparation Practices Around TPACK in the United States,Rick Voithofer and Michael J. Nelson,2021
Academic self-efficacy and test anxiety in high school students: A conditional process model of academic buoyancy and peer support,Weina Lei and Huan Zhang and Wenbo Deng and Hongyan Wang and Faxian Shao and Weiping Hu,2021
Generate: The Game of Energy Choices,Emma Refvem and Dana Haine,2021
Does the digital divide matter? Factors and conditions that promote ICT literacy,Mustafa Aydin,2021
Relationships between High School Teachers’ Understanding and their Reported Practices of Inquiry-based Pedagogy in Science Classrooms in Nigeria,Ayodele Abosede Ogegbo,2021
Concurrent predictors of science core knowledge in preschool,Lauren Westerberg and Ellen Litkowski and Jennifer K. Finders and Hope K. Gerde and Robert J. Duncan and Sara A. Schmitt and David J. Purpura,2021
Advanced modelling and digital manufacturing: Parametric design tools for the optimization of UHPFRC (ultra high-performance Fiber reinforced concrete) shading panels,Mattia Federico Leone and Giovanni Nocerino,2021
How young children engage in and shift between reference frames when playing with coding toys,Jody Clarke-Midura and Joseph S. Kozlowski and Jessica F. Shumway and Victor R. Lee,2021
The landscape of Block-based programming: Characteristics of block-based environments and how they support the transition to text-based programming,Yuhan Lin and David Weintrop,2021
Instructional interventions for computational thinking: Examining the link between computational thinking and academic performance,David {John Lemay} and Ram B. Basnet and Tenzin Doleck and Paul Bazelais and Anoop Saxena,2021
Executive control in dual language learning preschoolers: The association between Hot and cool executive control and science achievement,Elizabeth M. Frechette and Brooke M. Rumper and Daryl B. Greenfield,2021
Skills for Future Work (H2030): Multigroup Analysis in Professional and Baccalaureate Training,Ramón Chacón-Cuberos and Jorge Expósito-López and José Javier Romero-Díaz de la Guardia and Eva María Olmedo-Moreno,2021
Efficacy of a Second-Grade Science Program: Increasing Science Outcomes for All Students,Christian T. Doabler and William J. Therrien and Maria A. Longhi and Greg Roberts and Katherine E. Hess and Steven A. Maddox and Jasmine Uy and Gail E. Lovette and Anna-Maria Fall and Georgia L. Kimmel et al.,2021
Helping teachers make equitable decisions: effects of the TEC Rubric on teachers’ evaluations of a computing curriculum,"Merijke Coenraad, Connor Hopcraft, Jane Jozefowicz, Diana Franklin, Jen Palmer and David Weintrop",2021
Influence of sexual risk behaviour and STI co-infection dynamics on the evolution of HIV set point viral load in MSM,Diana M. Hendrickx and Wim Delva and Niel Hens,2021
"Assessment of cognitive, behavioral, and affective learning outcomes in massive open online courses: A systematic literature review",Xiaomei Wei and Nadira Saab and Wilfried Admiraal,2021
Mapping research directions on makerspaces in education,"Dora Konstantinou, Antigoni Parmaxi and Panayiotis Zaphiris",2021
"Scientific practices in teacher education: the interplay of sense, sensors, and emotions","Maria Rut Jimenez-Liso, María Martinez-Chico, Lucy Avraamidou and Rafael López-Gay Lucio-Villegas",2021
Envisioning Arduino Action: A collaborative tool for physical computing in educational settings,Geert Jacob Roumen and Ylva Fernaeus,2021
Computational thinking skills of gifted and talented students in integrated STEM activities based on the engineering design process: The case of robotics and 3D robot modeling,Ceylan Sen and Zeynep Sonay Ay and Seyit Ahmet Kiray,2021
Introduction,Sin Valor,2021
Conceptualization and measurement of digital citizenship across disciplines,Laure Lu Chen and Sheena Mirpuri and Nirmala Rao and Nancy Law,2021
A narrative review of methods used to examine digital gaming impacts on learning and cognition during middle childhood,Rachel M. Flynn and Erica Kleinknecht and Ashley A. Ricker and Fran C. Blumberg,2021
"“Think globally, act locally”: A glocal approach to the development of social media literacy",Stefania Manca and Stefania Bocconi and Benjamin Gleason,2021
On Experimental Mathematics and Mathematics Education,Veselin Jungić and Andrijana Burazin,2021
Measuring the effect of continuous professional development on elementary teachers’ self-efficacy to teach coding and computational thinking,Peter J. Rich and Stacie L. Mason and Jared O'Leary,2021
A Valid and Reliable Scale for Developing Programming-Oriented Computational Thinking,Servet Kılıç and Seyfullah Gökoğlu and Mücahit Öztürk,2021
Human resources development as an element of sustainable HRM – with the focus on production engineers,Katarzyna Piwowar-Sulej,2021
Geography Achievement and Opportunity to Learn: A Focus on Computer and Educational Technology,Yusik Choi,2021
The Energy Zipline,Katherine Carman and Jerrid Kruse,2021
Investigating pre-service science teachers’ mobile augmented reality integration into worksheets,Miraç Aydin,2021
Overview,Bornali Bhandari,2021
RETRACTED: Influence of piano playing on logical thinking formation of future musicians,Ying Shu,2021
End-user development of smart home rules using block-based programming: a comparative usability evaluation with programmers and non-programmers,"Mateus Carvalho Gonçalves, Otávio Neves Lara, Raphael Winckler de Bettio and André Pimenta Freire",2021
Cognitive System to Clarify the Semantic Vulnerability and Destructive Substitutions,Larisa Ismailova and Viacheslav Wolfengagen and Sergey Kosikov,2021
Development of Engineering Habits of Mind for Students With Intellectual Disability,Bree A. Jimenez and Gemma Croft and Jennifer Twine and Jacqueline Gorey,2021
Editor’s Note,"Elizabeth Barrett-Zahn, Valynda Mayes, Will Thomas, Catherine Lorrain, Jack Parker, Erika Shugart and Jason Sheldrake",2021
New! Resource Rendezvous: A Podcast You Should Know: SYSK,Holly Amerman,2021
Outstanding Science Trade Books for Students 2020,"Christopher Bowen, Sarah Carlson, Lisa K. Felske, Martha Inouye, Rhonda Kerr, Rebecca Kurson, Melissa Parks, Laura Peraza, Amy Leigh Rogers and Claudia Walker",2021
Teaching with and teaching about technology – Evidence for professional development of in-service teachers,Josef Guggemos and Sabine Seufert,2021
Propuesta de intervención mediante un robot de suelo con mandos de direccionalidad programada: análisis observacional del desarrollo del pensamiento computacional en educación infantil,Marta Terroba and Juan Miguel Ribera and Daniel Lapresa and M. {Teresa Anguera},2021
"Teacher-led professional development through a model of action research, collaboration and facilitation","Andrew Lambirth, Ana Cabral, Roger McDonald, Chris Philpott, Ashley Brett and Adewale Magaji",2021
Mapping computational thinking through programming in K-12 education: A conceptual model based on a systematic literature Review,Christina Tikva and Efthimios Tambouris,2021
"A critical, analytical framework for the digital machine","Crystal Hall, Eric Chown and Fernando Nascimento",2021
Visualize Your Pulse with Physical Computing,James Newland and Sissy S. Wong,2022
Providing Access and Opportunity for Computational Thinking and Computer Science to Support Mathematics for Students With Disabilities,Emily C. Bouck and Aman Yadav,2022
Effect of different mind mapping approaches on primary school students’ computational thinking skills during visual programming learning,Li Zhao and Xiaohong Liu and Chenhui Wang and Yu-Sheng Su,2022
Data at a Distance,"Seth Van Doren, Lisa Hardy, Colin Dixon and Sherry Hsi",2022
Teaching Artificial Intelligence Through the Arts in Beijing,"Barnas Monteith, Pendred Noyce and Pei Zhang",2022
Assembly: A Web-Based Multi-Robot Programming and Simulation Tool,Tudor B. Ionescu,2022
TAD 6:2 Issue PDF,Sin Valor,2022
“Legibility” a product of obligatory processes in parametric architectural design: A study of implications of associative modeling on design thinking in a parametric architectural design studio,Dhanashree Sardeshpande and Vasudha Gokhale,2022
The effectiveness of gamification in programming education: Evidence from a meta-analysis,Zehui Zhan and Luyao He and Yao Tong and Xinya Liang and Shihao Guo and Xixin Lan,2022
A meta-review of literature on educational approaches for teaching AI at the K-12 levels in the Asia-Pacific region,Jiahong Su and Yuchun Zhong and Davy Tsz Kit Ng,2022
Computer Science Trends and Trade-offs in California High Schools,Paul Bruno and Colleen M. Lewis,2022
The Practice of Data-Driven Journalism in Brazil: Between Disruption and the Reinstatement of Professional Values,Fábio Henrique Pereira and Bruna Mastrella,2022
SARS-CoV-2 prolonged infection during advanced HIV disease evolves extensive immune escape,Sandile Cele and Farina Karim and Gila Lustig and James Emmanuel San and Tandile Hermanus and Houriiyah Tegally and Jumari Snyman and Thandeka Moyo-Gwete and Eduan Wilkinson and Mallory Bernstein and Khadija Khan and Shi-Hsia Hwa and Sasha W. Tilles and Lavanya Singh and Jennifer Giandhari and Ntombifuthi Mthabela and Matilda Mazibuko and Yashica Ganga and Bernadett I. Gosnell and Salim S. Abdool Karim and Willem Hanekom and Wesley C. {Van Voorhis} and Thumbi Ndung’u and Richard J. Lessells and Penny L. Moore and Mahomed-Yunus S. Moosa and Tulio {de Oliveira} and Alex Sigal,2022
Chapter 8 - Chronotopologic krigology,Jiaping Wu and Junyu He and George Christakos,2022
A self-determination theory (SDT) design approach for inclusive and diverse artificial intelligence (AI) education,Qi Xia and Thomas K.F. Chiu and Min Lee and Ismaila Temitayo Sanusi and Yun Dai and Ching Sing Chai,2022
Chapter 6 - Roles and education of information and data professionals,Tibor Koltay,2022
The role of analytical variability in secondary data replications: a replication of Kim et al. (2014),Christian Bokhove,2022
Structural Validation for the Developmental Model of Computational Thinking,Meng-Jung Tsai and Jyh-Chong Liang and Silvia Wen-Yu Lee and Chung-Yuan Hsu,2022
A Course in Academic Writing as a Vehicle for Personal Growth and Transformation,"Christina Alston, Fatemeh Mirghassemi and Conra D. Gist",2022
From User to Creator,"Amanda Gonczi, Chuck Palosaari, Alex Mayer and Noel Urban",2022
"Fuzzy logic, genetic algorithms, and artificial neural networks applied to cognitive radio networks: A review",Ahmed Alkhayyat and Firas Abedi and Ashish Bagwari and Pooja Joshi and Haider Mahmood Jawad and Sarmad Nozad Mahmood and Yousif K Yousif,2022
"Interdisciplinary approaches to the teaching of forensic science in the Forensic Science Undergraduate Program of the National Autonomous University of Mexico, before and after COVID-19",Ana María Sosa-Reyes and Alexa Villavicencio-Queijeiro and Luis Jiro Suzuri-Hernández,2022
Deep learning model for detection of COVID-19 utilizing the chest X-ray images,"Shahanaz Abdul Gafoor, Niranjana Sampathila, Madhushankara M and Swathi K S",2022
A scoping review of Future Skills frameworks,"Athanasia Kotsiou, Dina Daniela Fajardo-Tovar, Tom Cowhitt, Louis Major and Rupert Wegerif",2022
Are distinct modes of using digital technologies evident by age eight? Implications for digital divides.,Maria T. Corkin and Kane Meissel and Elizabeth R. Peterson and Kerry Lee and Nasser Giacaman and Stéphane Janicot and Susan M.B. Morton,2022
Using Deep Packet Inspection Data to Examine Subscribers on the Network,Mike Nkongolo and Jacobus Phillipus {van Deventer} and Sydney Mambwe Kasongo,2022
How Can DNA Help Exonerate Those Wrongly Convicted?,"Hanako Osuga, Jason Foster and Jeanne Ting Chowning",2022
Leveraging Prediction and Reflection in a Computational Setting to Enrich Undergraduate Students’ Combinatorial Thinking,Elise Lockwood,2022
Block-based abstractions and expansive services to make advanced computing concepts accessible to novices,Corey Brady and Brian Broll and Gordon Stein and Devin Jean and Shuchi Grover and Veronica Cateté and Tiffany Barnes and Ákos Lédeczi,2022
Data-Driven Science Vlogging for Connected Learning Anywhere,"Rundong Jiang, Xiaotong Ding, Shannon Sung, Ashley Bulseco and Charles Xie",2022
Integration and acceptance of Natural User Interfaces for interactive learning environments,Brandon Antonio Cárdenas-Sainz and María Lucia Barrón-Estrada and Ramón Zatarain-Cabada and José Mario Ríos-Félix,2022
Teaching the Nature of Science in a Post-COVID World,Daniel J. Bergman,2022
Less is more: education for uncertain times,Julian Pigott,2022
"Artificial Intelligence education for young children: Why, what, and how in curriculum design and implementation",Weipeng Yang,2022
Factors affecting Industry 4.0 adoption – A hybrid SEM-ANN approach,Shreyanshu Parhi and Kanchan Joshi and Thorsten Wuest and Milind Akarte,2022
Blended learning for inclusive and quality higher education in Asia,Liwei Liu and Luke Santamaria,2022
Artificial everyday creativity: creative leaps with AI through critical making,Anuradha Reddy,2022
Youth as philosophers of technology,Sepehr Vakil and Maxine McKinney de Royston,2022
Temporal pathways to learning: How learning emerges in an open-ended collaborative activity.,Jauwairia Nasir and Mortadha Abderrahim and Aditi Kothiyal and Pierre Dillenbourg,2022
Does design thinking training increase creativity? Results from a field experiment with middle-school students,"Hayagreeva Rao, Phanish Puranam and Jasjit Singh",2022
The Integration of Programming in Swedish School Mathematics: Investigating Elementary Mathematics Textbooks,Kajsa Bråting and Cecilia Kilhamn,2022
Examining STEM Teaching at the Intersection of Informal and Formal Spaces: Exploring Science Pre-service Elementary Teacher Preparation,Helen Douglass and Geeta Verma,2022
Undergraduate structural biology education: A shift from users to developers of computation and simulation tools,Ashley Ringer McDonald and Rebecca Roberts and Julia R. Koeppe and Bonnie L. Hall,2022
Single or Combined? A Study on Programming to Promote Junior High School Students’ Computational Thinking Skills,Lihui Sun and Linlin Hu and Danhua Zhou,2022
Tracking the 2022 monkeypox outbreak with epidemiological data in real-time,Moritz U G Kraemer and Houriiyah Tegally and David M Pigott and Abhishek Dasgupta and James Sheldon and Eduan Wilkinson and Marinanicole Schultheiss and Aimee Han and Mark Oglia and Spencer Marks and Joshua Kanner and Katelynn O'Brien and Sudheer Dandamudi and Benjamin Rader and Kara Sewalk and Ana I Bento and Samuel V Scarpino and Tulio {de Oliveira} and Isaac I Bogoch and Rebecca Katz and John S Brownstein,2022
Preschool children’s social and playful interactions with a play-facilitating cardboard robot,Julie Torpegaard and Line Søndergaard Knudsen and Morten Præst Linnet and Mikael B. Skov and Timothy Merritt,2022
The Predictive Power of Turkish Middle School Students’ Entrepreneurial Competencies on STEM Attitudes,İsa Deveci and Fatma Zehra Konuş,2022
"Imagination, Algorithms and News: Developing AI Literacy for Journalism",Mark Deuze and Charlie Beckett,2022
Building a school data portal using open data: A description of the user research & development process,Steven Azeka and Aankit Patel and Kenjiro Kanamaru,2022
Designing and evaluating a high interactive augmented reality system for programming learning,Gloria {Yi-Ming Kao} and Cheng-An Ruan,2022
Measuring posture change to detect emotional conditions for workers: A scoping review,Jihye Do and Ingyu Yoo,2022
Do digital competence frameworks align with preparing beginning teachers for digitally infused contexts? An evaluation from a New Zealand perspective,Louise Starkey and Anne Yates,2022
Confusion Over Models: Exploring Discourse in a STEM Professional Development,Todd Reynolds and Andrea C. Burrows and Mike Borowczak,2022
"A retrospective study of antivenom-associated adverse reaction and anaphylaxis at Ngwelezana Hospital, South Africa",T. Giles and S.R. Čačala and D. Wood and J. Klopper and G.V. Oosthuizen,2022
The Effects of Self-Regulated Learning Support on Learners’ Task Performance and Cognitive Load in Computer Programing,Yoonhee Shin and Donggil Song,2022
Data Science Meets Science Teaching,"Jacob Sagrans, Janice Mokros, Christine Voyer and Meggie Harvey",2022
Teaching and Learning Mathematics and Computing in Multilingual Contexts,Sylvia Celedón-Pattichis and Carlos A. LópezLeiva and Marios S. Pattichis and Marta Civil,2022
Chapter 18 - Metabolomics in public health,Pierpaolo Cavallo,2022
Development and initial validation of Digital Age Teaching Scale (DATS) to assess application of ISTE Standards for Educators in K–12 education classrooms,Indrit Vucaj,2022
Home science interactions and their relation to children’s science core knowledge in preschool,Lauren Westerberg and Sara A. Schmitt and Sarah H. Eason and David J. Purpura,2022
CALRECOD — A software for Computed Aided Learning of REinforced COncrete structural Design,Luis Fernando Verduzco and Jaime Horta and Miguel A. Pérez Lara y Hernández and Juan Bosco Hernández,2022
The power of the snake: number theory with Python,Markus Reitenbach,2022
The gender gap in higher STEM studies: A systematic literature review,Sonia Verdugo-Castro and Alicia García-Holgado and Mª Cruz Sánchez-Gómez,2022
Metaphor and board writing matter: The mediating roles of psychological distance and immersion in video lectures,Shang Shanshan and Du Chenhui and Luo Lijuan,2022
Understanding the smart city race between Hong Kong and Singapore,Ruth Ang-Tan and Siyuan Ang,2022
Effect of Mind Mapping on Creative Thinking of Children in Scratch Visual Programming Education,Yu-Sheng Su and Mingming Shao and Li Zhao,2022
Development and Validation of a Scale Measuring Student Attitudes Toward Artificial Intelligence,Woong Suh and Seongjin Ahn,2022
Effects of cognitive control strategies on coding learning outcomes in early childhood,"Lin Wang, Donglin Shi, Fengji Geng, Xiaoxin Hao, Fu Chanjuan and Yan Li",2022
A systematic survey on embodied cognition: 11 years of research in child–computer interaction,Moyosore Ale and Miriam Sturdee and Elisa Rubegni,2022
The causes of difficulty in children’s creation of informal programs,Monica Bucciarelli and Robert Mackiewicz and Sangeet S. Khemlani and P.N. Johnson-Laird,2022
The Early Years: Space Science Explorations as Equity,Alissa A. Lange,2022
Assessing digital self-efficacy: Review and scale development,Anna-Sophie Ulfert-Blank and Isabelle Schmidt,2022
Teachers’ readiness and intention to teach artificial intelligence in schools,Musa Adekunle Ayanwale and Ismaila Temitayo Sanusi and Owolabi Paul Adelana and Kehinde D. Aruleba and Solomon Sunday Oyelere,2022
"Awareness, proficiency and challenges in the use of emerging technologies by ESL university lecturers in the post COVID-19 ERA","Ngozi Ugonma Emelogu, Chidinma Kalu Nwafor, G. U. Chigbu, Ngozi Georgina Okoyeukwu and Kingsley Onyebuchi Eze",2022
"“If Young Children Can Code, Why Can’t We Try?”: Computational Storytelling in Early Childhood Teacher Education",Ting Yuan and Aankit Patel,2022
Toward a 5E-Based Flipped Classroom Model for Teaching Computational Thinking in Elementary School: Effects on Student Computational Thinking and Problem-Solving Performance,Xuemin Gao and Khe Foon Hew,2022
The bidirectional predictions between primary school students’ STEM and language academic achievements and computational thinking: The moderating role of gender,Lihui Sun and Linlin Hu and Danhua Zhou,2022
Teaching and Learning GIS in the Time of COVID-19: Lessons from GIS Professors from an Autoethnographic Perspective*,Courtney M. Thompson and Forrest J. Bowlick,2022
Children’s play and problem-solving in motion-based learning technologies using a multi-modal mixed methods approach,Serena Lee-Cultura and Kshitij Sharma and Michail Giannakos,2022
Smart libraries: Changing the paradigms of library services,Kingsley N Igwe and Abdulakeem S Sulyman,2022
Investigating a visual interface for elementary students to formulate AI planning tasks,Kyungjin Park and Bradford Mott and Seung Lee and Anisha Gupta and Katie Jantaraweragul and Krista Glazewski and J. Adam Scribner and Anne Ottenbreit-Leftwich and Cindy E. Hmelo-Silver and James Lester,2022
Teacher enactment of the Geospatial Inquiry cycle in classrooms following scaled up professional learning and development,"Brooke A. Whitworth, Lori Rubino-Hare, Francis Boateng, Anne Hamlin, Nena E. Bloom and Eric Nolan",2022
Data-driven thinking for measuring the human experience in the built environment,Bige Tunçer and Francisco Benita,2022
Applicative approach to construe a computational model of concepts and individuals,Larisa Ismailova and Viacheslav Wolfengagen and Sergey Kosikov,2022
Promoting student creativity and entrepreneurship through real-world problem-based maker education,Xiaojing Weng and Thomas K.F. Chiu and Cheung Chun Tsang,2022
Collaborative Behavior Patterns of Students in Programming Instruction,Sinan Hopcan and Elif Polat and Ebru Albayrak,2022
Searching for the principles of a less artificial A.I.,B. Robson and G. Ochoa-Vargas,2022
How do children acquire knowledge about voice assistants? A longitudinal field study on children’s knowledge about how voice assistants store and process data,Jessica M. Szczuka and Clara Strathmann and Natalia Szymczyk and Lina Mavrina and Nicole C. Krämer,2022
The role of national cybersecurity strategies on the improvement of cybersecurity education,Saleh AlDaajeh and Heba Saleous and Saed Alrabaee and Ezedin Barka and Frank Breitinger and Kim-Kwang {Raymond Choo},2022
Computational empowerment in practice: Scaffolding teenagers’ learning about emerging technologies and their ethical and societal impact,Marie-Monique Schaper and Rachel Charlotte Smith and Mariana Aki Tamashiro and Maarten {Van Mechelen} and Mille Skovhus Lunding and Karl-Emil Kjæer Bilstrup and Magnus Høholt Kaspersen and Kasper Løvborg Jensen and Marianne Graves Petersen and Ole Sejer Iversen,2022
Peer tutoring of computer programming increases exploratory behavior in children,Diego P. {de la Hera} and María B. Zanoni and Mariano Sigman and Cecilia I. Calero,2022
funCode—Versatile Syntax and Semantics for Functional Harmonic Analysis Labels,Markus Lepper and Baltasar Trancòn y Widemann and Michael Oehler,2022
Coding and climate change: Investigating prospective teachers’ pathways of attention,Ami Mamolo and Sheree Rodney and Diane Tepylo,2022
Unplugged Debugging Activities for Developing Young Learners’ Debugging Skills,"Junghyun Ahn, Woonhee Sung and John B. Black",2022
Gender Disparities in AP Computer Science Exams: Analysis of Trends in Participation and top Achievement,A. Kadir Bahar and Erdogan Kaya and Xiaolu Zhang,2022
Participatory design and participatory debugging: Listening to students to improve computational thinking by creating games,Anastasios Theodoropoulos,2022
High School Teachers’ Perspectives on Shifting towards Teaching NGSS-Aligned Project Based Learning Curricular Units,"Tom Bielik, Kellie Finnie, Deborah Peek-Brown, Chris Klager, Israel Touitou, Barbara Schneider and Joseph Krajcik",2022
Research in Child–Computer Interaction: Provocations and envisioning future directions,Alissa N. Antle and Juan Pablo Hourcade,2022
Building cognition through material engagement,Hugo Mulder,2022
Inquiry-based environments for bio-signal processing training in engineering education,Dominique Persano Adorno,2022
Teaching for a Data-Driven Future: Intentionally Building Foundational Computing Skills,Amy L. Johnson and Rebecca D. Gleit,2022
Skills as declared learning outcomes of entrepreneurship training in higher education institutions across the globe: Classification and analysis with a focus on thinking skills,Pavel S. Sorokin and Svetlana E. Chernenko,2022
Fourth grade students’ computational thinking in pair programming with Scratch: A holistic case analysis,Janne Fagerlund and Mikko Vesisenaho and Päivi Häkkinen,2022
Practical thinking while learning to program – novices’ experiences and hands-on encounters,Kristina von Hausswolff,2022
Indonesian mathematics teachers’ conceptions on values of the relationship between mathematics and STEM education,Siska Nopa Br Tambunan and Kai-Lin Yang,2022
Nursing students' intent to use AI-based healthcare technology: Path analysis using the unified theory of acceptance and use of technology,Yeunhee Kwak and Yon Hee Seo and Jung-Won Ahn,2022
A computational framework for supporting architectural education of spaces’ furnishing design,Randa M.A. Mahmoud and Amr M.A. Youssef,2022
Critical agenda driving child–computer interaction research—Taking a stock of the past and envisioning the future,Netta Iivari and Sumita Sharma and Leena Ventä-Olkkonen and Tonja Molin-Juustila and Kari Kuutti and Jenni Holappa and Essi Kinnunen,2022
Aligning Undergraduate Science Curricula With Three-Dimensional Learning,"Jeffrey Radloff, Brenda Capobianco, Jessica Weller, Sanjay Rebello, David Eichinger and Kendra Erk",2022
From the uncertain times to today: unveiling the early childhood education research with keywords,Mehmet Toran,2022
Exploring the Intersectional Development of Computer Science Identities in Young Latinas,Sharin Rawhiya Jacob and Jonathan Montoya and Mark Warschauer,2022
Gender and digital competence: Analysis of pre-service teachers’ educational needs and its implications,So Hee Yoon,2022
Developing and Using Computer Models to Understand Epidemics,Lin Xiang and Scott Diamond,2022
How secondary school girls perceive Computational Thinking practices through collaborative programming with the micro:bit,Mojtaba Shahin and Christabel Gonsalvez and Jon Whittle and Chunyang Chen and Li Li and Xin Xia,2022
Effects of Damping Constant of Electron and Size on Quantum-Based Frequency-dependent Dielectric Function of Small Metallic Plasmonic Devices,Lateef Akinyemi and Sunday Oladejo and Stephen Ekwe and Agbotiname Lucky Imoize and Stephen Abiodun Ojo,2022
Algorithm design for young children,Joohi Lee and Candace Joswick and Kathryn Pole and Robin Jocius,2022
A cognitive definition of computational thinking in primary education,Katerina Tsarava and Korbinian Moeller and Marcos Román-González and Jessika Golle and Luzia Leifheit and Martin V. Butz and Manuel Ninaus,2022
From the learner's perspective: A systematic review of MOOC learner experiences (2008–2021),Robert L. Moore and Stephanie J. Blackmon,2022
Unplugged to Plugged In,"Kristin L. Gunckel, Beth A. Covitt, Garrett Love, Judith A. Cooper-Wagoner and Dan Moreno",2022
The Development of a STEAM Program about Global Energy with a Focus on Democratic Citizenship,Young-Shin Park and Kongju Mun and Yohan Hwang and James Green,2022
Outstanding Science Trade Books 2021,"Lisa Felske, Martha Inouye, Melissa Parks, Chris Bowen, Sarah Carlson, Claudia Walker, Dennis Schatz, Christine Royce and Katie Morrison",2022
The Impact of Participating in College-Run STEM Clubs and Programs on Students’ STEM Career Aspirations,Joseph A. Kitchen and Chen Chen and Gerhard Sonnert and Philip Sadler,2022
Preservice Teachers’ Abilities and Confidence with Constructing Scientific Explanations as Scaffolds are Faded in a Physics Course for Educators,Heidi Masters and Jennifer Docktor,2022
"Lemongrass, lotteries and the digital: interfaces, mediums, and underworld gods on a live-stream",Alvin Eng Hui Lim,2022
Control Engineering and Robotics since Primary School: an Infrastructure for creating the Digital Twin model of the Learning Class.,L. Screpanti and D. Scaradozzi and R.N. Gulesin and N. Ciuccoli,2022
RETRACTED: Studying creativity and critical thinking skills at university and students' future income,Weijuan Li,2022
Children's social interactions within a socioenactive scenario,Ricardo Caceffo and Diego {Addan Gonçalves} and Rodrigo Bonacin and Julio Cesar dos Reis and José A. Valente and Maria Cecília Calani Baranauskas,2022
The role of mental rotation in TetrisTM gameplay: An ACT-R computational cognitive model,Manuel Gentile and Antonio Lieto,2022
The hack: What it is and why it matters to urban studies,Sophia Maalsen,2022
Citizens go digital: A discursive examination of digital payments in Singapore’s Smart Nation project,Gordon Kuo Siong Tan,2022
Investigating Crickets: Jumping Across the Disciplines in a Naturally Interdisciplinary Project,Kim Krusen McComas,2022
Chapter 5 - New literacies in the age of convergence,Tibor Koltay,2022
"“Dummies, Learning Modeling Made Easy”: Improving Modeling Education in Human Factors Research",Myounghoon Jeon and Yiqi Zhang and Shan Bao and Heejin Jeong,2022
Data Visualization Using R for Researchers Who Do Not Use R,Emily Nordmann and Phil McAleer and Wilhelmiina Toivo and Helena Paterson and Lisa M. DeBruine,2022
“I now deeply care about the effects humans are having on the world”: cultivating ecological care and responsibility through complex systems modelling and investigations,Veronica Cassone McGowan and Philip Bell,2022
